Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),transmittance,transmittance + Noise,CIA (cm-1),Noise (%),Pressure (atm),Temperature (K)
0,13080.339999999946,13080.339999999946,0.9991912248638276,0.9985288387226585,0.0,-0.06607656013208704,0.6626619999999999,297.69999999999993
0,13080.344999999945,13080.344999999945,0.9991881907466609,0.9986321948276683,0.0,-0.05546356647750244,0.6626619999999999,297.69999999999993
0,13080.349999999944,13080.349999999944,0.9991850870490545,1.0001215573619893,0.0,0.0934179221131253,0.6626619999999999,297.69999999999993
0,13080.354999999943,13080.354999999943,0.9991819097862965,0.9984387216885747,0.0,-0.0741369874404252,0.6626619999999999,297.69999999999993
0,13080.359999999942,13080.359999999942,0.999178654640844,0.9969274748771378,0.0,-0.22456722111082678,0.6626619999999999,297.69999999999993
0,13080.364999999942,13080.364999999942,0.9991753169268613,0.9989610593855379,0.0,-0.02137333563172548,0.6626619999999999,297.69999999999993
0,13080.36999999994,13080.36999999994,0.9991718915501644,1.0013171705414583,0.0,0.21400305268788666,0.6626619999999999,297.69999999999993
0,13080.37499999994,13080.37499999994,0.999168372962869,0.9980743968113339,0.0,-0.10912997188074101,0.6626619999999999,297.69999999999993
0,13080.37999999994,13080.37999999994,0.9991647326304417,0.999925625755723,0.0,0.07590315862889546,0.6626619999999999,297.69999999999993
0,13080.384999999938,13080.384999999938,0.9991610088901569,0.9984734744721401,0.0,-0.06858523524478688,0.6626619999999999,297.69999999999993
0,13080.389999999938,13080.389999999938,0.9991571720221513,0.9982498656783104,0.0,-0.0905086602222844,0.6626619999999999,297.69999999999993
0,13080.394999999937,13080.394999999937,0.9991532140722276,0.9986428515824178,0.0,-0.0509113878613984,0.6626619999999999,297.69999999999993
0,13080.399999999936,13080.399999999936,0.999149126291679,1.0007644530918427,0.0,0.1611374873508174,0.6626619999999999,297.69999999999993
0,13080.404999999935,13080.404999999935,0.9991448990365355,0.9999876135188888,0.0,0.0840652765909592,0.6626619999999999,297.69999999999993
0,13080.409999999934,13080.409999999934,0.9991405216513449,1.000616651170593,0.0,0.14725181412942928,0.6626619999999999,297.69999999999993
0,13080.414999999934,13080.414999999934,0.9991359823347088,0.9991322607223863,0.0,-0.00037125073297046703,0.6626619999999999,297.69999999999993
0,13080.419999999933,13080.419999999933,0.999131267983209,0.9971512001559633,0.0,-0.19752235549748845,0.6626619999999999,297.69999999999993
0,13080.424999999932,13080.424999999932,0.9991263640096654,0.9991571319437665,0.0,0.003069265978584572,0.6626619999999999,297.69999999999993
0,13080.429999999931,13080.429999999931,0.9991212541307795,0.9975712748164016,0.0,-0.15461872615452782,0.6626619999999999,297.69999999999993
0,13080.43499999993,13080.43499999993,0.9991159201181325,0.9981265633164721,0.0,-0.09869363220918939,0.6626619999999999,297.69999999999993
0,13080.43999999993,13080.43999999993,0.9991103415051503,0.9978699667397343,0.0,-0.1237340165793336,0.6626619999999999,297.69999999999993
0,13080.444999999929,13080.444999999929,0.9991044952409392,1.0002106167525966,0.0,0.1103415365083305,0.6626619999999999,297.69999999999993
0,13080.449999999928,13080.449999999928,0.9990983552797646,0.9976517967719266,0.0,-0.14430194759063036,0.6626619999999999,297.69999999999993
0,13080.454999999927,13080.454999999927,0.9990918920922225,1.0010438785835134,0.0,0.19472109205237736,0.6626619999999999,297.69999999999993
0,13080.459999999926,13080.459999999926,0.9990850720807317,0.9995835713475959,0.0,0.04972796792610419,0.6626619999999999,297.69999999999993
0,13080.464999999926,13080.464999999926,0.9990778568775828,0.9980679994153075,0.0,-0.10073868274643057,0.6626619999999999,297.69999999999993
0,13080.469999999925,13080.469999999925,0.9990702024981764,1.0002997252598014,0.0,0.1226514711628701,0.6626619999999999,297.69999999999993
0,13080.474999999924,13080.474999999924,0.9990620583148732,0.997975984189103,0.0,-0.10834170254934852,0.6626619999999999,297.69999999999993
0,13080.479999999923,13080.479999999923,0.999053365807569,0.9989490598396567,0.0,-0.01040507814479678,0.6626619999999999,297.69999999999993
0,13080.484999999922,13080.484999999922,0.9990440570350677,0.9983244174422264,0.0,-0.07178789813730134,0.6626619999999999,297.69999999999993
0,13080.489999999922,13080.489999999922,0.9990340527556721,1.001448222497973,0.0,0.24082634317297627,0.6626619999999999,297.69999999999993
0,13080.49499999992,13080.49499999992,0.9990232601050492,1.0002097047805105,0.0,0.1183542016793261,0.6626619999999999,297.69999999999993
0,13080.49999999992,13080.49999999992,0.9990115697128944,0.9991182361594653,0.0,0.010640548515215452,0.6626619999999999,297.69999999999993
0,13080.50499999992,13080.50499999992,0.9989988521053873,0.9985789341690475,0.0,-0.04188905994036187,0.6626619999999999,297.69999999999993
0,13080.509999999918,13080.509999999918,0.9989849531956182,0.9972436427444994,0.0,-0.1737050303149554,0.6626619999999999,297.69999999999993
0,13080.514999999918,13080.514999999918,0.9989696886064395,0.9989619164998882,0.0,-0.0007753091950055269,0.6626619999999999,297.69999999999993
0,13080.519999999917,13080.519999999917,0.998952836496822,0.9987129179128503,0.0,-0.023933161875380044,0.6626619999999999,297.69999999999993
0,13080.524999999916,13080.524999999916,0.9989341284716113,0.9982185059746677,0.0,-0.07138717133742443,0.6626619999999999,297.69999999999993
0,13080.529999999915,13080.529999999915,0.9989132380459055,0.9999627502275874,0.0,0.104694453087237,0.6626619999999999,297.69999999999993
0,13080.534999999914,13080.534999999914,0.9988897660153706,0.9976780692930506,0.0,-0.12087322840559411,0.6626619999999999,297.69999999999993
0,13080.539999999914,13080.539999999914,0.9988632219728424,0.997557879627671,0.0,-0.13021488011727828,0.6626619999999999,297.69999999999993
0,13080.544999999913,13080.544999999913,0.9988330011583976,0.9966787415059494,0.0,-0.214898921668086,0.6626619999999999,297.69999999999993
0,13080.549999999912,13080.549999999912,0.9987983559412278,0.9982855743989373,0.0,-0.051152701283847676,0.6626619999999999,297.69999999999993
0,13080.554999999911,13080.554999999911,0.9987583617235417,0.999338556401184,0.0,0.057877522071764886,0.6626619999999999,297.69999999999993
0,13080.55999999991,13080.55999999991,0.9987118783455692,1.0024525184800501,0.0,0.373148858975647,0.6626619999999999,297.69999999999993
0,13080.56499999991,13080.56499999991,0.9986575109126307,0.9976119357942987,0.0,-0.10430170996200941,0.6626619999999999,297.69999999999993
0,13080.569999999909,13080.569999999909,0.9985935796347816,0.9978682669165526,0.0,-0.07235382273553426,0.6626619999999999,297.69999999999993
0,13080.574999999908,13080.574999999908,0.9985181186777626,1.0007917943780285,0.0,0.22681131109463804,0.6626619999999999,297.69999999999993
0,13080.579999999907,13080.579999999907,0.9984289414358709,0.9976575702657063,0.0,-0.076948399644319,0.6626619999999999,297.69999999999993
0,13080.584999999906,13080.584999999906,0.9983238351492423,0.9969367541298982,0.0,-0.13836875001792345,0.6626619999999999,297.69999999999993
0,13080.589999999906,13080.589999999906,0.9982009770169337,0.9986383129564913,0.0,0.04362659891570121,0.6626619999999999,297.69999999999993
0,13080.594999999905,13080.594999999905,0.9980596783531996,0.9973267856347232,0.0,-0.07310996829931306,0.6626619999999999,297.69999999999993
0,13080.599999999904,13080.599999999904,0.9979015190857277,0.9958993133222408,0.0,-0.1997307330348844,0.6626619999999999,297.69999999999993
0,13080.604999999903,13080.604999999903,0.9977317635766423,0.9962827442771605,0.0,-0.1445474247178183,0.6626619999999999,297.69999999999993
0,13080.609999999902,13080.609999999902,0.9975606036109068,0.9973600120660978,0.0,-0.02001007939140565,0.6626619999999999,297.69999999999993
0,13080.614999999902,13080.614999999902,0.9974033523124788,0.9977955252343756,0.0,0.03912134636476204,0.6626619999999999,297.69999999999993
0,13080.6199999999,13080.6199999999,0.997264325568506,0.9967397886538288,0.0,-0.052325362549086214,0.6626619999999999,297.69999999999993
0,13080.6249999999,13080.6249999999,0.997189617581156,0.9957472489920238,0.0,-0.14388398079134196,0.6626619999999999,297.69999999999993
0,13080.6299999999,13080.6299999999,0.9971761393053099,0.9968815470128738,0.0,-0.02938715669873156,0.6626619999999999,297.69999999999993
0,13080.634999999898,13080.634999999898,0.9972246133694767,0.9991760035098508,0.0,0.1946616028590474,0.6626619999999999,297.69999999999993
0,13080.639999999898,13080.639999999898,0.9973250325559813,0.9978202532560082,0.0,0.0494009133497727,0.6626619999999999,297.69999999999993
0,13080.644999999897,13080.644999999897,0.9974602832208104,0.9965549010158349,0.0,-0.09031671707985332,0.6626619999999999,297.69999999999993
0,13080.649999999896,13080.649999999896,0.997611553305013,0.9989455687873354,0.0,0.13307517889675677,0.6626619999999999,297.69999999999993
0,13080.654999999895,13080.654999999895,0.9977628473923563,0.9990176974392373,0.0,0.12517800332165518,0.6626619999999999,297.69999999999993
0,13080.659999999894,13080.659999999894,0.9979031754092328,0.997862155728292,0.0,-0.004091932553875975,0.6626619999999999,297.69999999999993
0,13080.664999999894,13080.664999999894,0.9980265795909955,0.9971554985475013,0.0,-0.08689499277381879,0.6626619999999999,297.69999999999993
0,13080.669999999893,13080.669999999893,0.9981309718478918,0.999456161045868,0.0,0.13219470982879955,0.6626619999999999,297.69999999999993
0,13080.674999999892,13080.674999999892,0.9982167036709786,0.9997844255370218,0.0,0.15638864057325008,0.6626619999999999,297.69999999999993
0,13080.679999999891,13080.679999999891,0.9982853799352288,0.9976551034316845,0.0,-0.06287345205136972,0.6626619999999999,297.69999999999993
0,13080.68499999989,13080.68499999989,0.998339061770857,0.9989710081703789,0.0,0.06304003310601551,0.6626619999999999,297.69999999999993
0,13080.68999999989,13080.68999999989,0.9983798101325836,0.9971292799348338,0.0,-0.12474707526755296,0.6626619999999999,297.69999999999993
0,13080.694999999889,13080.694999999889,0.9984094646432968,0.9993874989795299,0.0,0.09756415572839695,0.6626619999999999,297.69999999999993
0,13080.699999999888,13080.699999999888,0.9984295619985732,0.9997981091986335,0.0,0.13651990242244424,0.6626619999999999,297.69999999999993
0,13080.704999999887,13080.704999999887,0.9984413269603925,0.99815775857372,0.0,-0.02828746314113544,0.6626619999999999,297.69999999999993
0,13080.709999999886,13080.709999999886,0.9984456954077275,0.9966758506952722,0.0,-0.17655147548921632,0.6626619999999999,297.69999999999993
0,13080.714999999886,13080.714999999886,0.9984433473692101,0.9975625508479495,0.0,-0.08786416364099703,0.6626619999999999,297.69999999999993
0,13080.719999999885,13080.719999999885,0.9984347391313972,0.9983722067686027,0.0,-0.00623793762215633,0.6626619999999999,297.69999999999993
0,13080.724999999884,13080.724999999884,0.9984201296310086,1.000262955816154,0.0,0.18383176770702012,0.6626619999999999,297.69999999999993
0,13080.729999999883,13080.729999999883,0.9983995993871131,0.9984436588076615,0.0,0.004395162836761474,0.6626619999999999,297.69999999999993
0,13080.734999999882,13080.734999999882,0.9983730615606589,1.0003440891667401,0.0,0.19662054508774027,0.6626619999999999,297.69999999999993
0,13080.739999999882,13080.739999999882,0.9983402651509744,0.9952458925205508,0.0,-0.30868021910058574,0.6626619999999999,297.69999999999993
0,13080.74499999988,13080.74499999988,0.998300790294476,0.9974335354425884,0.0,-0.086513309697961,0.6626619999999999,297.69999999999993
0,13080.74999999988,13080.74999999988,0.9982540353442932,0.9982636583266032,0.0,0.0009599439507208477,0.6626619999999999,297.69999999999993
0,13080.75499999988,13080.75499999988,0.9981991949840303,0.998859482511709,0.0,0.06586721221268502,0.6626619999999999,297.69999999999993
0,13080.759999999878,13080.759999999878,0.9981352281040267,0.9970701729878181,0.0,-0.10624494393245175,0.6626619999999999,297.69999999999993
0,13080.764999999878,13080.764999999878,0.9980608135560031,0.99651623622143,0.0,-0.15407984977831807,0.6626619999999999,297.69999999999993
0,13080.769999999877,13080.769999999877,0.9979742912117969,0.9973351701115973,0.0,-0.06375574787009827,0.6626619999999999,297.69999999999993
0,13080.774999999876,13080.774999999876,0.9978735850216598,0.999014502771348,0.0,0.11381264734793216,0.6626619999999999,297.69999999999993
0,13080.779999999875,13080.779999999875,0.9977561041096882,0.9974055851476614,0.0,-0.03496614109546313,0.6626619999999999,297.69999999999993
0,13080.784999999874,13080.784999999874,0.9976186176322782,0.9975901827898341,0.0,-0.00283652760803019,0.6626619999999999,297.69999999999993
0,13080.789999999874,13080.789999999874,0.9974570997577525,0.998206134061305,0.0,0.07472017773850795,0.6626619999999999,297.69999999999993
0,13080.794999999873,13080.794999999873,0.9972665439182297,0.9980181488923981,0.0,0.07497661588082914,0.6626619999999999,297.69999999999993
0,13080.799999999872,13080.799999999872,0.9970407527822671,0.9998239253243416,0.0,0.2776363459383024,0.6626619999999999,297.69999999999993
0,13080.804999999871,13080.804999999871,0.9967721264646171,0.9968794378806201,0.0,0.01070488766546889,0.6626619999999999,297.69999999999993
0,13080.80999999987,13080.80999999987,0.9964515035405008,0.9957511915285207,0.0,-0.0698598685793129,0.6626619999999999,297.69999999999993
0,13080.81499999987,13080.81499999987,0.9960681683251313,0.9958728752065811,0.0,-0.01948153303523797,0.6626619999999999,297.69999999999993
0,13080.819999999869,13080.819999999869,0.9956102365601931,0.9956449212916483,0.0,0.003459987462326029,0.6626619999999999,297.69999999999993
0,13080.824999999868,13080.824999999868,0.9950657764598266,0.9934740557508606,0.0,-0.15878265350457577,0.6626619999999999,297.69999999999993
0,13080.829999999867,13080.829999999867,0.9944251877602698,0.9963642569786202,0.0,0.19343252499285316,0.6626619999999999,297.69999999999993
0,13080.834999999866,13080.834999999866,0.993685440053531,0.995125967881368,0.0,0.14370035500745348,0.6626619999999999,297.69999999999993
0,13080.839999999866,13080.839999999866,0.9928565063471797,0.9921945349166642,0.0,-0.06603519052644981,0.6626619999999999,297.69999999999993
0,13080.844999999865,13080.844999999865,0.9919693158473187,0.9935142870592695,0.0,0.15411914115326625,0.6626619999999999,297.69999999999993
0,13080.849999999864,13080.849999999864,0.9910825238920619,0.9921980563185355,0.0,0.11128032559238511,0.6626619999999999,297.69999999999993
0,13080.854999999863,13080.854999999863,0.9902829688164172,0.9918478388425833,0.0,0.15610415429339494,0.6626619999999999,297.69999999999993
0,13080.859999999862,13080.859999999862,0.989674112110647,0.9906483694960672,0.0,0.09718738468504405,0.6626619999999999,297.69999999999993
0,13080.864999999862,13080.864999999862,0.9893510703568199,0.9888232589692266,0.0,-0.05265200873489391,0.6626619999999999,297.69999999999993
0,13080.86999999986,13080.86999999986,0.9893700331784328,0.9883257027820656,0.0,-0.10417754228904981,0.6626619999999999,297.69999999999993
0,13080.87499999986,13080.87499999986,0.9897274159020268,0.9873462638933327,0.0,-0.23753264766141055,0.6626619999999999,297.69999999999993
0,13080.87999999986,13080.87999999986,0.9903612482009146,0.9914987171734067,0.0,0.11346861337798544,0.6626619999999999,297.69999999999993
0,13080.884999999858,13080.884999999858,0.991173926004159,0.989529681374013,0.0,-0.16402219554887876,0.6626619999999999,297.69999999999993
0,13080.889999999858,13080.889999999858,0.9920628533328089,0.992629752958783,0.0,0.05655126956373619,0.6626619999999999,297.69999999999993
0,13080.894999999857,13080.894999999857,0.9929440878150844,0.9921593384851349,0.0,-0.07828294263146664,0.6626619999999999,297.69999999999993
0,13080.899999999856,13080.899999999856,0.9937623327134755,0.993396325886354,0.0,-0.03651113847032508,0.6626619999999999,297.69999999999993
0,13080.904999999855,13080.904999999855,0.9944894505209451,0.9936428323986529,0.0,-0.08445468555217069,0.6626619999999999,297.69999999999993
0,13080.909999999854,13080.909999999854,0.9951173566427156,0.994629648876999,0.0,-0.04865145797190304,0.6626619999999999,297.69999999999993
0,13080.914999999854,13080.914999999854,0.9956501267478376,0.9937650563606409,0.0,-0.1880458527905995,0.6626619999999999,297.69999999999993
0,13080.919999999853,13080.919999999853,0.9960978214794783,0.997664267340545,0.0,0.15626135225255197,0.6626619999999999,297.69999999999993
0,13080.924999999852,13080.924999999852,0.9964724825081266,0.998279101957488,0.0,0.18021995217296669,0.6626619999999999,297.69999999999993
0,13080.929999999851,13080.929999999851,0.9967859272461433,0.9994286884937265,0.0,0.26362956836999635,0.6626619999999999,297.69999999999993
0,13080.93499999985,13080.93499999985,0.9970487351475763,0.997505456946155,0.0,0.04556044203182733,0.6626619999999999,297.69999999999993
0,13080.93999999985,13080.93999999985,0.9972699204829281,0.9975127367986344,0.0,0.024222226113461684,0.6626619999999999,297.69999999999993
0,13080.944999999849,13080.944999999849,0.9974569531012678,0.9973391335298468,0.0,-0.011753132367768083,0.6626619999999999,297.69999999999993
0,13080.949999999848,13080.949999999848,0.9976159286135228,0.9979365121318314,0.0,0.0319799204848862,0.6626619999999999,297.69999999999993
0,13080.954999999847,13080.954999999847,0.9977517830231643,0.997029903083589,0.0,-0.07201138470576385,0.6626619999999999,297.69999999999993
0,13080.959999999846,13080.959999999846,0.9978685020378739,0.9982823584260532,0.0,0.041284388093189565,0.6626619999999999,297.69999999999993
0,13080.964999999846,13080.964999999846,0.9979693050676688,0.9967090210714715,0.0,-0.12572006882761355,0.6626619999999999,297.69999999999993
0,13080.969999999845,13080.969999999845,0.9980567987053444,0.9971460191688409,0.0,-0.0908551297655851,0.6626619999999999,297.69999999999993
0,13080.974999999844,13080.974999999844,0.9981331011227343,0.9973779187159214,0.0,-0.07533348391981386,0.6626619999999999,297.69999999999993
0,13080.979999999843,13080.979999999843,0.9981999413011698,0.9986914691225319,0.0,0.049032528952827704,0.6626619999999999,297.69999999999993
0,13080.984999999842,13080.984999999842,0.9982587375302702,0.9984420268042649,0.0,0.018284085342276372,0.6626619999999999,297.69999999999993
0,13080.989999999842,13080.989999999842,0.9983106592838518,0.9988420909032333,0.0,0.05301314621736802,0.6626619999999999,297.69999999999993
0,13080.99499999984,13080.99499999984,0.9983566759672305,0.998391797028522,0.0,0.0035035136970571795,0.6626619999999999,297.69999999999993
0,13080.99999999984,13080.99999999984,0.998397595378407,0.9960367285343521,0.0,-0.23550909400023443,0.6626619999999999,297.69999999999993
0,13081.00499999984,13081.00499999984,0.9984340941388545,0.9986892023961609,0.0,0.02544841302739704,0.6626619999999999,297.69999999999993
0,13081.009999999838,13081.009999999838,0.9984667418591657,0.9969610621737159,0.0,-0.15019960124722403,0.6626619999999999,297.69999999999993
0,13081.014999999838,13081.014999999838,0.9984960204107092,0.9977632831026263,0.0,-0.07309446528139558,0.6626619999999999,297.69999999999993
0,13081.019999999837,13081.019999999837,0.9985223393646986,0.9982094999125373,0.0,-0.031207408470144256,0.6626619999999999,297.69999999999993
0,13081.024999999836,13081.024999999836,0.9985460484197446,0.9999313407890031,0.0,0.1381903226059,0.6626619999999999,297.69999999999993
0,13081.029999999835,13081.029999999835,0.998567447453728,0.9989660784449635,0.0,0.039765573320111984,0.6626619999999999,297.69999999999993
0,13081.034999999834,13081.034999999834,0.998586794693526,0.9975109925666985,0.0,-0.10731701571847183,0.6626619999999999,297.69999999999993
0,13081.039999999834,13081.039999999834,0.9986043133868775,0.9978100609249129,0.0,-0.07923093087430205,0.6626619999999999,297.69999999999993
