Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),alpha10^-6 cm^-1,alpha + Noise10^-6 cm^-1,CIA (cm-1),Noise (%),Pressure (atm),Temperature (K)
0,6355.0,6355.0,0.02255694179490758,0.02255694179490758,0.0,0.0,1.0,296.0
0,6355.01,6355.01,0.022029066891555177,0.022029066891555177,0.0,0.0,1.0,296.0
0,6355.02,6355.02,0.021545958775959762,0.021545958775959762,0.0,0.0,1.0,296.0
0,6355.030000000001,6355.030000000001,0.021103897058527662,0.021103897058527662,0.0,0.0,1.0,296.0
0,6355.040000000001,6355.040000000001,0.02069881079337852,0.02069881079337852,0.0,0.0,1.0,296.0
0,6355.050000000001,6355.050000000001,0.020326367795824935,0.020326367795824935,0.0,0.0,1.0,296.0
0,6355.060000000001,6355.060000000001,0.019982442428130905,0.019982442428130905,0.0,0.0,1.0,296.0
0,6355.0700000000015,6355.0700000000015,0.019663853635553258,0.019663853635553258,0.0,0.0,1.0,296.0
0,6355.080000000002,6355.080000000002,0.019368889520575323,0.019368889520575323,0.0,0.0,1.0,296.0
0,6355.090000000002,6355.090000000002,0.01909712661544347,0.01909712661544347,0.0,0.0,1.0,296.0
0,6355.100000000002,6355.100000000002,0.018848619827746847,0.018848619827746847,0.0,0.0,1.0,296.0
0,6355.110000000002,6355.110000000002,0.018623091387972395,0.018623091387972395,0.0,0.0,1.0,296.0
0,6355.120000000003,6355.120000000003,0.018419700005492225,0.018419700005492225,0.0,0.0,1.0,296.0
0,6355.130000000003,6355.130000000003,0.018237471482029238,0.018237471482029238,0.0,0.0,1.0,296.0
0,6355.140000000003,6355.140000000003,0.018075958341110147,0.018075958341110147,0.0,0.0,1.0,296.0
0,6355.150000000003,6355.150000000003,0.01793554747681016,0.01793554747681016,0.0,0.0,1.0,296.0
0,6355.1600000000035,6355.1600000000035,0.017817217352615208,0.017817217352615208,0.0,0.0,1.0,296.0
0,6355.170000000004,6355.170000000004,0.017722052445508767,0.017722052445508767,0.0,0.0,1.0,296.0
0,6355.180000000004,6355.180000000004,0.017650899652562207,0.017650899652562207,0.0,0.0,1.0,296.0
0,6355.190000000004,6355.190000000004,0.017604276908833365,0.017604276908833365,0.0,0.0,1.0,296.0
0,6355.200000000004,6355.200000000004,0.017582427879315066,0.017582427879315066,0.0,0.0,1.0,296.0
0,6355.210000000005,6355.210000000005,0.017585389660586596,0.017585389660586596,0.0,0.0,1.0,296.0
0,6355.220000000005,6355.220000000005,0.017612998371185042,0.017612998371185042,0.0,0.0,1.0,296.0
0,6355.230000000005,6355.230000000005,0.017664812563450545,0.017664812563450545,0.0,0.0,1.0,296.0
0,6355.240000000005,6355.240000000005,0.017739974868848558,0.017739974868848558,0.0,0.0,1.0,296.0
0,6355.2500000000055,6355.2500000000055,0.017837076132725373,0.017837076132725373,0.0,0.0,1.0,296.0
0,6355.260000000006,6355.260000000006,0.017954136395449235,0.017954136395449235,0.0,0.0,1.0,296.0
0,6355.270000000006,6355.270000000006,0.018088830798020664,0.018088830798020664,0.0,0.0,1.0,296.0
0,6355.280000000006,6355.280000000006,0.018238984578153407,0.018238984578153407,0.0,0.0,1.0,296.0
0,6355.290000000006,6355.290000000006,0.018403122056434303,0.018403122056434303,0.0,0.0,1.0,296.0
0,6355.300000000007,6355.300000000007,0.01858066813043603,0.01858066813043603,0.0,0.0,1.0,296.0
0,6355.310000000007,6355.310000000007,0.018771573642076798,0.018771573642076798,0.0,0.0,1.0,296.0
0,6355.320000000007,6355.320000000007,0.01897567809007847,0.01897567809007847,0.0,0.0,1.0,296.0
0,6355.330000000007,6355.330000000007,0.019192533166558567,0.019192533166558567,0.0,0.0,1.0,296.0
