Actual Point Number,Total Frequency /MHz,Detuning (MHz),Total Frequency (Detuning),Mean tau/us,Corrected Tau (us),tau std. dev./us,tau rel. std. dev./%,Alpha - Uncorrected,Alpha - Corrected,Cavity Temperature Side 2 /C,Cavity Pressure /Torr
38.0,394403088.6872924,7561.172378826097,394403087.1735896,11.3636507308,11.287454021493003,0.006871182900000001,0.0604663329,2.9353603265371495,2.9551756717059137,24.7260129656,34.973163754299996
39.0,394403289.1674524,7760.1505993215205,394403286.15181005,11.3632867579,11.287093805089047,0.0065855586,0.0579546991,2.935454347891478,2.9552699832064566,24.7260129656,34.973163754299996
40.0,394403486.8976124,7959.128819816944,394403485.1300306,11.3607835581,11.284616439819375,0.0070225586,0.061814033899999996,2.936101136794635,2.9559187676164487,24.7260129656,34.973163754299996
41.0,394403685.7277724,8158.107040312369,394403684.10825104,11.3623319253,11.28614882704507,0.0070718406000000004,0.062239341600000005,2.9357010285487233,2.9555174250301426,24.7260129656,34.973163754299996
42.0,394403884.7863516,8357.085260807791,394403883.08647156,11.3642217489,11.288019146183197,0.006384354300000001,0.0561794239,2.935212833473963,2.955027723450838,24.7260129656,34.973163754299996
43.0,394404082.4366535,8556.063481303216,394404082.0646921,11.3625482462,11.286362915370205,0.0063920905,0.0562557831,2.935645138490009,2.9554613625253143,24.7260129656,34.973163754299996
44.0,394404280.4367049,8755.041701798638,394404281.04291254,11.3616530279,11.285476936271088,0.0066328324,0.0583791145,2.93587644666707,2.9556933843539204,24.7260129656,34.973163754299996
45.0,394404480.91686493,8954.019922294063,394404480.02113307,11.362145121600001,11.285963951277381,0.0062795544,0.0552673317,2.935749294066225,2.95556583946379,24.7260129656,34.973163754299996
46.0,394404681.0435076,9152.998142789485,394404678.9993535,11.3608740117,11.284705959899695,0.0066692847999999996,0.0587039766,2.936077759991273,2.9558953187036963,24.7260129656,34.973163754299996
47.0,394404877.0236676,9351.97636328491,394404877.97757405,11.363174708199999,11.286982911829082,0.006177177,0.054361366200000004,2.9354832937439785,2.955299018381319,24.7260129656,34.973163754299996
48.0,394405077.5038275,9550.954583780334,394405076.9557945,11.3611680373,11.28499695102198,0.0068073618999999995,0.0599177996,2.9360017746680924,2.9558190989847293,24.7260129656,34.973163754299996
49.0,394405276.2596472,9749.932804275757,394405275.93401504,11.3606395629,11.284473930708707,0.0071725342000000004,0.0631349509,2.9361383516422737,2.955956097256924,24.7260129656,34.973163754299996
50.0,394405474.2124416,9948.911024771181,394405474.9122355,11.361152726099998,11.284981797840828,0.0068601346,0.060382381299999996,2.936005731459402,2.9558230679820268,24.7260129656,34.973163754299996
51.0,394405673.4426016,10147.889245266604,394405673.890456,11.3625753157,11.286389705494566,0.0064862333,0.0570841833,2.935638144789737,2.955454347245893,24.7260129656,34.973163754299996
52.0,394405873.9227616,10346.867465762029,394405872.8686765,11.359772476500002,11.283615792930656,0.0064091262,0.0564194946,2.9363624657817504,2.9561809026423487,24.7260129656,34.973163754299996
53.0,394406074.0708765,10545.845686257451,394406071.846897,11.3598975682,11.283739593649223,0.0065019221999999995,0.057235746399999995,2.9363301314609127,2.956148468597153,24.7260129656,34.973163754299996
54.0,394406273.1777354,10744.823906752876,394406270.8251175,11.3612858226,11.285113520720644,0.007263024200000001,0.0639278366,2.9359713364012245,2.955788566820295,24.7260129656,34.973163754299996
55.0,394406472.4694121,10943.802127248298,394406469.803338,11.3603213578,11.28415900960466,0.0069536927,0.0612103521,2.9362205935233234,2.956038592811699,24.7260129656,34.973163754299996
56.0,394406668.4495721,11142.780347743723,394406668.7815585,11.3582401301,11.282099260589389,0.007172388199999999,0.0631470031,2.936758612051067,2.9565782705294716,24.7260129656,34.973163754299996
57.0,394406868.9297321,11341.758568239145,394406867.759779,11.359734755,11.283578460726664,0.0072550207999999995,0.0638661112,2.936372216361244,2.9561906832938396,24.7260129656,34.973163754299996
58.0,394407068.6598371,11540.73678873457,394407066.7379995,11.3579970527,11.281858691755252,0.0064778138,0.0570330642,2.9368214628903946,2.9566413151577557,24.7260129656,34.973163754299996
59.0,394407269.1399971,11739.715009229993,394407265.71621996,11.359184640699999,11.28303402373031,0.0066642004000000005,0.058667946500000005,2.93651442202102,2.956333327512839,24.7260129656,34.973163754299996
60.0,394407469.6201572,11938.693229725417,394407464.6944405,11.3585632829,11.282419078429664,0.0067373508999999995,0.059315168499999994,2.9366750608355856,2.9564944616875457,24.7260129656,34.973163754299996
61.0,394407665.6003172,12137.67145022084,394407663.67266095,11.3584002776,11.282257755357785,0.0070103049,0.0617191215,2.9367172052914596,2.956536736095638,24.7260129656,34.973163754299996
62.0,394407866.0804772,12336.649670716264,394407862.65088147,11.3596778077,11.2835221011377,0.0066917333,0.0589077734,2.93638693671444,2.956205449046086,24.7260129656,34.973163754299996
63.0,394408063.8986829,12535.627891211687,394408061.62910193,11.3578210163,11.28168447205064,0.0065718608999999996,0.0578619872,2.936866981082399,2.9566869736919794,24.7260129656,34.973163754299996
64.0,394408262.8788429,12734.606111707111,394408260.60732245,11.3595591528,11.283404670785787,0.0066035061,0.058131711100000004,2.9364176083887235,2.9562362153135675,24.7260129656,34.973163754299996
65.0,394408461.4703912,12933.584332202536,394408459.585543,11.356653426300001,11.280528931462872,0.0062665588000000005,0.055179625,2.937168923599241,2.956989847061144,24.7260129656,34.973163754299996
66.0,394408661.9505511,13132.562552697958,394408658.56376344,11.3576851798,11.281550037380018,0.007150859,0.06296053160000001,2.936902105645667,2.9567222065490006,24.7260129656,34.973163754299996
67.0,394408857.9307111,13331.540773193383,394408857.54198396,11.3580216225,11.281883007994594,0.0067996252,0.0598662811,2.936815109925206,2.956634942604715,24.7260129656,34.973163754299996
68.0,394409055.88420874,13530.518993688805,394409056.5202044,11.3578494765,11.281712638541727,0.0067150527,0.059122571500000005,2.9368596219584884,2.956679591878601,24.7260129656,34.973163754299996
69.0,394409256.36436874,13729.49721418423,394409255.49842495,11.35733848,11.281206915501278,0.0068732773,0.060518380499999996,2.936991758989577,2.956812136295527,24.7260129656,34.973163754299996
70.0,394409455.7809556,13928.475434679653,394409454.4766454,11.3579067271,11.281769298315877,0.0065267971,0.0574647887,2.9368448184405946,2.9566647427185546,24.7260129656,34.973163754299996
71.0,394409656.2611156,14127.453655175077,394409653.45486593,11.3576205248,11.281486049617097,0.0063460367,0.055874702400000004,2.9369188244121753,2.956738976860885,24.7260129656,34.973163754299996
72.0,394409855.24127555,14326.4318756705,394409852.4330864,11.3554672634,11.279355009441204,0.006462519599999999,0.0569110843,2.9374757327095486,2.9572976018482224,24.7260129656,34.973163754299996
73.0,394410053.71378577,14525.410096165924,394410051.4113069,11.3566068771,11.280482862641831,0.0070039276,0.061672713600000005,2.9371809626585423,2.9570019232317954,24.7260129656,34.973163754299996
74.0,394410252.6939392,14724.388316661347,394410250.38952744,11.356416944300001,11.280294889909197,0.0062969847,0.0554486925,2.937230086163525,2.9570511981609835,24.7260129656,34.973163754299996
75.0,394410450.1740992,14923.366537156771,394410449.3677479,11.354897145199999,11.278790774632585,0.0069783227,0.0614565026,2.9376232204723935,2.9574455441480447,24.7260129656,34.973163754299996
76.0,394410650.6542592,15122.344757652194,394410648.3459684,11.356780385599999,11.28065458056524,0.006440942,0.0567145067,2.93713608850885,2.956956910752586,24.7260129656,34.973163754299996
77.0,394410847.3844192,15321.322978147618,394410847.3241889,11.354870484600001,11.278764389158132,0.0068172423,0.0600380453,2.937630117847201,2.9574524627785927,24.7260129656,34.973163754299996
78.0,394411045.23478806,15520.301198643041,394411046.3024094,11.3547887078,11.278683456257717,0.0067107162,0.0591003175,2.937651274558859,2.9574736846886305,24.7260129656,34.973163754299996
79.0,394411244.3416616,15719.279419138466,394411245.2806299,11.3534071962,11.27731620108457,0.0062797075,0.0553112149,2.9380087354727875,2.9578322470560177,24.7260129656,34.973163754299996
80.0,394411444.8218215,15918.257639633888,394411444.2588504,11.3454311501,11.26942245785487,0.006663343299999999,0.058731512199999995,2.9400742094778125,2.9599040806714583,24.7269706892,34.973163754299996
81.0,394411643.8019815,16117.235860129313,394411643.23707086,11.3405071155,11.2645492285147,0.0063315053,0.0558308835,2.94135078617642,2.9611845838782362,24.7269706892,34.973163754299996
82.0,394411841.2821416,16316.214080624737,394411842.2152914,11.341406273099999,11.265439109041168,0.0068196062,0.0601301641,2.9411175930564513,2.960950673733149,24.7269706892,34.973163754299996
83.0,394412040.3880961,16515.19230112016,394412041.19351184,11.3394339932,11.263487178016996,0.0070759852,0.062401573499999995,2.9416291447896152,2.961463798255755,24.7269706892,34.973163754299996
84.0,394412240.86825615,16714.170521615582,394412240.17173237,11.3326537373,11.256776872643654,0.0064094545999999995,0.056557402300000004,2.943389103121257,2.9632291638362602,24.7269706892,34.973163754299996
85.0,394412440.14915967,16913.148742111007,394412439.1499529,11.3312303925,11.255368211348904,0.0065746086,0.058022018200000004,2.9437588297466264,2.9636000256465707,24.7269706892,34.973163754299996
87.0,394412839.24003386,17311.105183101856,394412837.1063939,11.322379507,11.246608626670104,0.011183878500000001,0.0987767499,2.946060013197118,2.9659082686236737,24.7269706892,34.973163754299996
88.0,394413038.1245067,17510.083403597277,394413036.08461434,11.317202518199998,11.241485035496549,0.0163064084,0.14408515189999999,2.947407671301489,2.9672600563437763,24.7269706892,34.973163754299996
89.0,394413234.1046668,17709.0616240927,394413235.06283486,11.309435380999998,11.233798004436768,0.0065500439,0.05791663019999999,2.949431903192481,2.969290484539704,24.7269706892,34.973163754299996
90.0,394413434.0608089,17908.039844588126,394413434.0410553,11.292078805,11.21662040305101,0.0073130146,0.0647623415,2.9539653500332803,2.973837780116192,24.7269706892,34.973163754299996
91.0,394413634.5409689,18107.01806508355,394413633.01927584,11.2710440828,11.195802524040005,0.0073654063,0.0653480389,2.959478223558564,2.979367441341628,24.7269706892,34.973163754299996
92.0,394413832.0211289,18305.99628557897,394413831.9974963,11.2351984149,11.160326233469453,0.006836675699999999,0.0608505117,2.9689203775501016,2.988838213329322,24.7269706892,34.973163754299996
93.0,394414030.9417074,18504.974506074395,394414030.9757168,11.155260878,11.08121174800391,0.0068147204,0.0610897449,2.9901953781824595,3.010177070736311,24.7269706892,34.973163754299996
94.0,394414229.61870635,18703.95272656982,394414229.9539373,10.9670359416,10.894921115031762,0.0072613076,0.06621030139999999,3.041515473956656,3.06164763999927,24.7269706892,34.973163754299996
95.0,394414430.0988662,18902.930947065244,394414428.9321578,10.4866726807,10.419470822896862,0.007821155500000001,0.0745818594,3.180838244451492,3.201353512744069,24.7269706892,34.973163754299996
96.0,394414629.0790262,19101.90916756067,394414627.91037834,9.4758551314,9.41888118663399,0.0089074723,0.09400177800000001,3.5201476866486243,3.5414407357797586,24.7269706892,34.973163754299996
97.0,394414825.0591862,19300.88738805609,394414826.8885988,7.9926471387,7.950410188484844,0.0082313425,0.1029864374,4.173386981930571,4.195558308189899,24.7269706892,34.973163754299996
98.0,394415025.53934634,19499.865608551514,394415025.8668193,6.5711212451,6.5427061663544785,0.0106631115,0.1622723294,5.076212761207024,5.0982588353652165,24.7269706892,34.973163754299996
99.0,394415223.0195062,19698.84382904694,394415224.8450398,5.716275211699999,5.696029582130231,0.008005230300000001,0.1400427723,5.83534002203773,5.856080808369047,24.7269706892,34.973163754299996
100.0,394415422.2768303,19897.822049542363,394415423.8232603,5.6163640078,5.597066210193816,0.0082295488,0.1465280525,5.939146656714177,5.95962389350762,24.7269706892,34.973163754299996
101.0,394415622.7569904,20096.800270037784,394415622.80148077,6.279167657,6.253554700998791,0.0080067421,0.1275127942,5.312234254906311,5.3339918038116245,24.7269706892,34.973163754299996
102.0,394415821.98717445,20295.77849053321,394415821.7797013,7.5887145697000005,7.550435250759343,0.0091231403,0.12021983779999999,4.395528282615834,4.417812803104373,24.7269706892,34.973163754299996
103.0,394416022.46733457,20494.756711028633,394416020.75792176,9.1277894066,9.074302727154164,0.0083251144,0.09120625,3.6543798321745133,3.675919850017641,24.7269706892,34.973163754299996
104.0,394416221.44749457,20693.734931524057,394416219.7361423,10.2850546105,10.219904758911932,0.007111196899999999,0.06914107139999999,3.2431922612993893,3.2638669641933644,24.7269706892,34.973163754299996
105.0,394416417.42765456,20892.713152019478,394416418.71436274,10.8835069782,10.812248879800737,0.0068160942,0.06262773769999999,3.0648585595276527,3.085057501971777,24.7269706892,34.973163754299996
106.0,394416617.299012,21091.691372514902,394416617.69258326,11.123903535899998,11.050177011344049,0.0064441672,0.0579308083,2.9986244857450077,3.018631238718774,24.7269706892,34.973163754299996
107.0,394416816.8410885,21290.669593010327,394416816.6708038,11.2185223583,11.143821953807556,0.006826881700000001,0.0608536625,2.9733336044150716,2.993264757646113,24.7269706892,34.973163754299996
108.0,394417017.3212485,21489.64781350575,394417015.64902425,11.265456531,11.190272562423322,0.0074342328,0.0659914031,2.9609460946412494,2.9808397725561453,24.7269706892,34.973163754299996
109.0,394417215.7796249,21688.626034001172,394417214.6272448,11.289300403399999,11.213870647209152,0.0071101973,0.0629817355,2.954692348320296,2.9745669955731806,24.7269706892,34.973163754299996
110.0,394417415.5097808,21887.604254496597,394417413.60546523,11.3058216227,11.230221513515737,0.010183516,0.0900732058,2.950374650599626,2.9702361150819936,24.7269706892,34.973163754299996
111.0,394417611.4899408,22086.58247499202,394417612.58368576,11.3205639651,11.244811811474882,0.0061503801,0.054329273,2.9465324892513474,2.9663821928772807,24.7269706892,34.973163754299996
112.0,394417811.2201008,22285.560695487446,394417811.5619062,11.3245939833,11.248800260737738,0.007128284300000001,0.0629451642,2.9454839236624983,2.965330412723283,24.7269706892,34.973163754299996
113.0,394418011.2682892,22484.53891598287,394418010.54012674,11.328863159500001,11.253025398533854,0.0067281895,0.0593898032,2.9443739455749056,2.9642170295075654,24.7269706892,34.973163754299996
114.0,394418211.7484492,22683.51713647829,394418209.5183472,11.333588425799999,11.25770191855169,0.012521413200000001,0.1104805711,2.9431463598838685,2.9629856751533645,24.7269706892,34.973163754299996
115.0,394418407.7286092,22882.495356973715,394418408.4965677,11.3402976767,11.264341950586017,0.0063207211,0.05573681849999999,2.9414051086463053,2.961239073364589,24.7269706892,34.973163754299996
116.0,394418607.19140166,23081.47357746914,394418607.4747882,11.3391779317,11.26323375837391,0.0066500978,0.0586470896,2.9416955727066827,2.961530430371794,24.7269706892,34.973163754299996
117.0,394418804.67156166,23280.451797964564,394418806.4530087,11.3457161413,11.269704508460777,0.0073336379,0.0646379459,2.9400003582315257,2.9598300021773194,24.7269706892,34.973163754299996
118.0,394419005.15172166,23479.430018459985,394419005.43122923,11.3447328902,11.268731402684747,0.0066791835,0.058874753099999996,2.9402551688660474,2.9600855968461657,24.7269706892,34.973163754299996
119.0,394419202.63188165,23678.40823895541,394419204.4094497,11.3501467953,11.274089444590041,0.0054350665,0.0478854295,2.9388526969208724,2.958678808054121,24.7269706892,34.973163754299996
120.0,394419403.11204165,23877.386459450834,394419403.3876702,11.3501030283,11.27404612921554,0.0064348235,0.0566939653,2.938864029396505,2.9586901754265025,24.7269706892,34.973163754299996
121.0,394419602.5333452,24076.36467994626,394419602.3658907,11.351175762,11.27510779344704,0.0073695356,0.06492310400000001,2.9385862944243613,2.958411585138154,24.7269706892,34.973163754299996
122.0,394419803.0135052,24275.34290044168,394419801.3441112,11.3532102066,11.27712124428428,0.0078625718,0.06925417240000001,2.9380597128752193,2.9578833815165053,24.7269706892,34.973163754299996
123.0,394420000.4936652,24474.321120937104,394420000.32233167,11.3534684724,11.277376844954388,0.0070559049,0.062147571299999996,2.937992878643545,2.9578163413719034,24.7269706892,34.973163754299996
124.0,394420199.4738252,24673.29934143253,394420199.3005522,11.3541121205,11.278013850995062,0.0070280591,0.0618987999,2.9378263281009676,2.9576492776582435,24.7269706892,34.973163754299996
125.0,394420399.9539852,24872.277561927953,394420398.27877265,11.3528032216,11.27671845907678,0.007430406999999999,0.0654499762,2.9381650389527443,2.9579890320810653,24.7269706892,34.973163754299996
126.0,394420597.77977866,25071.255782423374,394420597.2569932,11.355033430699999,11.278925653725162,0.0070503863,0.0620904059,2.9375879625005115,2.9574101775197335,24.7269706892,34.973163754299996
127.0,394420794.9874601,25270.234002918798,394420796.2352137,11.3556894175,11.279574870987025,0.0068430312,0.0602608171,2.937418266160959,2.957239958184376,24.7269706892,34.973163754299996
128.0,394420993.9676201,25469.212223414223,394420995.21343416,11.354257786400002,11.278158013702612,0.007112305,0.0626399819,2.9377886381766958,2.9576114715974193,24.7269706892,34.973163754299996
129.0,394421193.4766393,25668.190443909647,394421194.1916547,11.3511064413,11.275039188067876,0.007085172099999999,0.0624183388,2.938604240239599,2.9584295862240153,24.7269706892,34.973163754299996
130.0,394421391.30257607,25867.16866440507,394421393.16987514,11.353217593499998,11.27712855495656,0.006211471600000001,0.054711112,2.9380578012450487,2.957881463996816,24.7269706892,34.973163754299996
131.0,394421591.78273606,26066.146884900492,394421592.14809567,11.344638995499999,11.268638476796141,0.0068635684,0.0605005447,2.9402795040940894,2.960110006945487,24.7269706892,34.973163754299996
132.0,394421791.0729407,26265.125105395917,394421791.12631613,11.3373752474,11.261449672591919,0.0068699608999999995,0.0605956912,2.9421633131058997,2.96199960836285,24.7269706892,34.973163754299996
133.0,394421991.5531007,26464.10332589134,394421990.10453665,11.3269049015,11.251087341145608,0.0072841723,0.0643085853,2.944882985236142,2.9647276310645716,24.7269706892,34.973163754299996
134.0,394422190.48643374,26663.081546386766,394422189.0827571,11.321631775899998,11.245868608223649,0.00705079,0.0622771533,2.9462545841510184,2.966103436014094,24.7269706892,34.973163754299996
135.0,394422389.0148445,26862.059766882187,394422388.06097764,11.319045528499998,11.243309036667727,0.007185046800000001,0.0634774971,2.946927763107567,2.9667786779701757,24.7269706892,34.973163754299996
136.0,394422587.9950045,27061.03798737761,394422587.0391981,11.327877853199999,11.252050256332476,0.0076735936,0.0677407872,2.94463004916604,2.964473918968034,24.7269706892,34.973163754299996
137.0,394422786.9751645,27260.016207873035,394422786.0174186,11.3316469603,11.255780481784145,0.0074002621999999995,0.0653061485,2.943650612896619,2.9634914765615537,24.7269706892,34.973163754299996
138.0,394422982.9553245,27458.99442836846,394422984.99563915,11.3391969083,11.263252539187441,0.0067917924,0.0598965914,2.9416906496613686,2.961525492193361,24.7269706892,34.973163754299996
139.0,394423183.4354846,27657.97264886388,394423183.9738596,11.332601177799999,11.25672485536308,0.0060347966000000005,0.053251645300000004,2.9434027542731096,2.963242856906385,24.7269706892,34.973163754299996
140.0,394423383.25570846,27856.950869359305,394423382.95208013,11.3279122643,11.252084312461182,0.0068943776,0.0608618551,2.944621104185118,2.9644649465410127,24.7269706892,34.973163754299996
141.0,394423582.26824456,28055.92908985473,394423581.9303006,11.3191019636,11.243364889678443,0.0068815154000000005,0.0607955952,2.946913070231441,2.966763940076056,24.7269706892,34.973163754299996
142.0,394423782.74840456,28254.907310350154,394423780.9085211,11.3101925338,11.23454734875224,0.0079748006,0.0705098571,2.949234455570149,2.969092432862453,24.7269706892,34.973163754299996
143.0,394423981.72856456,28453.885530845575,394423979.8867416,11.2923751363,11.216913679061935,0.0097744208,0.0865577053,2.9538878329138285,2.973760026528508,24.7269706892,34.973163754299996
144.0,394424177.70872456,28652.863751341,394424178.8649621,11.2636758968,11.188510280032382,0.0068412653000000006,0.060737413,2.961414180009541,2.981309279336754,24.7269706892,34.973163754299996
145.0,394424376.68888456,28851.841971836424,394424377.84318256,11.1969322348,11.122454165652908,0.0069516878,0.0620856468,2.9790668390529045,2.999015237376537,24.7269706892,34.973163754299996
146.0,394424575.66920286,29050.82019233185,394424576.8214031,11.028566100299999,10.955819526468334,0.006650762199999999,0.0603048678,3.024546365905886,3.044629335051471,24.7269706892,34.973163754299996
147.0,394424775.2676071,29249.798412827273,394424775.79962355,10.596004194199999,10.527687105577023,0.0072749898,0.0686578604,3.148017772404593,3.1684461349677377,24.7269706892,34.973163754299996
148.0,394424975.7477672,29448.776633322694,394424974.7778441,9.7181819596,9.658769673292392,0.0082518101,0.08491104710000001,3.4323713693037448,3.4534843099167705,24.7269706892,34.973163754299996
149.0,394425173.22792715,29647.754853818118,394425173.7560646,8.4803504799,8.43330330158977,0.0085815512,0.1011933558,3.9333762913308914,3.9553195618527273,24.7269706892,34.973163754299996
150.0,394425370.7080872,29846.733074313543,394425372.73428506,7.3515340647,7.315567450766384,0.007965685600000001,0.1083540591,4.537339992748358,4.559647593204922,24.7269706892,34.973163754299996
151.0,394425570.2997106,30045.711294808967,394425571.7125056,6.7698355249,6.7395060817747385,0.0069330830000000005,0.1024113947,4.927211214678355,4.949384882969249,24.7269706892,34.973163754299996
