Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),alpha10^-6 cm^-1,alpha + Noise10^-6 cm^-1,CIA (cm-1),Noise (%),Pressure (atm),Temperature (K)
0,39411.0,39411.0,6.208710493831895,6.231113361923656,0.0,0.004027109674504645,0.6578947368421053,296.0
0,39411.001,39411.001,6.219986831434023,6.19365570262732,0.0,-0.004733248578877431,0.6578947368421053,296.0
0,39411.00199999999,39411.00199999999,6.231294719026146,5.970068496375211,0.0,-0.046957677211820224,0.6578947368421053,296.0
0,39411.00299999999,39411.00299999999,6.242634277073957,6.475795439816216,0.0,0.04191273949175429,0.6578947368421053,296.0
0,39411.003999999986,39411.003999999986,6.254005626629702,6.358546941685029,0.0,0.0187922072977602,0.6578947368421053,296.0
0,39411.00499999998,39411.00499999998,6.265408889335792,6.018880948293749,0.0,-0.04431553372272244,0.6578947368421053,296.0
0,39411.00599999998,39411.00599999998,6.276844187428018,6.305710956067661,0.0,0.005189051811769981,0.6578947368421053,296.0
0,39411.006999999976,39411.006999999976,6.288311643739293,6.235867542605709,0.0,-0.009427281640042877,0.6578947368421053,296.0
0,39411.00799999997,39411.00799999997,6.299811381703188,6.410842193124114,0.0,0.019958750505063926,0.6578947368421053,296.0
0,39411.00899999997,39411.00899999997,6.311343525357362,6.385788947415202,0.0,0.013382209731528481,0.6578947368421053,296.0
0,39411.009999999966,39411.009999999966,6.322908199347409,6.55274091371044,0.0,0.041314422052479316,0.6578947368421053,296.0
0,39411.01099999996,39411.01099999996,6.334505528930263,6.225746414822938,0.0,-0.019550393227251366,0.6578947368421053,296.0
0,39411.01199999996,39411.01199999996,6.346135639978206,6.521696455617634,0.0,0.031558577956609324,0.6578947368421053,296.0
0,39411.012999999955,39411.012999999955,6.357798658981984,6.417070548245319,0.0,0.010654635723464803,0.6578947368421053,296.0
0,39411.01399999995,39411.01399999995,6.369494713055097,6.439894863294671,0.0,0.012655037067358212,0.6578947368421053,296.0
0,39411.01499999995,39411.01499999995,6.381223929937246,6.52709820473955,0.0,0.02622216498849811,0.6578947368421053,296.0
0,39411.015999999945,39411.015999999945,6.3929864379980375,6.477459018327969,0.0,0.015184678322600521,0.6578947368421053,296.0
0,39411.01699999994,39411.01699999994,6.4047823662410535,6.045568686641425,0.0,-0.06457177172159043,0.6578947368421053,296.0
0,39411.01799999994,39411.01799999994,6.416611844307427,6.722532241473817,0.0,0.05499184238424208,0.6578947368421053,296.0
0,39411.018999999935,39411.018999999935,6.428475002479761,6.4856315847772,0.0,0.010274390965873239,0.6578947368421053,296.0
0,39411.01999999993,39411.01999999993,6.440371971686087,6.622337660978518,0.0,0.03270990949801473,0.6578947368421053,296.0
0,39411.02099999993,39411.02099999993,6.452302883503585,6.602380363142485,0.0,0.026977727481302435,0.6578947368421053,296.0
0,39411.021999999924,39411.021999999924,6.464267870162591,6.583423540868388,0.0,0.021419264368560162,0.6578947368421053,296.0
0,39411.02299999992,39411.02299999992,6.476267064550794,6.434814650143584,0.0,-0.007451430701064876,0.6578947368421053,296.0
0,39411.02399999992,39411.02399999992,6.488300600216739,6.659181319773366,0.0,0.030717290129735488,0.6578947368421053,296.0
0,39411.024999999914,39411.024999999914,6.500368611374357,6.699993119864562,0.0,0.03588423527364327,0.6578947368421053,296.0
0,39411.02599999991,39411.02599999991,6.512471232906653,6.41386948487437,0.0,-0.017724518655265937,0.6578947368421053,296.0
0,39411.02699999991,39411.02699999991,6.52460860036981,6.6820678052084785,0.0,0.028304656553275066,0.6578947368421053,296.0
0,39411.027999999904,39411.027999999904,6.536780849997606,6.335659561380943,0.0,-0.03615329447191986,0.6578947368421053,296.0
0,39411.0289999999,39411.0289999999,6.548988118705108,6.462704311934432,0.0,-0.01551026197074629,0.6578947368421053,296.0
0,39411.0299999999,39411.0299999999,6.561230544093092,6.826816536398344,0.0,0.047741383587343166,0.6578947368421053,296.0
0,39411.03099999989,39411.03099999989,6.573508264452341,7.243932711971887,0.0,0.12051460409318507,0.6578947368421053,296.0
0,39411.03199999989,39411.03199999989,6.585821418767434,6.330269536226604,0.0,-0.04593766540528554,0.6578947368421053,296.0
0,39411.03299999989,39411.03299999989,6.59817014672149,6.565486229820842,0.0,-0.005875217289687592,0.6578947368421053,296.0
0,39411.03399999988,39411.03399999988,6.610554588700144,6.443543020682488,0.0,-0.030021776611962127,0.6578947368421053,296.0
0,39411.03499999988,39411.03499999988,6.622974885796006,6.206607896326361,0.0,-0.07484557444027683,0.6578947368421053,296.0
0,39411.03599999988,39411.03599999988,6.635431179812952,6.830076293147132,0.0,0.03498914584474195,0.6578947368421053,296.0
0,39411.03699999987,39411.03699999987,6.6479236132704775,6.837155762545562,0.0,0.03401611864836482,0.6578947368421053,296.0
0,39411.03799999987,39411.03799999987,6.6604523294081535,6.576012857075243,0.0,-0.015178726873234228,0.6578947368421053,296.0
0,39411.038999999866,39411.038999999866,6.673017472190065,6.704055798749495,0.0,0.005579408165773569,0.6578947368421053,296.0
0,39411.03999999986,39411.03999999986,6.685619186309224,6.583470591531976,0.0,-0.018362095093342187,0.6578947368421053,296.0
0,39411.04099999986,39411.04099999986,6.698257617192255,6.392130935948002,0.0,-0.05502892373482001,0.6578947368421053,296.0
0,39411.041999999856,39411.041999999856,6.710932911003588,6.544222292122263,0.0,-0.029967678396792076,0.6578947368421053,296.0
0,39411.04299999985,39411.04299999985,6.723645214650467,6.996752044583649,0.0,0.04909331932377467,0.6578947368421053,296.0
0,39411.04399999985,39411.04399999985,6.736394675787267,7.185602585407578,0.0,0.08074901442468767,0.6578947368421053,296.0
0,39411.044999999845,39411.044999999845,6.7491814428201,7.118177230248147,0.0,0.0663301903718953,0.6578947368421053,296.0
0,39411.04599999984,39411.04599999984,6.762005664911731,6.796582023836186,0.0,0.006215400142673163,0.6578947368421053,296.0
0,39411.04699999984,39411.04699999984,6.774867491986191,6.827452014014348,0.0,0.009452523512678092,0.6578947368421053,296.0
0,39411.047999999835,39411.047999999835,6.787767074733314,6.94491471170456,0.0,0.02824864952917325,0.6578947368421053,296.0
0,39411.04899999983,39411.04899999983,6.800704564613771,6.831336501109346,0.0,0.005506356030168748,0.6578947368421053,296.0
0,39411.04999999983,39411.04999999983,6.813680113863879,6.803929449166085,0.0,-0.0017527664751005208,0.6578947368421053,296.0
0,39411.050999999825,39411.050999999825,6.826693875500238,7.054976749093639,0.0,0.04103582474378844,0.6578947368421053,296.0
0,39411.05199999982,39411.05199999982,6.839746003324854,6.976875683450392,0.0,0.024650248317909847,0.6578947368421053,296.0
0,39411.05299999982,39411.05299999982,6.852836651929907,6.7932292790886155,0.0,-0.0107149418037798,0.6578947368421053,296.0
0,39411.053999999815,39411.053999999815,6.865965976702715,6.717372834122631,0.0,-0.0267109050322617,0.6578947368421053,296.0
0,39411.05499999981,39411.05499999981,6.879134133830925,6.9214804820367215,0.0,0.0076121230478621285,0.6578947368421053,296.0
0,39411.05599999981,39411.05599999981,6.8923412803072175,6.678624265947832,0.0,-0.03841748532409839,0.6578947368421053,296.0
0,39411.056999999804,39411.056999999804,6.905587573934621,6.80430012135328,0.0,-0.018207297321286522,0.6578947368421053,296.0
0,39411.0579999998,39411.0579999998,6.9188731733316535,6.763575279265486,0.0,-0.02791614221279419,0.6578947368421053,296.0
0,39411.0589999998,39411.0589999998,6.93219823793719,7.004113070580532,0.0,0.01292731435511589,0.6578947368421053,296.0
0,39411.059999999794,39411.059999999794,6.945562928015961,6.660469891230846,0.0,-0.05124794387346717,0.6578947368421053,296.0
0,39411.06099999979,39411.06099999979,6.958967404663528,7.082564369297521,0.0,0.02221762543877225,0.6578947368421053,296.0
0,39411.06199999979,39411.06199999979,6.972411829811859,7.08401462905571,0.0,0.020061570272870775,0.6578947368421053,296.0
0,39411.062999999784,39411.062999999784,6.985896366234108,6.83824480804184,0.0,-0.02654164707912789,0.6578947368421053,296.0
0,39411.06399999978,39411.06399999978,6.999421177550599,7.217569034075953,0.0,0.03921396759947884,0.6578947368421053,296.0
0,39411.06499999978,39411.06499999978,7.012986428233615,6.695660303553274,0.0,-0.05704212074271215,0.6578947368421053,296.0
0,39411.06599999977,39411.06599999977,7.026592283613333,6.68547464732631,0.0,-0.061318851122497506,0.6578947368421053,296.0
0,39411.06699999977,39411.06699999977,7.040238909882865,7.290151001422035,0.0,0.04492386410038375,0.6578947368421053,296.0
0,39411.06799999977,39411.06799999977,7.053926474103982,6.964809194438497,0.0,-0.01601960327742151,0.6578947368421053,296.0
0,39411.06899999976,39411.06899999976,7.067655144212694,7.29583730952625,0.0,0.04101772155778553,0.6578947368421053,296.0
0,39411.06999999976,39411.06999999976,7.081425089024635,7.364834991256489,0.0,0.050945385852094044,0.6578947368421053,296.0
0,39411.070999999756,39411.070999999756,7.09523647824095,7.153934211127364,0.0,0.010551426139285452,0.6578947368421053,296.0
0,39411.07199999975,39411.07199999975,7.109089482453745,6.78448025949312,0.0,-0.05835132077124281,0.6578947368421053,296.0
0,39411.07299999975,39411.07299999975,7.122984273151975,7.250227050071917,0.0,0.022872991790439248,0.6578947368421053,296.0
0,39411.073999999746,39411.073999999746,7.136921022727021,7.188486633116559,0.0,0.009269365316123025,0.6578947368421053,296.0
0,39411.07499999974,39411.07499999974,7.150899904478655,6.762197325571614,0.0,-0.06987265691204746,0.6578947368421053,296.0
0,39411.07599999974,39411.07599999974,7.164921092620868,7.033088598874402,0.0,-0.023698033162803882,0.6578947368421053,296.0
0,39411.076999999736,39411.076999999736,7.178984762287623,7.1459477809664405,0.0,-0.00593868367880513,0.6578947368421053,296.0
0,39411.07799999973,39411.07799999973,7.193091089538978,7.287034724383982,0.0,0.016887182444357968,0.6578947368421053,296.0
0,39411.07899999973,39411.07899999973,7.207240251366857,7.129160846554125,0.0,-0.014035449622477474,0.6578947368421053,296.0
0,39411.079999999725,39411.079999999725,7.221432425701385,7.566738185064327,0.0,0.06207170253812735,0.6578947368421053,296.0
0,39411.08099999972,39411.08099999972,7.2356677914166045,7.287601501471918,0.0,0.009335534420862344,0.6578947368421053,296.0
0,39411.08199999972,39411.08199999972,7.249946528336862,6.845053249278436,0.0,-0.07278307556690806,0.6578947368421053,296.0
0,39411.082999999715,39411.082999999715,7.264268817242889,6.990620460460367,0.0,-0.049190663467615976,0.6578947368421053,296.0
0,39411.08399999971,39411.08399999971,7.2786348398778475,6.870803646492842,0.0,-0.07331119112599523,0.6578947368421053,296.0
0,39411.08499999971,39411.08499999971,7.293044778953987,7.409817708663154,0.0,0.020990946026459418,0.6578947368421053,296.0
0,39411.085999999705,39411.085999999705,7.307498818158513,7.197326935650037,0.0,-0.01980435058988931,0.6578947368421053,296.0
0,39411.0869999997,39411.0869999997,7.321997142160351,7.4356842165492845,0.0,0.020436236791760785,0.6578947368421053,296.0
0,39411.0879999997,39411.0879999997,7.336539936616242,7.38684808345627,0.0,0.009043325346382277,0.6578947368421053,296.0
0,39411.088999999694,39411.088999999694,7.351127388177271,6.925316104372147,0.0,-0.0765432681878584,0.6578947368421053,296.0
0,39411.08999999969,39411.08999999969,7.365759684495463,7.459446958031788,0.0,0.016841099277590116,0.6578947368421053,296.0
0,39411.09099999969,39411.09099999969,7.3804370142304085,7.216292260328945,0.0,-0.02950644193182026,0.6578947368421053,296.0
0,39411.091999999684,39411.091999999684,7.3951595670555745,7.227568713475405,0.0,-0.0301259082116994,0.6578947368421053,296.0
0,39411.09299999968,39411.09299999968,7.409927533665275,7.520547885254449,0.0,0.019884966793412683,0.6578947368421053,296.0
0,39411.09399999968,39411.09399999968,7.424741105781284,7.495229180972976,0.0,0.012670842339426733,0.6578947368421053,296.0
0,39411.094999999674,39411.094999999674,7.439600476159482,7.559179912075899,0.0,0.02149543983736244,0.6578947368421053,296.0
0,39411.09599999967,39411.09599999967,7.454505838596861,7.5726036185137655,0.0,0.02122909933196458,0.6578947368421053,296.0
0,39411.09699999967,39411.09699999967,7.469457387938236,7.302514375531665,0.0,-0.030009453146791924,0.6578947368421053,296.0
0,39411.09799999966,39411.09799999966,7.484455320083205,7.536540066925193,0.0,0.009362684592096358,0.6578947368421053,296.0
0,39411.09899999966,39411.09899999966,7.499499831993288,7.523986937203045,0.0,0.0044017693576963515,0.6578947368421053,296.0
0,39411.09999999966,39411.09999999966,7.514591121698797,7.606690416762781,0.0,0.016555646386349723,0.6578947368421053,296.0
0,39411.10099999965,39411.10099999965,7.529729388305768,7.418331991167023,0.0,-0.02002464746453878,0.6578947368421053,296.0
0,39411.10199999965,39411.10199999965,7.5449148320036175,7.472151616938714,0.0,-0.01307981844716143,0.6578947368421053,296.0
0,39411.102999999646,39411.102999999646,7.560147654071798,7.789634367516389,0.0,0.041252225389073104,0.6578947368421053,296.0
0,39411.10399999964,39411.10399999964,7.575428056887309,7.422050217407555,0.0,-0.02757099576239985,0.6578947368421053,296.0
0,39411.10499999964,39411.10499999964,7.590756243932012,7.704575359089778,0.0,0.02045997226417499,0.6578947368421053,296.0
0,39411.105999999636,39411.105999999636,7.60613241979997,7.995977156059013,0.0,0.070077969593585,0.6578947368421053,296.0
0,39411.10699999963,39411.10699999963,7.62155679020493,7.858710313332076,0.0,0.042630400867263725,0.6578947368421053,296.0
0,39411.10799999963,39411.10799999963,7.637029561987633,7.8188625675594245,0.0,0.032686058449441405,0.6578947368421053,296.0
0,39411.108999999626,39411.108999999626,7.652550943123606,7.612285236873084,0.0,-0.007238109626323933,0.6578947368421053,296.0
0,39411.10999999962,39411.10999999962,7.66812114273058,8.004173045971967,0.0,0.06040824170976607,0.6578947368421053,296.0
0,39411.11099999962,39411.11099999962,7.683740371076345,7.420281669795254,0.0,-0.0473589845914289,0.6578947368421053,296.0
0,39411.111999999615,39411.111999999615,7.699408839586128,7.556914270360189,0.0,-0.02561463362386152,0.6578947368421053,296.0
0,39411.11299999961,39411.11299999961,7.715126760850891,7.477799645335942,0.0,-0.042661605603259066,0.6578947368421053,296.0
0,39411.11399999961,39411.11399999961,7.730894348634822,7.61287026452644,0.0,-0.021215851871761768,0.6578947368421053,296.0
0,39411.114999999605,39411.114999999605,7.746711817883211,7.916088643746376,0.0,0.030446952206146388,0.6578947368421053,296.0
0,39411.1159999996,39411.1159999996,7.762579384730871,7.741953478513342,0.0,-0.003707685379113713,0.6578947368421053,296.0
0,39411.1169999996,39411.1169999996,7.7784972665094285,7.830014238339876,0.0,0.009260622113642645,0.6578947368421053,296.0
0,39411.117999999595,39411.117999999595,7.794465681756342,7.520268360122475,0.0,-0.04928934465677259,0.6578947368421053,296.0
0,39411.11899999959,39411.11899999959,7.8104848502222906,7.480683810633085,0.0,-0.059284594800602365,0.6578947368421053,296.0
0,39411.11999999959,39411.11999999959,7.826554992879734,7.890628234870008,0.0,0.011517720482888055,0.6578947368421053,296.0
