Spectrum Number,Spectrum Name,Wavenumber (cm-1),Pressure (atm),Temperature (K),alpha (10^-6 cm^-1),Model (10^-6 cm^-1),Residuals (10^-6 cm^-1),QF,Background,CIA (cm-1)
1,100 Torr,39411.0,0.131578947368421,296.0,0.376189010472429,0.23158589524013334,0.14460311523229563,374.0,0.0,0.0
1,100 Torr,39411.001,0.131578947368421,296.0,0.2003985575442304,0.2319951030318701,-0.03159654548763971,374.0,0.0,0.0
1,100 Torr,39411.00199999999,0.131578947368421,296.0,0.2483036349882948,0.23240542551793117,0.015898209470363633,374.0,0.0,0.0
1,100 Torr,39411.00299999999,0.131578947368421,296.0,-0.1131849172112073,0.23281686684678468,-0.346001784057992,374.0,0.0,0.0
1,100 Torr,39411.00399999999,0.131578947368421,296.0,-0.0187966095402434,0.233229431189621,-0.2520260407298644,374.0,0.0,0.0
1,100 Torr,39411.00499999998,0.131578947368421,296.0,0.4433277613257519,0.23364312272543825,0.20968463860031367,374.0,0.0,0.0
1,100 Torr,39411.00599999998,0.131578947368421,296.0,0.4858971963446917,0.2340579456712148,0.2518392506734769,374.0,0.0,0.0
1,100 Torr,39411.006999999976,0.131578947368421,296.0,-0.1769495452736429,0.2344739042519686,-0.4114234495256115,374.0,0.0,0.0
1,100 Torr,39411.00799999997,0.131578947368421,296.0,0.0149744651226773,0.2348910027159022,-0.21991653759322488,374.0,0.0,0.0
1,100 Torr,39411.00899999997,0.131578947368421,296.0,0.761915749072033,0.2353092453315152,0.5266065037405178,374.0,0.0,0.0
1,100 Torr,39411.009999999966,0.131578947368421,296.0,-0.4331894738518369,0.23572863638772257,-0.6689181102395595,374.0,0.0,0.0
1,100 Torr,39411.01099999996,0.131578947368421,296.0,-0.2608084103397485,0.23614918019397485,-0.49695759053372335,374.0,0.0,0.0
1,100 Torr,39411.01199999996,0.131578947368421,296.0,0.1158253587727527,0.23657088108037694,-0.12074552230762424,374.0,0.0,0.0
1,100 Torr,39411.01299999996,0.131578947368421,296.0,0.3184939284611217,0.2369937434008905,0.08150018506023118,374.0,0.0,0.0
