Spectrum Number,Segment Number,Pressure,Pressure_err,Pressure_vary,Temperature,Temperature_err,Temperature_vary,baseline_a,baseline_a_err,baseline_a_vary,baseline_b,baseline_b_err,baseline_b_vary,etalon_1_amp,etalon_1_amp_err,etalon_1_amp_vary,etalon_1_period,etalon_1_period_err,etalon_1_period_vary,etalon_1_phase,etalon_1_phase_err,etalon_1_phase_vary,molefraction_O2,molefraction_O2_err,molefraction_O2_vary,x_shift,x_shift_err,x_shift_vary
1.0,1.0,0.0791111786319734,0,False,297.9037456816823,0,False,0.0,,True,0.0,,True,0.0015847827984714217,,True,1.271443,0,False,0.0,,True,0.01949,0,False,0.0,0,False
2.0,1.0,0.065557866345,0,False,297.90824458315126,0,False,2.959668993297158,,True,0.0018290482831738578,,True,0.0015847827984714217,0.0,True,1.271443,0,False,-0.5413714937310303,,True,0.01949,0,False,0.0,0,False
3.0,1.0,0.0460173207293421,0,False,297.87630335002524,0,False,2.953462125083236,,True,0.0019019891353844246,,True,0.0015847827984714217,0.0,True,1.271443,0,False,-1.443620854302759,,True,0.01949,0,False,0.0,0,False
4.0,1.0,0.0248844819743422,0,False,297.8649098940256,0,False,2.9503835315605587,,True,0.0018078950499089588,,True,0.0015847827984714217,0.0,True,1.271443,0,False,-1.6769519573541696,,True,0.01949,0,False,0.0,0,False
