Spectrum Number,Segment Number,Pressure,Pressure_err,Pressure_vary,Temperature,Temperature_err,Temperature_vary,baseline_a,baseline_a_err,baseline_a_vary,baseline_b,baseline_b_err,baseline_b_vary,baseline_c,baseline_c_err,baseline_c_vary,molefraction_O2,molefraction_O2_err,molefraction_O2_vary,x_shift,x_shift_err,x_shift_vary
1.0,1.0,0.131578947368421,0,False,298.15,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.209,0,False,0.0,0,False
2.0,1.0,0.2631578947368421,0,False,298.15,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.209,0,False,0.0,0,False
3.0,1.0,0.5263157894736842,0,False,298.15,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.209,0,False,0.0,0,False
4.0,1.0,0.9210526315789472,0,False,298.15,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.209,0,False,0.0,0,False
5.0,1.0,1.3157894736842106,0,False,298.15,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.209,0,False,0.0,0,False
6.0,1.0,2.631578947368421,0,False,298.15,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.209,0,False,0.0,0,False
7.0,1.0,3.947368421052631,0,False,298.15,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.209,0,False,0.0,0,False
