,molec_id,local_iso_id,elower,nu,nu_err,nu_vary,sw,sw_err,sw_vary,sw_scale_factor,gamma0_air,gamma0_air_err,gamma0_air_vary,n_gamma0_air,delta0_air,delta0_air_err,delta0_air_vary,n_delta0_air,nuVC_air,nuVC_air_err,nuVC_air_vary,n_nuVC_air,SD_gamma_air,SD_gamma_air_err,SD_gamma_air_vary,n_gamma2_air,SD_delta_air,SD_delta_air_err,SD_delta_air_vary,n_delta2_air,eta_air,eta_air_err,eta_air_vary,y_air_296,y_air_296_err,y_air_296_vary
17,7,1,1083.43,13012.58,0,False,218.99999999999997,0,False,1e-27,0.04,0,False,0.63,-0.010799,0,False,5e-05,0,0,False,1,0.09,0,False,0.63,0,0,False,0,0,0,False,0.002034,0,False
18,7,1,933.53,13021.29,0,False,441.0,0,False,1e-27,0.04,0,False,0.63,-0.010477,0,False,5e-05,0,0,False,1,0.15,0,False,0.63,0,0,False,0,0,0,False,0.0017510000000000002,0,False
19,7,1,931.74,13023.08,0,False,423.0,0,False,1e-27,0.04,0,False,0.63,-0.011576999999999999,0,False,5e-05,0,0,False,1,0.12,0,False,0.63,0,0,False,0,0,0,False,0.001638,0,False
20,7,2,882.5901,13028.90545,0,False,1.0499999999999998,0,False,1e-27,0.0375,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False
21,7,1,793.21,13031.39,0,False,805.0000000000001,0,False,1e-27,0.04,0,False,0.57,-0.010337,0,False,3.1e-05,0,0,False,1,0.18,0,False,0.57,0,0,False,0,0,0,False,0.0014550000000000001,0,False
22,7,1,791.4,13033.2,0,False,767.0,0,False,1e-27,0.04,0,False,0.69,-0.010116,0,False,4.9e-05,0,0,False,1,0.13,0,False,0.69,0,0,False,0,0,0,False,0.001368,0,False
23,7,2,814.9672,13033.7191,0,False,1.4,0,False,1e-27,0.0389,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False
24,7,2,813.1611,13035.52517,0,False,1.34,0,False,1e-27,0.0389,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False
25,7,2,750.0289,13038.44447,0,False,1.8399999999999999,0,False,1e-27,0.0399,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False
26,7,2,748.2144,13040.25893,0,False,1.76,0,False,1e-27,0.0399,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False
27,7,1,664.26,13041.12,0,False,1380.0,0,False,1e-27,0.04,0,False,0.72,-0.009026000000000001,0,False,3.5e-05,0,0,False,1,0.16,0,False,0.72,0,0,False,0,0,0,False,0.001239,0,False
28,7,1,662.44,13042.95,0,False,1310.0,0,False,1e-27,0.04,0,False,0.61,-0.010047,0,False,2.3e-05,0,0,False,1,0.11,0,False,0.61,0,0,False,0,0,0,False,0.001166,0,False
29,7,2,687.7777,13043.081709999999,0,False,2.3899999999999997,0,False,1e-27,0.0409,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False
30,7,2,685.9548,13044.904620000001,0,False,2.27,0,False,1e-27,0.0409,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False
31,7,2,628.216,13047.63098,0,False,3.0500000000000003,0,False,1e-27,0.0416,0,False,0.63,-0.0089,0,False,0.0,0,0,False,1,0.113492229,0,False,0.63,0,0,False,0,0,0,False,0.0,0,False
32,7,2,626.3846,13049.46239,0,False,2.8899999999999997,0,False,1e-27,0.0416,0,False,0.64,-0.0085,0,False,0.0,0,0,False,1,0.110424871,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False
33,7,1,546.7,13050.48,0,False,2220.0000000000005,0,False,1e-27,0.04,0,False,0.75,-0.008536,0,False,3.3e-05,0,0,False,1,0.13,0,False,0.75,0,0,False,0,0,0,False,0.001064,0,False
34,7,2,571.346,13052.09241,0,False,3.83,0,False,1e-27,0.0426,0,False,0.64,-0.0085,0,False,0.0,0,0,False,1,0.110424871,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False
35,7,1,544.86,13052.32,0,False,2090.0,0,False,1e-27,0.04,0,False,0.73,-0.009236,0,False,2.8000000000000003e-05,0,0,False,1,0.13,0,False,0.73,0,0,False,0,0,0,False,0.000998,0,False
36,7,2,569.5061,13053.93239,0,False,3.629999999999999,0,False,1e-27,0.0426,0,False,0.64,-0.0083,0,False,0.0,0,0,False,1,0.110424871,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False
37,7,2,517.17,13056.466129999999,0,False,4.749999999999999,0,False,1e-27,0.0433,0,False,0.64,-0.0083,0,False,0.0,0,0,False,1,0.110424871,0,False,0.64,0,0,False,0,0,0,False,0.0,0,False
38,7,3,478.466,13058.05363,0,False,1.13,0,False,1e-27,0.0439,0,False,0.65,-0.0078,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False
39,7,2,515.3214,13058.31475,0,False,4.4799999999999995,0,False,1e-27,0.0433,0,False,0.65,-0.0078,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False
40,7,1,440.56,13059.47,0,False,3340.0,0,False,1e-27,0.05,0,False,0.71,-0.008846,0,False,2.7000000000000002e-05,0,0,False,1,0.13,0,False,0.71,0,0,False,0,0,0,False,0.000908,0,False
41,7,3,476.6115,13059.90818,0,False,1.0599999999999998,0,False,1e-27,0.0439,0,False,0.65,-0.0075,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False
42,7,2,465.69,13060.75226,0,False,5.79,0,False,1e-27,0.0439,0,False,0.65,-0.0078,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False
43,7,1,438.7,13061.33,0,False,3129.9999999999995,0,False,1e-27,0.04,0,False,0.78,-0.008976000000000001,0,False,2.4e-05,0,0,False,1,0.11,0,False,0.78,0,0,False,0,0,0,False,0.0008439999999999999,0,False
44,7,3,428.3404,13062.36864,0,False,1.3599999999999999,0,False,1e-27,0.0446,0,False,0.65,-0.0075,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False
45,7,2,463.8327,13062.60961,0,False,5.449999999999999,0,False,1e-27,0.0439,0,False,0.65,-0.0075,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False
46,7,3,426.4768,13064.23231,0,False,1.28,0,False,1e-27,0.0446,0,False,0.65,-0.0074,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False
47,7,2,416.908,13064.95089,0,False,6.949999999999998,0,False,1e-27,0.0446,0,False,0.65,-0.0075,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False
48,7,3,380.9887,13066.5938,0,False,1.6199999999999999,0,False,1e-27,0.0453,0,False,0.65,-0.0074,0,False,0.0,0,0,False,1,0.109090145,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False
49,7,2,415.0418,13066.817079999999,0,False,6.509999999999999,0,False,1e-27,0.0446,0,False,0.65,-0.0074,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False
50,7,1,345.85,13068.08,0,False,4709.999999999999,0,False,1e-27,0.05,0,False,0.79,-0.007895000000000001,0,False,2.8999999999999997e-05,0,0,False,1,0.11,0,False,0.79,0,0,False,0,0,0,False,0.000755,0,False
51,7,3,379.1158,13068.46672,0,False,1.51,0,False,1e-27,0.0453,0,False,0.66,-0.0074,0,False,0.0,0,0,False,1,0.105973284,0,False,0.66,0,0,False,0,0,0,False,0.0,0,False
52,7,2,370.8258,13069.06212,0,False,8.209999999999999,0,False,1e-27,0.0453,0,False,0.65,-0.0074,0,False,0.0,0,0,False,1,0.107357514,0,False,0.65,0,0,False,0,0,0,False,0.0,0,False
53,7,1,343.97,13069.96,0,False,4360.0,0,False,1e-27,0.05,0,False,0.78,-0.008506,0,False,2.6000000000000002e-05,0,0,False,1,0.1,0,False,0.78,0,0,False,0,0,0,False,0.000687,0,False
54,7,3,336.4128,13070.7292,0,False,1.8899999999999997,0,False,1e-27,0.046,0,False,0.66,-0.0074,0,False,0.0,0,0,False,1,0.105973284,0,False,0.66,0,0,False,0,0,0,False,0.0,0,False
55,7,2,368.9507,13070.937259999999,0,False,7.66,0,False,1e-27,0.0453,0,False,0.66,-0.0074,0,False,0.0,0,0,False,1,0.104290156,0,False,0.66,0,0,False,0,0,0,False,0.0,0,False
56,7,3,334.5305,13072.61153,0,False,1.76,0,False,1e-27,0.046,0,False,0.67,-0.0074,0,False,0.0,0,0,False,1,0.102856423,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False
57,7,2,327.4452,13073.08602,0,False,9.53,0,False,1e-27,0.046,0,False,0.66,-0.0074,0,False,0.0,0,0,False,1,0.104290156,0,False,0.66,0,0,False,0,0,0,False,0.0,0,False
58,7,3,294.6144,13074.77489,0,False,2.17,0,False,1e-27,0.0463,0,False,0.67,-0.0074,0,False,0.0,0,0,False,1,0.102856423,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False
59,7,2,325.561,13074.97027,0,False,8.85,0,False,1e-27,0.046,0,False,0.67,-0.0074,0,False,0.0,0,0,False,1,0.101222799,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False
60,7,1,262.58,13076.33,0,False,6170.0,0,False,1e-27,0.05,0,False,0.79,-0.007705,0,False,2.8999999999999997e-05,0,0,False,1,0.1,0,False,0.79,0,0,False,0,0,0,False,0.00059,0,False
61,7,3,292.7225,13076.66683,0,False,2.01,0,False,1e-27,0.0463,0,False,0.7,-0.0074,0,False,0.0,0,0,False,1,0.09350583900000001,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False
62,7,2,286.7679,13077.02267,0,False,10.899999999999999,0,False,1e-27,0.0463,0,False,0.67,-0.0074,0,False,0.0,0,0,False,1,0.101222799,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False
63,7,1,260.68,13078.23,0,False,5639.999999999999,0,False,1e-27,0.05,0,False,0.81,-0.008406,0,False,1.9e-05,0,0,False,1,0.09,0,False,0.81,0,0,False,0,0,0,False,0.0005110000000000001,0,False
64,7,3,255.5952,13078.730959999999,0,False,2.4499999999999997,0,False,1e-27,0.047,0,False,0.7,-0.0074,0,False,0.0,0,0,False,1,0.09350583900000001,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False
65,7,2,284.8744,13078.91621,0,False,10.1,0,False,1e-27,0.0463,0,False,0.7,-0.0074,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False
66,7,3,253.6934,13080.632740000001,0,False,2.25,0,False,1e-27,0.047,0,False,0.72,-0.0074,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
67,7,2,248.7954,13080.87212,0,False,12.200000000000001,0,False,1e-27,0.047,0,False,0.7,-0.0074,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False
68,7,3,219.3566,13082.59743,0,False,2.7199999999999998,0,False,1e-27,0.0473,0,False,0.72,-0.0074,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
69,7,2,246.8923,13082.77517,0,False,11.2,0,False,1e-27,0.047,0,False,0.72,-0.0074,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
70,7,1,190.77,13084.2,0,False,7489.999999999999,0,False,1e-27,0.05,0,False,0.82,-0.007634999999999999,0,False,2.4e-05,0,0,False,1,0.1,0,False,0.82,0,0,False,0,0,0,False,0.000396,0,False
71,7,3,217.4447,13084.50936,0,False,2.4699999999999998,0,False,1e-27,0.0473,0,False,0.72,-0.00755,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
72,7,2,213.5291,13084.634409999999,0,False,13.499999999999998,0,False,1e-27,0.0473,0,False,0.72,-0.0074,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
73,7,1,188.85,13086.13,0,False,6730.0,0,False,1e-27,0.05,0,False,0.81,-0.008315000000000001,0,False,1.8e-05,0,0,False,1,0.09,0,False,0.81,0,0,False,0,0,0,False,0.000299,0,False
74,7,3,185.9002,13086.37435,0,False,2.95,0,False,1e-27,0.048,0,False,0.72,-0.00755,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
75,7,2,211.6163,13086.54725,0,False,12.299999999999997,0,False,1e-27,0.0473,0,False,0.72,-0.00755,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
76,7,3,183.9777,13088.29681,0,False,2.65,0,False,1e-27,0.048,0,False,0.73,-0.0075,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
77,7,2,180.9705,13088.30957,0,False,14.600000000000001,0,False,1e-27,0.048,0,False,0.72,-0.00755,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
78,7,3,155.2271,13090.06173,0,False,3.14,0,False,1e-27,0.0483,0,False,0.73,-0.0075,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
79,7,2,179.0475,13090.23257,0,False,13.1,0,False,1e-27,0.048,0,False,0.73,-0.0075,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
80,7,1,130.44,13091.71,0,False,8360.0,0,False,1e-27,0.05,0,False,0.84,-0.007955,0,False,2e-05,0,0,False,1,0.09,0,False,0.84,0,0,False,0,0,0,False,0.000153,0,False
81,7,2,151.1207,13091.897640000001,0,False,15.400000000000002,0,False,1e-27,0.0483,0,False,0.73,-0.0075,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
82,7,3,153.2936,13091.99523,0,False,2.7899999999999996,0,False,1e-27,0.0483,0,False,0.74,-0.0075,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
83,7,3,127.3387,13093.6596,0,False,3.2600000000000002,0,False,1e-27,0.049,0,False,0.74,-0.0075,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
84,7,1,128.49,13093.66,0,False,7330.0,0,False,1e-27,0.05,0,False,0.86,-0.007955,0,False,1.9e-05,0,0,False,1,0.08,0,False,0.86,0,0,False,0,0,0,False,2.2e-05,0,False
85,7,2,149.1871,13093.831259999999,0,False,13.799999999999997,0,False,1e-27,0.0483,0,False,0.74,-0.0075,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
86,7,2,123.9809,13095.39861,0,False,16.0,0,False,1e-27,0.049,0,False,0.74,-0.0075,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
87,7,3,125.3935,13095.60482,0,False,2.8699999999999997,0,False,1e-27,0.049,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
88,7,3,102.2361,13097.16793,0,False,3.3200000000000003,0,False,1e-27,0.0497,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
89,7,2,122.036,13097.343490000001,0,False,14.1,0,False,1e-27,0.049,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
90,7,2,99.5521,13098.81248,0,False,16.199999999999996,0,False,1e-27,0.0497,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
91,7,1,81.58,13098.85,0,False,8470.0,0,False,1e-27,0.05,0,False,0.82,-0.007856,0,False,2e-05,0,0,False,1,0.1,0,False,0.82,0,0,False,0,0,0,False,-0.00016999999999999999,0,False
92,7,3,100.2782,13099.12585,0,False,2.8699999999999997,0,False,1e-27,0.0497,0,False,0.73,-0.006999999999999999,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
93,7,3,79.9201,13100.586729999999,0,False,3.2800000000000002,0,False,1e-27,0.0507,0,False,0.73,-0.006999999999999999,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
94,7,2,97.595,13100.76953,0,False,14.0,0,False,1e-27,0.0497,0,False,0.73,-0.006999999999999999,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
95,7,1,79.61,13100.82,0,False,7150.0,0,False,1e-27,0.05,0,False,0.85,-0.007856,0,False,1.7e-05,0,0,False,1,0.08,0,False,0.85,0,0,False,0,0,0,False,-0.00037,0,False
96,7,1,44.21,13105.61713,0,False,7620.000000000001,0,False,1e-27,0.05,0,False,0.82,-0.007626000000000001,0,False,1.7e-05,0,0,False,1,0.09,0,False,0.82,0,0,False,0,0,0,False,-0.00064,0,False
97,7,2,77.8353,13102.13924,0,False,16.0,0,False,1e-27,0.0507,0,False,0.73,-0.006999999999999999,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
98,7,3,77.9481,13102.55875,0,False,2.7800000000000002,0,False,1e-27,0.0507,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
99,7,3,60.3917,13103.91597,0,False,3.1599999999999997,0,False,1e-27,0.0517,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.084155255,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
100,7,2,75.8648,13104.109770000001,0,False,13.599999999999998,0,False,1e-27,0.0507,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
101,7,2,58.8313,13105.37888,0,False,15.299999999999999,0,False,1e-27,0.0517,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
102,7,3,58.4034,13105.90425,0,False,2.5999999999999996,0,False,1e-27,0.0517,0,False,0.74,-0.0071,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
103,7,3,43.6517,13107.15561,0,False,2.9399999999999995,0,False,1e-27,0.0531,0,False,0.74,-0.0071,0,False,0.0,0,0,False,1,0.081038394,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
104,7,2,56.8452,13107.3649,0,False,12.7,0,False,1e-27,0.0517,0,False,0.74,-0.0071,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
105,7,1,42.2,13107.63,0,False,6010.0,0,False,1e-27,0.05,0,False,0.84,-0.007546,0,False,1.4000000000000001e-05,0,0,False,1,0.08,0,False,0.84,0,0,False,0,0,0,False,-0.00098,0,False
106,7,2,42.5407,13108.531340000001,0,False,14.2,0,False,1e-27,0.0531,0,False,0.74,-0.0071,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
107,7,3,41.6435,13109.163779999999,0,False,2.33,0,False,1e-27,0.0531,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
108,7,3,29.7006,13110.30559,0,False,2.6199999999999997,0,False,1e-27,0.0544,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
109,7,2,40.5358,13110.53625,0,False,11.299999999999999,0,False,1e-27,0.0531,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
110,7,2,28.9644,13111.596590000001,0,False,12.7,0,False,1e-27,0.0544,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
111,7,1,18.34,13112.02,0,False,5749.999999999999,0,False,1e-27,0.06,0,False,0.79,-0.0065260000000000006,0,False,1.4999999999999999e-05,0,0,False,1,0.1,0,False,0.79,0,0,False,0,0,0,False,-0.00137,0,False
112,7,3,27.6658,13112.34044,0,False,1.9599999999999997,0,False,1e-27,0.0544,0,False,0.7,-0.0056,0,False,0.0,0,0,False,1,0.09350583900000001,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False
113,7,3,18.5392,13113.36587,0,False,2.2100000000000004,0,False,1e-27,0.0564,0,False,0.7,-0.0056,0,False,0.0,0,0,False,1,0.09350583900000001,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False
114,7,2,26.9343,13113.6267,0,False,9.53,0,False,1e-27,0.0544,0,False,0.7,-0.0056,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False
115,7,1,16.25,13114.1,0,False,3909.9999999999995,0,False,1e-27,0.06,0,False,0.76,-0.006248,0,False,1e-05,0,0,False,1,0.12,0,False,0.76,0,0,False,0,0,0,False,-0.00221,0,False
116,7,2,18.1026,13114.57457,0,False,10.7,0,False,1e-27,0.0564,0,False,0.7,-0.0056,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False
117,7,3,16.4625,13115.442490000001,0,False,1.51,0,False,1e-27,0.0564,0,False,0.71,-0.0051,0,False,0.0,0,0,False,1,0.090388977,0,False,0.71,0,0,False,0,0,0,False,0.0,0,False
118,7,3,10.1677,13116.33635,0,False,1.7300000000000002,0,False,1e-27,0.0585,0,False,0.71,-0.0051,0,False,0.0,0,0,False,1,0.090388977,0,False,0.71,0,0,False,0,0,0,False,0.0,0,False
119,7,2,16.0333,13116.64394,0,False,7.359999999999999,0,False,1e-27,0.0564,0,False,0.71,-0.0051,0,False,0.0,0,0,False,1,0.088953369,0,False,0.71,0,0,False,0,0,0,False,0.0,0,False
120,7,2,9.956,13117.4652,0,False,8.32,0,False,1e-27,0.0585,0,False,0.71,-0.0051,0,False,0.0,0,0,False,1,0.088953369,0,False,0.71,0,0,False,0,0,0,False,0.0,0,False
121,7,1,3.96,13118.04,0,False,3079.9999999999995,0,False,1e-27,0.06,0,False,0.82,-0.004309,0,False,-3.9e-06,0,0,False,1,0.08,0,False,0.82,0,0,False,0,0,0,False,-0.00246,0,False
122,7,3,4.5865,13119.21697,0,False,1.18,0,False,1e-27,0.0615,0,False,0.72,-0.0052,0,False,0.0,0,0,False,1,0.087272116,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
123,7,2,7.8036,13119.61758,0,False,4.87,0,False,1e-27,0.0585,0,False,0.72,-0.0052,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
