Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),alpha10^-6 cm^-1,alpha + Noise10^-6 cm^-1,CIA (cm-1),Noise (%),Pressure (atm),Temperature (K)
0,6326.0,6326.0,0.0005079231604007957,0.0004917567878866099,0.0,-0.0029812527369617588,0.25,298.0
0,6326.005,6326.005,0.0005022738214358257,0.0005094158556786518,0.0,0.0013170678280001328,0.25,298.0
0,6326.01,6326.01,0.0004988839686806771,0.0005057132343203664,0.0,0.0012593899380888953,0.25,298.0
0,6326.015,6326.015,0.0004974020958484997,0.0004909263226153489,0.0,-0.001194202141410133,0.25,298.0
0,6326.02,6326.02,0.0004974312498567743,0.0005040523039506718,0.0,0.001220993492614561,0.25,298.0
0,6326.025000000001,6326.025000000001,0.0004986692952081562,0.0004891638035975464,0.0,-0.0017529147528569542,0.25,298.0
0,6326.030000000001,6326.030000000001,0.0005009178207453585,0.0005020274009321862,0.0,0.00020461850461231878,0.25,298.0
0,6326.035000000001,6326.035000000001,0.0005040599161861715,0.000501785867744491,0.0,-0.0004193589585291713,0.25,298.0
0,6326.040000000001,6326.040000000001,0.0005080380809683368,0.0005050016088301808,0.0,-0.0005599580774624823,0.25,298.0
0,6326.045000000001,6326.045000000001,0.0005128375165608873,0.0005249221543824533,0.0,0.0022285370171398365,0.25,298.0
0,6326.050000000001,6326.050000000001,0.0005184712894716803,0.0005202589274143323,0.0,0.00032965963790277975,0.25,298.0
0,6326.055000000001,6326.055000000001,0.0005249601993764502,0.0005133231376984288,0.0,-0.002145999168790117,0.25,298.0
0,6326.060000000001,6326.060000000001,0.0005323056391645168,0.0005199210691978587,0.0,-0.002283847726309393,0.25,298.0
0,6326.065000000001,6326.065000000001,0.0005404832860486801,0.0005452919084281725,0.0,0.0008867616168870144,0.25,298.0
0,6326.0700000000015,6326.0700000000015,0.0005495043201019444,0.0005519425428012018,0.0,0.0004496344550457992,0.25,298.0
0,6326.075000000002,6326.075000000002,0.000559496718623652,0.0005595563914407194,0.0,1.100430842157315e-05,0.25,298.0
0,6326.080000000002,6326.080000000002,0.0005706848795062403,0.0005762596591343412,0.0,0.0010280492429362612,0.25,298.0
0,6326.085000000002,6326.085000000002,0.0005833094281492253,0.0005815017894320122,0.0,-0.0003333479955630738,0.25,298.0
0,6326.090000000002,6326.090000000002,0.000597605565678128,0.0006047166690762531,0.0,0.0013113638480046006,0.25,298.0
0,6326.095000000002,6326.095000000002,0.000613827028854483,0.000607815467856086,0.0,-0.0011085964191507645,0.25,298.0
0,6326.100000000002,6326.100000000002,0.0006322690178361629,0.0006364834287734545,0.0,0.0007771826444341442,0.25,298.0
0,6326.105000000002,6326.105000000002,0.0006532853646444275,0.0006708572605788456,0.0,0.003240446352582981,0.25,298.0
0,6326.110000000002,6326.110000000002,0.0006773033880483963,0.0006855527525995917,0.0,0.001521271430858463,0.25,298.0
0,6326.1150000000025,6326.1150000000025,0.0007048460842834344,0.0007034872688967699,0.0,-0.00025058015253356887,0.25,298.0
0,6326.120000000003,6326.120000000003,0.0007365822744162106,0.0007266088936856127,0.0,-0.0018391985322474887,0.25,298.0
0,6326.125000000003,6326.125000000003,0.0007733995502794841,0.0007677923098357916,0.0,-0.0010340353659976872,0.25,298.0
0,6326.130000000003,6326.130000000003,0.0008164614543708734,0.0008157969402240295,0.0,-0.00012254354632059016,0.25,298.0
0,6326.135000000003,6326.135000000003,0.0008672602636788976,0.0008673963670777241,0.0,2.509892864989824e-05,0.25,298.0
0,6326.140000000003,6326.140000000003,0.0009277275438721271,0.0009451185780428856,0.0,0.0032070935007017867,0.25,298.0
0,6326.145000000003,6326.145000000003,0.0010004340567914096,0.0010082416348533775,0.0,0.0014398012569523432,0.25,298.0
0,6326.150000000003,6326.150000000003,0.0010888746917122245,0.001090132255503105,0.0,0.0002319082707129627,0.25,298.0
0,6326.155000000003,6326.155000000003,0.0011978587136901465,0.0011868167970654736,0.0,-0.002036248028413538,0.25,298.0
0,6326.1600000000035,6326.1600000000035,0.001334098641981704,0.0013218866407820697,0.0,-0.0022520241920841095,0.25,298.0
0,6326.165000000004,6326.165000000004,0.001507134987130788,0.001506936627086039,0.0,-3.6579722865628395e-05,0.25,298.0
0,6326.170000000004,6326.170000000004,0.0017307746365070333,0.0017196084165758175,0.0,-0.0020591708932998394,0.25,298.0
0,6326.175000000004,6326.175000000004,0.002025301815706715,0.0020373629130315033,0.0,0.0022241958966821495,0.25,298.0
0,6326.180000000004,6326.180000000004,0.002420767600315874,0.002427641617204541,0.0,0.0012676425490799775,0.25,298.0
0,6326.185000000004,6326.185000000004,0.0029614049398321357,0.0029708285147341438,0.0,0.0017378084319115852,0.25,298.0
0,6326.190000000004,6326.190000000004,0.0037097457962773873,0.0037003148593843533,0.0,-0.0017391660621329747,0.25,298.0
0,6326.195000000004,6326.195000000004,0.0047437181751832525,0.00477585839651736,0.0,0.005927002036776315,0.25,298.0
0,6326.200000000004,6326.200000000004,0.006125708303871082,0.006123266604271754,0.0,-0.0004502756327646823,0.25,298.0
0,6326.2050000000045,6326.2050000000045,0.00780077263966091,0.007792825908646209,0.0,-0.0014654625560983178,0.25,298.0
0,6326.210000000005,6326.210000000005,0.009412026162044325,0.009423495927575447,0.0,0.002115147962349921,0.25,298.0
0,6326.215000000005,6326.215000000005,0.010261794707755324,0.010278790466434115,0.0,0.0031342004542716387,0.25,298.0
0,6326.220000000005,6326.220000000005,0.009835771276000547,0.00983596664459476,0.0,3.60280672550546e-05,0.25,298.0
0,6326.225000000005,6326.225000000005,0.008412599247575411,0.008411895830017897,0.0,-0.00012971775311534104,0.25,298.0
0,6326.230000000005,6326.230000000005,0.006716793078033764,0.006730350064557988,0.0,0.0025000539326203814,0.25,298.0
0,6326.235000000005,6326.235000000005,0.005238391347464834,0.0052377113116857665,0.0,-0.00012540590202272925,0.25,298.0
0,6326.240000000005,6326.240000000005,0.004113029549082145,0.004111597515202208,0.0,-0.00026408242914346204,0.25,298.0
0,6326.245000000005,6326.245000000005,0.003301923966519273,0.0033005334540182575,0.0,-0.000256425440883204,0.25,298.0
0,6326.2500000000055,6326.2500000000055,0.0027257343772584784,0.002721019219271995,0.0,-0.0008695257789016047,0.25,298.0
0,6326.255000000006,6326.255000000006,0.0023128668969924267,0.0023155674757478623,0.0,0.0004980157298094025,0.25,298.0
0,6326.260000000006,6326.260000000006,0.0020084312482569577,0.002023027223699397,0.0,0.0026916546490695394,0.25,298.0
0,6326.265000000006,6326.265000000006,0.0017741578817792396,0.0017815948320686283,0.0,0.0013714535147221916,0.25,298.0
0,6326.270000000006,6326.270000000006,0.0015875561022557802,0.0015967475410428146,0.0,0.0016950000389028524,0.25,298.0
0,6326.275000000006,6326.275000000006,0.0014377050730030843,0.0014480963829812247,0.0,0.0019162691745328285,0.25,298.0
0,6326.280000000006,6326.280000000006,0.0013186849662080056,0.0013070727998382781,0.0,-0.0021414082065366103,0.25,298.0
0,6326.285000000006,6326.285000000006,0.0012255773328587688,0.0012268382525900674,0.0,0.00023252714217270878,0.25,298.0
