Spectrum Number,Spectrum Name,Wavenumber (cm-1),Pressure (atm),Temperature (K),alpha (10^-6 cm^-1),Model (10^-6 cm^-1),Residuals (10^-6 cm^-1),QF,Background,CIA (cm-1),Etalons,Y - (Baseline + Etalons)
1,22May17_P11P11_50Torr,13077.57623,0.0657575815526315,298.65726507,2.832636555259016,2.831946102324652,0.0006904529343638,1059.0,2.831729742470216,0.0,0.0017623602765674368,-0.0008555474877676161
1,22May17_P11P11_50Torr,13077.58281,0.0657575815526315,298.65726507,2.833284225840773,2.831950708078575,0.0013335177621982,1059.0,2.831734045422343,0.0,0.0018201573577700057,-0.00026997693933994427
1,22May17_P11P11_50Torr,13077.58946,0.0657575815526315,298.66010988,2.833013674647555,2.8319554379579395,0.0010582366896154,1059.0,2.8317383941505576,0.0,0.0018745375681244,-0.0005992570711272904
1,22May17_P11P11_50Torr,13077.59616,0.0657575815526315,298.6590767,2.8333479680535296,2.831960281532843,0.0013876865206867,1059.0,2.8317427755759765,0.0,0.001925391371024429,-0.0003201988934713462
1,22May17_P11P11_50Torr,13077.60283,0.0657575815526315,298.65950596,2.8333419657761625,2.831965183209212,0.0013767825669508,1059.0,2.8317471373830734,0.0,0.0019726181970222156,-0.00037778980393321504
1,22May17_P11P11_50Torr,13077.60946,0.0657575815526315,298.66080649,2.83336192452973,2.831970136392388,0.0013917881373419,1059.0,2.8317514730324063,0.0,0.0020161266643003726,-0.0004056751669763159
1,22May17_P11P11_50Torr,13077.61607,0.0657575815526315,298.65950463,2.83325826144601,2.8319751570565077,0.0012831043895027,1059.0,2.831755795602857,0.0,0.0020558347755937657,-0.0005533689324410673
1,22May17_P11P11_50Torr,13077.62276,0.0657575815526315,298.65942335,2.833288988478135,2.83198032460611,0.0013086638720247,1059.0,2.8317601704888355,0.0,0.002091670091104288,-0.000562852101805067
1,22May17_P11P11_50Torr,13077.62936,0.0657575815526315,298.66171086,2.832647134615729,2.8319855099847357,0.0006616246309936,1059.0,2.831764486519846,0.0,0.002123569877013899,-0.0012409217811311102
1,22May17_P11P11_50Torr,13077.63595,0.0657575815526315,298.659899,2.832422543519338,2.83199077666072,0.0004317668586182,1059.0,2.8317687960114144,0.0,0.002151481229263941,-0.0014977337213402109
1,22May17_P11P11_50Torr,13077.64257,0.0657575815526315,298.66207426,2.833353931849092,2.831996159791012,0.0013577720580797,1059.0,2.8317731251213063,0.0,0.002175361172332344,-0.0005945544445467021
1,22May17_P11P11_50Torr,13077.64917,0.0657575815526315,298.66170939999995,2.8327968296768646,2.832001621895168,0.0007952077816968,1059.0,2.8317774411523167,0.0,0.0021951767328045033,-0.0011757882082563675
1,22May17_P11P11_50Torr,13077.65582,0.0657575815526315,298.66134455,2.83320174498854,2.8320072247685197,0.0011945202200203,1059.0,2.831781789880531,0.0,0.0022109049875982585,-0.0007909498795894976
1,22May17_P11P11_50Torr,13077.66252,0.0657575815526315,298.66118938,2.83279828275417,2.8320129741617976,0.0007853085923721,1059.0,2.83178617130595,0.0,0.0022225330867683816,-0.0012104216385484534
1,22May17_P11P11_50Torr,13077.66922,0.0657575815526315,298.66154611,2.833147047579421,2.832018832113507,0.001128215465914,1059.0,2.8317905527313694,0.0,0.002230058250881017,-0.0008735634028291805
1,22May17_P11P11_50Torr,13077.6758,0.0657575815526315,298.66099593,2.8329475053709245,2.832024694718552,0.0009228106523728,1059.0,2.831794855683498,0.0,0.002233487743013555,-0.0010808380555871189
1,22May17_P11P11_50Torr,13077.6825,0.0657575815526315,298.66285488,2.8328558874037357,2.832030780069072,0.0008251073346636,1059.0,2.831799237108917,0.0,0.002232838815500262,-0.001176188520681798
1,22May17_P11P11_50Torr,13077.68913,0.0657575815526315,298.66137616,2.832262689011536,2.8320369213967087,0.0002257676148271,1059.0,2.83180357275825,0.0,0.0022281386316083873,-0.00176902237832266
1,22May17_P11P11_50Torr,13077.69574,0.0657575815526315,298.66333666,2.8328032265962304,2.832043167364052,0.0007600592321783,1059.0,2.8318078953287,0.0,0.0022194241623934097,-0.001224092894863027
1,22May17_P11P11_50Torr,13077.70236,0.0657575815526315,298.66228988,2.832936021523045,2.8320495511286667,0.000886470394378,1059.0,2.8318122244385915,0.0,0.002206742059045249,-0.0010829449745917152
1,22May17_P11P11_50Torr,13077.70891,0.0657575815526315,298.66307535,2.8325814467001824,2.832055999143426,0.0005254475567562,1059.0,2.831816507772397,0.0,0.00219014850109961,-0.0014252095733140457
1,22May17_P11P11_50Torr,13077.71556,0.0657575815526315,298.66298801,2.8327883446012443,2.832062685489894,0.0007256591113504,1059.0,2.8318208565006127,0.0,0.002169709020949905,-0.0012022209203181866
1,22May17_P11P11_50Torr,13077.72228,0.0657575815526315,298.66350867999995,2.8332459592684804,2.832069591808845,0.0011763674596352,1059.0,2.831825251004913,0.0,0.002145498305155331,-0.000724790041588097
1,22May17_P11P11_50Torr,13077.72889,0.0657575815526315,298.66364715,2.832582627747204,2.8320765385279927,0.0005060892192112,1059.0,2.831829573575364,0.0,0.002117599973099415,-0.0013645458012594425
1,22May17_P11P11_50Torr,13077.7356,0.0657575815526315,298.66393729,2.833079861452715,2.832083753354872,0.0009961080978428,1059.0,2.831833961540224,0.0,0.0020861063336106494,-0.0008402064211194826
1,22May17_P11P11_50Torr,13077.74218,0.0657575815526315,298.66498208,2.833092215125531,2.832090995562023,0.0010012195635078,1059.0,2.831838264492352,0.0,0.0020511181202124643,-0.0007971674870335121
1,22May17_P11P11_50Torr,13077.74887,0.0657575815526315,298.66456557,2.83318911843476,2.832098536920199,0.0010905815145605,1059.0,2.8318426393783303,0.0,0.0020127442057236333,-0.0006662651492939098
1,22May17_P11P11_50Torr,13077.75548,0.0657575815526315,298.66550619,2.832667668126594,2.832106173310915,0.0005614948156789,1059.0,2.831846961948781,0.0,0.0019711012969821752,-0.0011503951191693673
1,22May17_P11P11_50Torr,13077.76209,0.0657575815526315,298.6666727,2.833249321179236,2.8321140032768475,0.001135317902388,1059.0,2.8318512845192325,0.0,0.0019263136105156905,-0.0005282769505123852
1,22May17_P11P11_50Torr,13077.76871,0.0657575815526315,298.66590262,2.833366973828485,2.8321220492750947,0.00124492455339,1059.0,2.8318556136291244,0.0,0.0018785125300287905,-0.00036715233066830777
1,22May17_P11P11_50Torr,13077.77529,0.0657575815526315,298.66761088,2.833034742827893,2.8321302599806253,0.0009044828472681,1059.0,2.831859916581252,0.0,0.0018278362466236935,-0.0006530099999824124
1,22May17_P11P11_50Torr,13077.78193,0.0657575815526315,298.66668421,2.8328556636591258,2.8321387729499663,0.0007168907091594,1059.0,2.8318642587700253,0.0,0.001774429382713075,-0.0007830244936126718
1,22May17_P11P11_50Torr,13077.78863,0.0657575815526315,298.66717541,2.832481758816837,2.832147607372818,0.0003341514440191,1059.0,2.8318686401954447,0.0,0.0017184426006247202,-0.0011053239792326863
1,22May17_P11P11_50Torr,13077.7953,0.0657575815526315,298.66827015,2.832718707314489,2.832156660272003,0.0005620470424858,1059.0,2.8318730020025416,0.0,0.0016600321969353958,-0.0008143268849880592
1,22May17_P11P11_50Torr,13077.80195,0.0657575815526315,298.66595181,2.832659510975754,2.832165957404276,0.000493553571478,1059.0,2.8318773507307555,0.0,0.001599359683606494,-0.0008171994386079184
1,22May17_P11P11_50Torr,13077.80852,0.0657575815526315,298.6673952,2.8323179607287297,2.832175424670521,0.0001425360582087,1059.0,2.831881647143444,0.0,0.0015365913570263064,-0.0011002777717403767
1,22May17_P11P11_50Torr,13077.81522,0.0657575815526315,298.66836685,2.832688290941296,2.832185385523966,0.00050290541733,1059.0,2.8318860285688627,0.0,0.001471897856093233,-0.0006696354836597251
1,22May17_P11P11_50Torr,13077.82185,0.0657575815526315,298.66779965,2.8327115313586497,2.83219556568156,0.0005159656770898,1059.0,2.831890364218196,0.0,0.0014054537105006922,-0.0005842865700471656
1,22May17_P11P11_50Torr,13077.82848,0.0657575815526315,298.66937973,2.832561845312073,2.832206088006502,0.000355757305571,1059.0,2.831894699867528,0.0,0.001337436880407938,-0.0006702914358629464
1,22May17_P11P11_50Torr,13077.83504,0.0657575815526315,298.66826676,2.8324856745216715,2.832216857744002,0.0002688167776696,1059.0,2.8318989897407745,0.0,0.001268028288701322,-0.000681343507804133
1,22May17_P11P11_50Torr,13077.84164,0.0657575815526315,298.66915725,2.832275340977273,2.832228076700442,4.726427683054979e-05,1059.0,2.831903305771785,0.0,0.0011974113470677688,-0.0008253761415795147
1,22May17_P11P11_50Torr,13077.8483,0.0657707404342105,298.6702567,2.832088821907126,2.832239813857965,-0.0001509919508388,1059.0,2.83190766103944,0.0,0.0011257714771162337,-0.0009446106094301854
1,22May17_P11P11_50Torr,13077.85499,0.0657575815526315,298.6690631,2.832421569445988,2.8322520539101688,0.0001695155358194,1059.0,2.831912035925418,0.0,0.0010532956277937446,-0.000543762107223511
1,22May17_P11P11_50Torr,13077.86168,0.0657575815526315,298.67003022,2.8320871459343357,2.8322647769863827,-0.0001776310520473,1059.0,2.831916410811397,0.0,0.0009801717903501867,-0.0008094366674114006
1,22May17_P11P11_50Torr,13077.86828,0.0657575815526315,298.66863293999995,2.832466644490142,2.8322778363918157,0.0001888080983265,1059.0,2.831920726842407,0.0,0.0009065885121103071,-0.00036067086437530094
1,22May17_P11P11_50Torr,13077.8749,0.0657575815526315,298.67067672,2.832169160318165,2.8322914789206783,-0.0001223186025134,1059.0,2.831925055952299,0.0,0.0008327344103124725,-0.0005886300444464254
1,22May17_P11P11_50Torr,13077.88162,0.0657575815526315,298.67164923,2.8322718154419118,2.832305926158746,-3.411071683467881e-05,1059.0,2.8319294504565997,0.0,0.0007587976872714782,-0.00041643270195956816
1,22May17_P11P11_50Torr,13077.88821,0.0657575815526315,298.67181526,2.83192426863694,2.8323207246023525,-0.0003964559654123,1059.0,2.831933759948168,0.0,0.0006849656481172576,-0.0006944569593452243
1,22May17_P11P11_50Torr,13077.89483,0.0657575815526315,298.67116945,2.831985653488892,2.832336268541168,-0.0003506150522762,1059.0,2.83193808905806,0.0,0.0006114242223526045,-0.0005638597915207377
1,22May17_P11P11_50Torr,13077.90141,0.0657575815526315,298.67193899999995,2.832405767905235,2.832352445694633,5.3322210602058107e-05,1059.0,2.8319423920101885,0.0,0.0005383574904611119,-7.498159541441396e-05
1,22May17_P11P11_50Torr,13077.90803,0.0657575815526315,298.67131524,2.8316517824129463,2.832369512379734,-0.0007177299667877,1059.0,2.8319467211200804,0.0,0.00046594721678141116,-0.0007608859239156551
1,22May17_P11P11_50Torr,13077.91476,0.0657575815526315,298.6707224,2.83249879028755,2.832387744356632,0.0001110459309181,1059.0,2.831951122163822,0.0,0.00039437238984554954,0.00015329573388234152
1,22May17_P11P11_50Torr,13077.92142,0.0657575815526315,298.67189997,2.831849223614693,2.832406737261953,-0.0005575136472595,1059.0,2.8319554774314777,0.0,0.00032380877135801227,-0.00043006258814282106
1,22May17_P11P11_50Torr,13077.92806,0.0657575815526315,298.67036831,2.831853813138089,2.8324266975809915,-0.0005728844429024,1059.0,2.831959819620251,0.0,0.00025442845496752287,-0.0003604349371295612
1,22May17_P11P11_50Torr,13077.93465,0.0657575815526315,298.6704146,2.832058272384564,2.83244760975929,-0.0003893373747256,1059.0,2.83196412911182,0.0,0.0001863994359564275,-9.225616321240082e-05
1,22May17_P11P11_50Torr,13077.94131,0.0657575815526315,298.67069417,2.8317329590478946,2.8324699622108462,-0.0007370031629516,1059.0,2.831968484379476,0.0,0.00011988519294224597,-0.0003554105245235917
1,22May17_P11P11_50Torr,13077.94796,0.0657575815526315,298.67244775999995,2.832031789451417,2.83249361814436,-0.0004618286929427,1059.0,2.83197283310769,0.0,5.5044282652929135e-05,3.91206107419606e-06
1,22May17_P11P11_50Torr,13077.95457,0.0657575815526315,298.67242496999995,2.8318166598227585,2.832518583947453,-0.0007019241246943,1059.0,2.831977155678141,0.0,-7.97005119837935e-06,-0.00015252580418367856
1,22May17_P11P11_50Torr,13077.96117,0.0657575815526315,298.67227033,2.831978700043904,2.8325450994682413,-0.0005663994243376,1059.0,2.831981471709152,0.0,-6.901025395167403e-05,6.623858870380417e-05
1,22May17_P11P11_50Torr,13077.96775,0.0657575815526315,298.67057262,2.8317898616699613,2.832573273583576,-0.0007834119136149,1059.0,2.831985774661279,0.0,-0.00012793482000500922,-6.797817131287687e-05
1,22May17_P11P11_50Torr,13077.97437,0.0657575815526315,298.67110147,2.831697174311638,2.8326035534361123,-0.0009063791244741,1059.0,2.831990103771171,0.0,-0.00018460863588284232,-0.00010832082364986562
1,22May17_P11P11_50Torr,13077.98111,0.0657575815526315,298.67167286999995,2.831398390482265,2.832636590378187,-0.0012381998959223,1059.0,2.8319945113543543,0.0,-0.00023890330551024097,-0.0003572175665791377
1,22May17_P11P11_50Torr,13077.98777,0.0657575815526315,298.67117478999995,2.832199411640399,2.8326716673086185,-0.0004722556682197,1059.0,2.8319988666220093,0.0,-0.00029069745688322095,0.0004912424752725464
1,22May17_P11P11_50Torr,13077.99439,0.0657575815526315,298.67173673,2.831573708770678,2.832709203901374,-0.0011354951306961,1059.0,2.832003195731901,0.0,-0.00033987702937533185,-8.96099318481447e-05
1,22May17_P11P11_50Torr,13078.00101,0.0657575815526315,298.67265548,2.831860737119818,2.832749715086416,-0.0008889779665981,1059.0,2.832007524841793,0.0,-0.0003863355409723932,0.00023954781899737654
1,22May17_P11P11_50Torr,13078.00773,0.0657575815526315,298.67223943,2.831841931856676,2.832794249840013,-0.0009523179833372,1059.0,2.832011919346094,0.0,-0.0004299743347808661,0.00025998684536299166
1,22May17_P11P11_50Torr,13078.01436,0.0657575815526315,298.67303931,2.8319520695309834,2.8328419787895034,-0.0008899092585199,1059.0,2.8320162549954264,0.0,-0.0004707028042105419,0.00040651733976737603
1,22May17_P11P11_50Torr,13078.02096,0.0657575815526315,298.67111771,2.831646857011912,2.832893714996521,-0.0012468579846092,1059.0,2.832020571026437,0.0,-0.0005084385962889752,0.0001347245817644449
1,22May17_P11P11_50Torr,13078.0275,0.0657575815526315,298.67282891,2.831501665137012,2.8329496878670635,-0.0014480227300515,1059.0,2.832024847820801,0.0,-0.0005431077926231281,1.992510883397358e-05
1,22May17_P11P11_50Torr,13078.03413,0.0657575815526315,298.67379752,2.8322288748371163,2.83301186974662,-0.0007829949095032,1059.0,2.832029183470134,0.0,-0.0005746450675829945,0.0007743364345653703
1,22May17_P11P11_50Torr,13078.04077,0.0657575815526315,298.67171722,2.832413464219651,2.833080415916895,-0.0006669516972439,1059.0,2.8320335256589075,0.0,-0.0006029938233422393,0.000982932384085533
1,22May17_P11P11_50Torr,13078.04742,0.0657575815526315,298.67324098,2.831626554636844,2.8331562906280685,-0.0015297359912245,1059.0,2.832037874387123,0.0,-0.0006281063014721389,0.00021678655119306
1,22May17_P11P11_50Torr,13078.05414,0.0657575815526315,298.66931781,2.832364410551908,2.8332414516132087,-0.0008770410613005,1059.0,2.8320422688914237,0.0,-0.0006499436708469913,0.0009720853313313071
1,22May17_P11P11_50Torr,13078.06073,0.0657444226710526,298.67192482,2.8323390402075197,2.833334589273389,-0.0009955490658697,1059.0,2.832046578382992,0.0,-0.0006684760916816576,0.0009609379162096587
1,22May17_P11P11_50Torr,13078.06735,0.0657575815526315,298.67153362,2.8325992322660984,2.8334393601405856,-0.0008401278744871,1059.0,2.832050907492884,0.0,-0.0006836827555847916,0.0012320075287992616
1,22May17_P11P11_50Torr,13078.07406,0.0657575815526315,298.67107602,2.831889435942594,2.833559036102438,-0.0016696001598441,1059.0,2.832055295457745,0.0,-0.0006955519015744297,0.0005296923864235303
1,22May17_P11P11_50Torr,13078.08065,0.0657575815526315,298.67108268,2.833471922932372,2.833692213901071,-0.000220290968699,1059.0,2.8320596049493134,0.0,-0.00070408080806579,0.002116398791124574
1,22May17_P11P11_50Torr,13078.0873,0.0657575815526315,298.67000259,2.832664293162882,2.833845360543302,-0.0011810673804202,1059.0,2.8320639536775274,0.0,-0.0007092757609042447,0.0013096152462588329
1,22May17_P11P11_50Torr,13078.09388,0.0657575815526315,298.6703797,2.8333595178159707,2.834019194470838,-0.0006596766548674,1059.0,2.832068256629656,0.0,-0.0007111519975792382,0.0020024131838942694
1,22May17_P11P11_50Torr,13078.10045,0.0657575815526315,298.67161772,2.8328248209232663,2.8342196187893256,-0.0013947978660593,1059.0,2.832072553042343,0.0,-0.0007097336278173586,0.0014620015087403182
1,22May17_P11P11_50Torr,13078.10723,0.0657575815526315,298.66914308,2.834100653930212,2.834460998776399,-0.0003603448461868,1059.0,2.8320769867832896,0.0,-0.0007050535308145828,0.0027287206777368844
1,22May17_P11P11_50Torr,13078.11384,0.0657575815526315,298.66910672,2.833329973331028,2.8347383148271192,-0.0014083414960914,1059.0,2.832081309353741,0.0,-0.0006971532294287765,0.0019458172067161605
1,22May17_P11P11_50Torr,13078.12053,0.0657575815526315,298.67042672,2.834104913637228,2.835072224788289,-0.0009673111510615,1059.0,2.8320856842397197,0.0,-0.0006860827417137327,0.0027053121392222046
1,22May17_P11P11_50Torr,13078.12711,0.0657575815526315,298.66956041,2.834115744764519,2.835467392580907,-0.0013516478163877,1059.0,2.832089987191847,0.0,-0.000671900410235107,0.00269765798290722
1,22May17_P11P11_50Torr,13078.14044,0.0657575815526315,298.67118085,2.836008349452216,2.8365608768120407,-0.0005525273598245,1059.0,2.8320987042665986,0.0,-0.0006546727096665044,0.004564317895284109
1,22May17_P11P11_50Torr,13078.14703,0.0657444226710526,298.6696868,2.836496299094254,2.837316437436312,-0.0008201383420578,1059.0,2.8321030137581684,0.0,-0.0006344740332205096,0.005027759369306217
1,22May17_P11P11_50Torr,13078.15368,0.0657575815526315,298.6687775,2.8378730209387317,2.838300658550561,-0.0004276376118301,1059.0,2.8321073624863824,0.0,-0.0006113864585244274,0.006377044910873764
1,22May17_P11P11_50Torr,13078.16023,0.0657575815526315,298.667674,2.838799486420465,2.839586426280084,-0.0007869398596183,1059.0,2.832111645820188,0.0,-0.0005854994936038801,0.007273340093881142
1,22May17_P11P11_50Torr,13078.16688,0.0657444226710526,298.66870491,2.8406434416651933,2.841383176871428,-0.0007397352062348,1059.0,2.832115994548403,0.0,-0.0005569098036889313,0.009084356920479042
1,22May17_P11P11_50Torr,13078.17359,0.0657444226710526,298.66928084999995,2.8438359145898904,2.8440246697578098,-0.0001887551679193,1059.0,2.832120382513263,0.0,-0.0005257209196070556,0.012241252996234575
1,22May17_P11P11_50Torr,13078.18023,0.0657575815526315,298.66764311,2.847571888572773,2.8481614293190507,-0.0005895407462777,1059.0,2.8321247247020365,0.0,-0.0004920429285748093,0.01593920679931138
1,22May17_P11P11_50Torr,13078.18687,0.0657575815526315,298.66783661,2.8554864238431272,2.855620143703764,-0.0001337198606363,1059.0,2.83212906689081,0.0,-0.0004559921482454723,0.023813349100562764
1,22May17_P11P11_50Torr,13078.19346,0.0657444226710526,298.66895623,2.871393596049084,2.871389201990839,4.394058245260624e-06,1059.0,2.8321333763823797,0.0,-0.000417690784912977,0.03967791045161739
1,22May17_P11P11_50Torr,13078.20013,0.0657444226710526,298.66791198,2.9095095384878564,2.9098044696982,-0.0002949312103437,1059.0,2.8321377381894752,0.0,-0.00037726657681315574,0.07774906687519456
1,22May17_P11P11_50Torr,13078.20684,0.0657444226710526,298.66766661,3.000644671886376,3.0014735837075888,-0.0008289118212125,1059.0,2.8321421261543365,0.0,-0.00033485242350145587,0.16883739815554133
1,22May17_P11P11_50Torr,13078.21339,0.0657444226710526,298.66675206,3.178576438256968,3.179684350643989,-0.0011079123870212,1059.0,2.832146409488141,0.0,-0.00029058600232185474,0.346720614771149
1,22May17_P11P11_50Torr,13078.21999,0.0657575815526315,298.6659598,3.449883028440451,3.449263640015974,0.0006193884244769,1059.0,2.832150725519151,0.0,-0.0002446093730145199,0.6179769122943148
