Spectrum Number,Spectrum Name,Wavenumber (cm-1),Pressure (atm),Temperature (K),alpha (10^-6 cm^-1),Model (10^-6 cm^-1),Residuals (10^-6 cm^-1),QF,Background,CIA (cm-1)
1,25_torr,13150.0,0.0131578947368421,296.0,2.5416302443571257e-05,3.0316522400949036e-05,-4.900219957377779e-06,3944.0,0.0,0.0
1,25_torr,13150.005,0.0131578947368421,296.0,-3.588232801867511e-05,3.438161951634454e-05,-7.026394753501965e-05,3944.0,0.0,0.0
1,25_torr,13150.009999999998,0.0131578947368421,296.0,1.2568585893639566e-05,4.127766533753399e-05,-2.870907944389442e-05,3944.0,0.0,0.0
1,25_torr,13150.014999999998,0.0131578947368421,296.0,5.198225038369947e-05,5.200774573165666e-05,-2.54953479571923e-08,3944.0,0.0,0.0
1,25_torr,13150.019999999997,0.0131578947368421,296.0,8.762258357201884e-05,6.614658426464547e-05,2.1475999307373376e-05,3944.0,0.0,0.0
1,25_torr,13150.024999999996,0.0131578947368421,296.0,6.29076231894996e-05,8.084520846298307e-05,-1.7937585273483474e-05,3944.0,0.0,0.0
1,25_torr,13150.029999999995,0.0131578947368421,296.0,0.0001747322934957,9.14915669807761e-05,8.32407265149239e-05,3944.0,0.0,0.0
1,25_torr,13150.034999999994,0.0131578947368421,296.0,6.723830536738831e-05,9.44041282310766e-05,-2.716582286368828e-05,3944.0,0.0,0.0
1,25_torr,13150.039999999994,0.0131578947368421,296.0,8.217784599709643e-05,8.954569462057918e-05,-7.36784862348275e-06,3944.0,0.0,0.0
1,25_torr,13150.044999999993,0.0131578947368421,296.0,6.401150321518505e-05,8.055433405853043e-05,-1.654283084334538e-05,3944.0,0.0,0.0
1,25_torr,13150.049999999992,0.0131578947368421,296.0,0.0001112560961632,7.204884629265507e-05,3.920724987054493e-05,3944.0,0.0,0.0
1,25_torr,13150.054999999991,0.0131578947368421,296.0,7.566438663561742e-05,6.690908700491714e-05,8.755299630700276e-06,3944.0,0.0,0.0
1,25_torr,13150.05999999999,0.0131578947368421,296.0,8.775189470492913e-05,6.562313606708005e-05,2.2128758637849076e-05,3944.0,0.0,0.0
1,25_torr,13150.06499999999,0.0131578947368421,296.0,-2.4588611494889788e-05,6.73294949463291e-05,-9.191810644121889e-05,3944.0,0.0,0.0
1,25_torr,13150.069999999989,0.0131578947368421,296.0,0.0001766609950273,7.103521654329042e-05,0.00010562577848400959,3944.0,0.0,0.0
1,25_torr,13150.074999999988,0.0131578947368421,296.0,5.30821015836105e-05,7.615240744298125e-05,-2.307030585937075e-05,3944.0,0.0,0.0
1,25_torr,13150.079999999987,0.0131578947368421,296.0,0.0001469291649953,8.247234837557656e-05,6.445681661972343e-05,3944.0,0.0,0.0
1,25_torr,13150.084999999986,0.0131578947368421,296.0,0.0001198182668595,8.999512338016869e-05,2.982314347933131e-05,3944.0,0.0,0.0
1,25_torr,13150.089999999986,0.0131578947368421,296.0,5.3376803830456216e-05,9.883155319107699e-05,-4.545474936062077e-05,3944.0,0.0,0.0
1,25_torr,13150.094999999985,0.0131578947368421,296.0,0.0001390628324674,0.00010918367304696548,2.9879159420434512e-05,3944.0,0.0,0.0
1,25_torr,13150.099999999984,0.0131578947368421,296.0,0.0001443331833534,0.0001213567774750728,2.2976405878327196e-05,3944.0,0.0,0.0
1,25_torr,13150.104999999983,0.0131578947368421,296.0,0.0001836858589149,0.00013578246123273417,4.7903397682165836e-05,3944.0,0.0,0.0
1,25_torr,13150.109999999982,0.0131578947368421,296.0,0.0002613110987511,0.00015305704891014585,0.00010825404984095413,3944.0,0.0,0.0
1,25_torr,13150.114999999982,0.0131578947368421,296.0,0.0001476833844559,0.00017400856755235718,-2.6325183096457188e-05,3944.0,0.0,0.0
1,25_torr,13150.11999999998,0.0131578947368421,296.0,0.0001456159873783,0.00019981252287751603,-5.419653549921602e-05,3944.0,0.0,0.0
1,25_torr,13150.12499999998,0.0131578947368421,296.0,0.0002518087080364,0.00023219845192393518,1.9610256112464797e-05,3944.0,0.0,0.0
1,25_torr,13150.12999999998,0.0131578947368421,296.0,0.0002365821350994,0.0002738598718721283,-3.7277736772728306e-05,3944.0,0.0,0.0
1,25_torr,13150.134999999978,0.0131578947368421,296.0,0.0003530038578607,0.00032944843071681517,2.3555427143884852e-05,3944.0,0.0,0.0
1,25_torr,13150.139999999978,0.0131578947368421,296.0,0.0003891331520811,0.00040863146590828294,-1.9498313827182945e-05,3944.0,0.0,0.0
1,25_torr,13150.144999999977,0.0131578947368421,296.0,0.0005652783374545,0.0005368513456091586,2.8426991845341442e-05,3944.0,0.0,0.0
1,25_torr,13150.149999999976,0.0131578947368421,296.0,0.0007408178546588,0.0007923365459824922,-5.1518691323692266e-05,3944.0,0.0,0.0
1,25_torr,13150.154999999975,0.0131578947368421,296.0,0.0013749852784475,0.0014167910305442016,-4.180575209670155e-05,3944.0,0.0,0.0
1,25_torr,13150.159999999974,0.0131578947368421,296.0,0.0030728518230943,0.003079450241544761,-6.598418450460934e-06,3944.0,0.0,0.0
1,25_torr,13150.164999999974,0.0131578947368421,296.0,0.007343424744123,0.0073262063487726445,1.7218395350355152e-05,3944.0,0.0,0.0
1,25_torr,13150.169999999973,0.0131578947368421,296.0,0.0169429746554826,0.016956498535529208,-1.3523880046609899e-05,3944.0,0.0,0.0
1,25_torr,13150.174999999972,0.0131578947368421,296.0,0.0355360733862444,0.03554607382792475,-1.0000441680348138e-05,3944.0,0.0,0.0
1,25_torr,13150.179999999971,0.0131578947368421,296.0,0.0652047562140562,0.06520439844425586,3.5776980034096795e-07,3944.0,0.0,0.0
1,25_torr,13150.18499999997,0.0131578947368421,296.0,0.1029201638692392,0.10297778503495666,-5.762116571746134e-05,3944.0,0.0,0.0
1,25_torr,13150.18999999997,0.0131578947368421,296.0,0.1388322100865017,0.1388555879716247,-2.337788512299377e-05,3944.0,0.0,0.0
1,25_torr,13150.194999999969,0.0131578947368421,296.0,0.1591285975104593,0.1591183299124163,1.0267598042984494e-05,3944.0,0.0,0.0
1,25_torr,13150.199999999968,0.0131578947368421,296.0,0.1546762873030477,0.15463853685235604,3.7750450691653725e-05,3944.0,0.0,0.0
1,25_torr,13150.204999999967,0.0131578947368421,296.0,0.1275379293160654,0.12751014552456869,2.7783791496704957e-05,3944.0,0.0,0.0
1,25_torr,13150.209999999966,0.0131578947368421,296.0,0.089486319881752,0.08946895166463922,1.736821711277592e-05,3944.0,0.0,0.0
1,25_torr,13150.214999999966,0.0131578947368421,296.0,0.0537588415946781,0.053725088248603066,3.375334607503416e-05,3944.0,0.0,0.0
1,25_torr,13150.219999999965,0.0131578947368421,296.0,0.0279582529941944,0.027898318113820684,5.993488037371597e-05,3944.0,0.0,0.0
1,25_torr,13150.224999999964,0.0131578947368421,296.0,0.012814539831407,0.01279517306072179,1.9366770685209922e-05,3944.0,0.0,0.0
1,25_torr,13150.229999999963,0.0131578947368421,296.0,0.0054470068178687,0.005426899697497573,2.0107120371126372e-05,3944.0,0.0,0.0
1,25_torr,13150.234999999962,0.0131578947368421,296.0,0.0023496889985934,0.0023396833775691604,1.0005621024239842e-05,3944.0,0.0,0.0
1,25_torr,13150.239999999962,0.0131578947368421,296.0,0.0012357487164161,0.0011859223966666395,4.982631974946041e-05,3944.0,0.0,0.0
