Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),alpha10^-6 cm^-1,alpha + Noise10^-6 cm^-1,CIA (cm-1),Noise (%),Pressure (atm),Temperature (K)
0,13150.0,13150.0,0.0730067865586552,0.07309751524287617,0.0,0.004015710753712291,0.6578947368421053,296.0
0,13150.005,13150.005,0.07686276975290353,0.07699779860578446,0.0,0.0059764651193966265,0.6578947368421053,296.0
0,13150.009999999998,13150.009999999998,0.08102755469238224,0.07887574631530456,0.0,-0.09524044257837763,0.6578947368421053,296.0
0,13150.014999999998,13150.014999999998,0.08552818955352494,0.085235691081588,0.0,-0.012946173189736268,0.6578947368421053,296.0
0,13150.019999999997,13150.019999999997,0.09039439066657452,0.09036290663734442,0.0,-0.001393503673453408,0.6578947368421053,296.0
0,13150.024999999996,13150.024999999996,0.09566128991870121,0.09534972088308441,0.0,-0.013790248779569187,0.6578947368421053,296.0
0,13150.029999999995,13150.029999999995,0.10137331665289984,0.10155800091670113,0.0,0.00817424600120971,0.6578947368421053,296.0
0,13150.034999999994,13150.034999999994,0.10758778300072776,0.10722050068474358,0.0,-0.016256154915174428,0.6578947368421053,296.0
0,13150.039999999994,13150.039999999994,0.11437663047726121,0.11406867866042798,0.0,-0.01363014831638664,0.6578947368421053,296.0
0,13150.044999999993,13150.044999999993,0.1218261730045777,0.12267028995504718,0.0,0.0373611669175699,0.6578947368421053,296.0
0,13150.049999999992,13150.049999999992,0.13003628401307446,0.13003011466087788,0.0,-0.0002730595530174116,0.6578947368421053,296.0
0,13150.054999999991,13150.054999999991,0.13912075115047795,0.13959705563438324,0.0,0.021081547191861193,0.6578947368421053,296.0
0,13150.05999999999,13150.05999999999,0.1492095739818011,0.15010379576621044,0.0,0.03957883955542293,0.6578947368421053,296.0
0,13150.06499999999,13150.06499999999,0.16045304325149065,0.16045371838907596,0.0,2.9882029975887877e-05,0.6578947368421053,296.0
0,13150.069999999989,13150.069999999989,0.1730271931103615,0.17280892509486637,0.0,-0.009660684760736764,0.6578947368421053,296.0
0,13150.074999999988,13150.074999999988,0.1871404582119738,0.186269943714194,0.0,-0.038529539582905864,0.6578947368421053,296.0
0,13150.079999999987,13150.079999999987,0.2030416894527808,0.20321842935885862,0.0,0.007822623545583215,0.6578947368421053,296.0
0,13150.084999999986,13150.084999999986,0.221029906057063,0.22107443407948124,0.0,0.0019708393216748502,0.6578947368421053,296.0
0,13150.089999999986,13150.089999999986,0.24146629946759848,0.24134612249335208,0.0,-0.0053191112818800745,0.6578947368421053,296.0
0,13150.094999999985,13150.094999999985,0.26478910442741194,0.2651856517431167,0.0,0.017551442894873565,0.6578947368421053,296.0
0,13150.099999999984,13150.099999999984,0.29153202744162565,0.29181859976719227,0.0,0.01268387808525293,0.6578947368421053,296.0
0,13150.104999999983,13150.104999999983,0.32234694075430176,0.3217002714061894,0.0,-0.028622007225259937,0.6578947368421053,296.0
0,13150.109999999982,13150.109999999982,0.35803142835759383,0.35747392561251007,0.0,-0.024675435204201256,0.6578947368421053,296.0
0,13150.114999999982,13150.114999999982,0.3995613462492621,0.39871128421290714,0.0,-0.03762430029734968,0.6578947368421053,296.0
0,13150.11999999998,13150.11999999998,0.44812753076736284,0.4473885816940761,0.0,-0.03270636806344763,0.6578947368421053,296.0
0,13150.12499999998,13150.12499999998,0.5051736264277268,0.5047852852566954,0.0,-0.017188233578058026,0.6578947368421053,296.0
0,13150.12999999998,13150.12999999998,0.5724278308406237,0.5726704300702492,0.0,0.010737600171484427,0.6578947368421053,296.0
0,13150.134999999978,13150.134999999978,0.651913837807545,0.6528178755748469,0.0,0.040013301362056934,0.6578947368421053,296.0
0,13150.139999999978,13150.139999999978,0.7459136693887471,0.7461776926942774,0.0,0.011685843747784648,0.6578947368421053,296.0
0,13150.144999999977,13150.144999999977,0.8568358887644159,0.8575916237076074,0.0,0.033449321616296324,0.6578947368421053,296.0
0,13150.149999999976,13150.149999999976,0.9869174779163588,0.9879029817484002,0.0,0.04361904253471778,0.6578947368421053,296.0
0,13150.154999999975,13150.154999999975,1.1376637249105608,1.1367586273280068,0.0,-0.04006020947651883,0.6578947368421053,296.0
0,13150.159999999974,13150.159999999974,1.3089298444020243,1.308741178928052,0.0,-0.008350456960659761,0.6578947368421053,296.0
0,13150.164999999974,13150.164999999974,1.497616622642545,1.4978133294472293,0.0,0.008706371504030282,0.6578947368421053,296.0
0,13150.169999999973,13150.169999999973,1.6961561978372577,1.6954695447841912,0.0,-0.030391712091324706,0.6578947368421053,296.0
0,13150.174999999972,13150.174999999972,1.8913408359488857,1.8919674445200614,0.0,0.027734104150679798,0.6578947368421053,296.0
0,13150.179999999971,13150.179999999971,2.064480561471276,2.0650547856538775,0.0,0.02541553693756985,0.6578947368421053,296.0
0,13150.18499999997,13150.18499999997,2.19395252947934,2.1937455636205816,0.0,-0.009160443930196986,0.6578947368421053,296.0
0,13150.18999999997,13150.18999999997,2.2603498150543406,2.2593431097370846,0.0,-0.04455743410185911,0.6578947368421053,296.0
0,13150.194999999969,13150.194999999969,2.2526237763946737,2.2518916542091323,0.0,-0.03240420555807537,0.6578947368421053,296.0
0,13150.199999999968,13150.199999999968,2.172124545661622,2.172343039690418,0.0,0.00967068825689753,0.6578947368421053,296.0
0,13150.204999999967,13150.204999999967,2.0320894239226512,2.031994469437756,0.0,-0.004202747448413522,0.6578947368421053,296.0
0,13150.209999999966,13150.209999999966,1.8529039226293273,1.852252172228399,0.0,-0.028846897937696788,0.6578947368421053,296.0
0,13150.214999999966,13150.214999999966,1.6559380029777713,1.656057264368937,0.0,0.00527858697741937,0.6578947368421053,296.0
0,13150.219999999965,13150.219999999965,1.458870555586921,1.459182852470132,0.0,0.013822463788925597,0.6578947368421053,296.0
0,13150.224999999964,13150.224999999964,1.2736963612682684,1.2727570598682907,0.0,-0.041574092749771425,0.6578947368421053,296.0
0,13150.229999999963,13150.229999999963,1.106936083671659,1.1065181776897055,0.0,-0.018496791397133176,0.6578947368421053,296.0
0,13150.234999999962,13150.234999999962,0.9609433042458555,0.9612096892360448,0.0,0.011790373451523749,0.6578947368421053,296.0
0,13150.239999999962,13150.239999999962,0.835402566576128,0.8344720992954874,0.0,-0.041183088864660704,0.6578947368421053,296.0
0,13150.24499999996,13150.24499999996,0.728558027285743,0.7285233645429484,0.0,-0.0015341956095661744,0.6578947368421053,296.0
0,13150.24999999996,13150.24999999996,0.6380560694394074,0.6379046234556308,0.0,-0.006703098043139251,0.6578947368421053,296.0
0,13150.25499999996,13150.25499999996,0.5614541168895409,0.5618053211652807,0.0,0.015544530364873495,0.6578947368421053,296.0
0,13150.259999999958,13150.259999999958,0.49649215418591014,0.4963865834235934,0.0,-0.0046726308129910205,0.6578947368421053,296.0
0,13150.264999999958,13150.264999999958,0.4412102046932359,0.4409924062998948,0.0,-0.009639898977826059,0.6578947368421053,296.0
0,13150.269999999957,13150.269999999957,0.39397092594171396,0.39391042638201185,0.0,-0.0026777499814603124,0.6578947368421053,296.0
0,13150.274999999956,13150.274999999956,0.353430382549808,0.35342675292634207,0.0,-0.00016064950251725596,0.6578947368421053,296.0
0,13150.279999999955,13150.279999999955,0.31848931166617994,0.3187958649174924,0.0,0.013568246894033329,0.6578947368421053,296.0
0,13150.284999999954,13150.284999999954,0.28824521178525686,0.28885841950591495,0.0,0.027140973764248275,0.6578947368421053,296.0
0,13150.289999999954,13150.289999999954,0.26195341598867716,0.26101252088928856,0.0,-0.04164463092540627,0.6578947368421053,296.0
0,13150.294999999953,13150.294999999953,0.23899740654148346,0.2389010709274747,0.0,-0.004263877124000606,0.6578947368421053,296.0
0,13150.299999999952,13150.299999999952,0.21886591383026777,0.218356599316819,0.0,-0.02254259263472534,0.6578947368421053,296.0
0,13150.304999999951,13150.304999999951,0.2011345546764557,0.20074727698867,0.0,-0.017141163115802615,0.6578947368421053,296.0
0,13150.30999999995,13150.30999999995,0.1854506712512509,0.18592419380441053,0.0,0.02095841712216681,0.6578947368421053,296.0
0,13150.31499999995,13150.31499999995,0.1715206828408996,0.17027774139454815,0.0,-0.05501339929268609,0.6578947368421053,296.0
0,13150.319999999949,13150.319999999949,0.1590995614949275,0.1595868348637441,0.0,0.021567037193978993,0.6578947368421053,296.0
0,13150.324999999948,13150.324999999948,0.14798214047553646,0.14788049254092772,0.0,-0.004499003899437062,0.6578947368421053,296.0
0,13150.329999999947,13150.329999999947,0.1379959901988226,0.13658539943925177,0.0,-0.06243366726778332,0.6578947368421053,296.0
0,13150.334999999946,13150.334999999946,0.12899561118625041,0.12938207271274765,0.0,0.01710503928472427,0.6578947368421053,296.0
0,13150.339999999946,13150.339999999946,0.12085771522485128,0.12025475191533956,0.0,-0.026687549443602902,0.6578947368421053,296.0
0,13150.344999999945,13150.344999999945,0.11347739441410123,0.11415579733424432,0.0,0.030026555825866826,0.6578947368421053,296.0
0,13150.349999999944,13150.349999999944,0.10676500870141839,0.10745581418316473,0.0,0.03057550129368034,0.6578947368421053,296.0
0,13150.354999999943,13150.354999999943,0.10064365218038852,0.10079791564052261,0.0,0.006827801384803243,0.6578947368421053,296.0
0,13150.359999999942,13150.359999999942,0.09504708479675028,0.09593937261631152,0.0,0.0394932410095551,0.6578947368421053,296.0
0,13150.364999999942,13150.364999999942,0.08991803844885832,0.09226244727047819,0.0,0.10376506390358257,0.6578947368421053,296.0
0,13150.36999999994,13150.36999999994,0.08520682483953124,0.08546129951383703,0.0,0.01126321510040186,0.6578947368421053,296.0
0,13150.37499999994,13150.37499999994,0.08087018726641407,0.0821574594947114,0.0,0.056975508622376915,0.6578947368421053,296.0
0,13150.37999999994,13150.37999999994,0.0768703503829646,0.07693916953060286,0.0,0.0030459803710941816,0.6578947368421053,296.0
0,13150.384999999938,13150.384999999938,0.0731742313695317,0.0728852402854826,0.0,-0.01279093391365124,0.6578947368421053,296.0
0,13150.389999999938,13150.389999999938,0.06975278340526544,0.07070616986293687,0.0,0.042197506592187,0.6578947368421053,296.0
0,13150.394999999937,13150.394999999937,0.06658044822097846,0.06589040261972864,0.0,-0.030541868487168968,0.6578947368421053,296.0
0,13150.399999999936,13150.399999999936,0.0636346991400686,0.06361928690621994,0.0,-0.000682155524861763,0.6578947368421053,296.0
0,13150.404999999935,13150.404999999935,0.06089565957725969,0.06148305074463521,0.0,0.025998316273612657,0.6578947368421053,296.0
0,13150.409999999934,13150.409999999934,0.05834578454167422,0.05904798932604746,0.0,0.031080041864688674,0.6578947368421053,296.0
0,13150.414999999934,13150.414999999934,0.05596959420246193,0.05660905860063272,0.0,0.028303111440440204,0.6578947368421053,296.0
0,13150.419999999933,13150.419999999933,0.05375344872011185,0.05421498955594168,0.0,0.020428098496449304,0.6578947368421053,296.0
0,13150.424999999932,13150.424999999932,0.05168535171670759,0.05076609238705914,0.0,-0.040687017641840975,0.6578947368421053,296.0
0,13150.429999999931,13150.429999999931,0.0497547649927887,0.04973784399098012,0.0,-0.0007489345790664908,0.6578947368421053,296.0
0,13150.43499999993,13150.43499999993,0.047952408252620204,0.04825285838190808,0.0,0.013298118731635921,0.6578947368421053,296.0
0,13150.43999999993,13150.43999999993,0.046270004174812404,0.045555701312104235,0.0,-0.03161551070440518,0.6578947368421053,296.0
0,13150.444999999929,13150.444999999929,0.04469991364753753,0.04385359987374729,0.0,-0.037458399750922536,0.6578947368421053,296.0
0,13150.449999999928,13150.449999999928,0.043234598752363435,0.04290728878822298,0.0,-0.014486952545182093,0.6578947368421053,296.0
0,13150.454999999927,13150.454999999927,0.04186587745447068,0.041355178713399665,0.0,-0.02260385945233626,0.6578947368421053,296.0
0,13150.459999999926,13150.459999999926,0.04058403648149066,0.04035271933135065,0.0,-0.010238247973187403,0.6578947368421053,296.0
0,13150.464999999926,13150.464999999926,0.039377083306316445,0.03908038425600236,0.0,-0.0131320935291059,0.6578947368421053,296.0
0,13150.469999999925,13150.469999999925,0.03823069283081523,0.03829108194944001,0.0,0.0026728617873274236,0.6578947368421053,296.0
0,13150.474999999924,13150.474999999924,0.03712948801556902,0.03691052269928456,0.0,-0.009691547748581624,0.6578947368421053,296.0
0,13150.479999999923,13150.479999999923,0.03605979318608628,0.03605039962103257,0.0,-0.0004157653175042412,0.6578947368421053,296.0
0,13150.484999999922,13150.484999999922,0.03501287484939914,0.03414256188920812,0.0,-0.038520619397746036,0.6578947368421053,296.0
0,13150.489999999922,13150.489999999922,0.03398681467381717,0.034026307011400476,0.0,0.0017479566256715794,0.6578947368421053,296.0
0,13150.49499999992,13150.49499999992,0.03298572953564339,0.03208185988471647,0.0,-0.0400058604216205,0.6578947368421053,296.0
