,molec_id,local_iso_id,nu,nuVC_air,nuVC_air_err,nuVC_air_vary,nuVC_self,nuVC_self_err,nuVC_self_vary,Beta_1,Beta_2,Beta_3,Beta_4,Beta_5,Beta_6,Beta_7,Beta_8,Beta_9,Beta_10,Beta_11,Beta_12,Beta_13,Beta_14
75,2,2,6326.022773,0.0,0.0,False,0.0,0.0,False,0.656062315658658,0.656062315658658,0.656062315658658,0.656062315658658,0.656062315658658,0.6578422186286468,0.6578422186286468,0.6578422186286468,0.6578422186286468,0.6578422186286468,0.5762,0.5762,0.5762,0.5762
76,2,1,6326.068384,0.0,0.0,False,0.0,0.0,False,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.5762,0.5762,0.5762,0.5762
77,2,4,6326.072531,0.0,0.0,False,0.0,0.0,False,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.657840878981172,0.657840878981172,0.657840878981172,0.657840878981172,0.657840878981172,0.5762,0.5762,0.5762,0.5762
78,2,1,6326.083973,0.0,0.0,False,0.0,0.0,False,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.5762,0.5762,0.5762,0.5762
79,2,5,6326.093470000002,0.0,0.0,False,0.0,0.0,False,0.6531086817538494,0.6531086817538494,0.6531086817538494,0.6531086817538494,0.6531086817538494,0.6548341799546677,0.6548341799546677,0.6548341799546677,0.6548341799546677,0.6548341799546677,0.5762,0.5762,0.5762,0.5762
80,2,1,6326.1192740000015,0.0,0.0,False,0.0,0.0,False,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.5762,0.5762,0.5762,0.5762
81,2,1,6326.142047,0.0,0.0,False,0.0,0.0,False,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.5762,0.5762,0.5762,0.5762
82,2,2,6326.160334,0.0,0.0,False,0.0,0.0,False,0.656062315658658,0.656062315658658,0.656062315658658,0.656062315658658,0.656062315658658,0.6578422186286468,0.6578422186286468,0.6578422186286468,0.6578422186286468,0.6578422186286468,0.5762,0.5762,0.5762,0.5762
83,2,1,6326.211367,0.0,0.0,False,0.0,0.0,False,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.5762,0.5762,0.5762,0.5762
84,2,1,6326.217686,0.018596,0.0,True,0.01993,0.0,True,0.6582101851936332,0.6631582361738546,0.7210950953401931,0.799312821635991,0.8926849776354462,0.6600236110308462,0.6650011554628656,0.7230351085065262,0.8010262216193319,0.8937462593252917,0.5767758532705259,0.5822172499789633,0.6534444678061753,0.7543449036930907
85,2,1,6326.24655,0.0,0.0,False,0.0,0.0,False,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.5762,0.5762,0.5762,0.5762
86,2,1,6326.263422,0.0,0.0,False,0.0,0.0,False,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.5762,0.5762,0.5762,0.5762
87,2,1,6326.298737,0.0,0.0,False,0.0,0.0,False,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.5762,0.5762,0.5762,0.5762
88,2,1,6326.307703,0.0,0.0,False,0.0,0.0,False,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.5762,0.5762,0.5762,0.5762
89,2,4,6326.327829,0.0,0.0,False,0.0,0.0,False,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.657840878981172,0.657840878981172,0.657840878981172,0.657840878981172,0.657840878981172,0.5762,0.5762,0.5762,0.5762
90,2,4,6326.371942,0.0,0.0,False,0.0,0.0,False,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.657840878981172,0.657840878981172,0.657840878981172,0.657840878981172,0.657840878981172,0.5762,0.5762,0.5762,0.5762
91,2,4,6326.390497,0.0,0.0,False,0.0,0.0,False,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.657840878981172,0.657840878981172,0.657840878981172,0.657840878981172,0.657840878981172,0.5762,0.5762,0.5762,0.5762
92,2,3,6326.396434,0.0,0.0,False,0.0,0.0,False,0.6545597057347685,0.6545597057347685,0.6545597057347685,0.6545597057347685,0.6545597057347685,0.6563120519914554,0.6563120519914554,0.6563120519914554,0.6563120519914554,0.6563120519914554,0.5762,0.5762,0.5762,0.5762
93,2,1,6326.39794,0.0,0.0,False,0.0,0.0,False,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.5762,0.5762,0.5762,0.5762
94,2,6,6326.409328,0.0,0.0,False,0.0,0.0,False,0.6545548089696649,0.6545548089696649,0.6545548089696649,0.6545548089696649,0.6545548089696649,0.6563070650137495,0.6563070650137495,0.6563070650137495,0.6563070650137495,0.6563070650137495,0.5762,0.5762,0.5762,0.5762
95,2,4,6326.411581,0.0,0.0,False,0.0,0.0,False,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.657840878981172,0.657840878981172,0.657840878981172,0.657840878981172,0.657840878981172,0.5762,0.5762,0.5762,0.5762
96,2,4,6326.417512,0.0,0.0,False,0.0,0.0,False,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.657840878981172,0.657840878981172,0.657840878981172,0.657840878981172,0.657840878981172,0.5762,0.5762,0.5762,0.5762
97,2,4,6326.428865,0.0,0.0,False,0.0,0.0,False,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.6560610000289784,0.657840878981172,0.657840878981172,0.657840878981172,0.657840878981172,0.657840878981172,0.5762,0.5762,0.5762,0.5762
98,2,1,6326.441947,0.018596,0.0,True,0.01993,0.0,True,0.6582101514898743,0.6631579210886606,0.7210921016771533,0.7993080127615061,0.8926807114481536,0.6600235770679828,0.6650008387893692,0.7230321167190752,0.8010214365557293,0.8937420306894157,0.576775818575297,0.5822168920998305,0.6534406568632636,0.7543386735554558
99,2,2,6326.468597,0.0,0.0,False,0.0,0.0,False,0.656062315658658,0.656062315658658,0.656062315658658,0.656062315658658,0.656062315658658,0.6578422186286468,0.6578422186286468,0.6578422186286468,0.6578422186286468,0.6578422186286468,0.5762,0.5762,0.5762,0.5762
100,2,1,6326.486808,0.0,0.0,False,0.0,0.0,False,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.5762,0.5762,0.5762,0.5762
101,2,1,6326.497595000002,0.0,0.0,False,0.0,0.0,False,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.5762,0.5762,0.5762,0.5762
102,2,5,6326.507337,0.0,0.0,False,0.0,0.0,False,0.6531086817538494,0.6531086817538494,0.6531086817538494,0.6531086817538494,0.6531086817538494,0.6548341799546677,0.6548341799546677,0.6548341799546677,0.6548341799546677,0.6548341799546677,0.5762,0.5762,0.5762,0.5762
103,2,1,6326.512911,0.0,0.0,False,0.0,0.0,False,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.5762,0.5762,0.5762,0.5762
104,2,1,6326.520183,0.0,0.0,False,0.0,0.0,False,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6576271002106411,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.6594354326234906,0.5762,0.5762,0.5762,0.5762
