Actual Point Number,Total Frequency /MHz,Detuning (MHz),Total Frequency (Detuning),Mean tau/us,Corrected Tau (us),tau std. dev./us,tau rel. std. dev./%,Alpha - Uncorrected,Alpha - Corrected,Cavity Temperature Side 2 /C,Cavity Pressure /Torr
31.0,394403869.50609857,6168.269470664305,394403867.4241668,11.3439783727,11.267984670307088,0.0065392094999999996,0.0576447636,2.940450732883052,2.96028176251558,24.7537901993,60.1244957603
32.0,394404069.98625857,6367.245905201863,394404066.4006013,11.3434910626,11.267502388235364,0.0063476679,0.0559586803,2.9405770530196644,2.9604084712370096,24.7537901993,60.1244957603
33.0,394404269.11641854,6566.222339739421,394404265.37703586,11.3392767902,11.263331596924717,0.0059772613,0.052712897,2.9416699263081374,2.9615047051373926,24.7537901993,60.1244957603
34.0,394404467.8481223,6765.19877427698,394404464.3534704,11.341260973699999,11.265295308778168,0.0065476615,0.05773309980000001,2.9411552734010433,2.960988469944783,24.7537901993,60.1244957603
35.0,394404663.8282823,6964.175208814538,394404663.3299049,11.343585747899999,11.267596096582412,0.006283804699999999,0.0553952236,2.940552507921965,2.960383850636302,24.7537901993,60.1244957603
36.0,394404863.5572624,7163.151643352096,394404862.30633944,11.3393542566,11.263408264082457,0.0076639014,0.0675867538,2.9416498298745997,2.9614845469274567,24.7537901993,60.1244957603
37.0,394405063.0106197,7362.128077889654,394405061.282774,11.340010404800001,11.264057642584879,0.0059299481000000005,0.0522922637,2.9414796220730186,2.9613138158764403,24.7537901993,60.1244957603
38.0,394405258.9907797,7561.104512427212,394405260.25920856,11.3416065528,11.265637322335905,0.0062252599,0.054888695700000004,2.9410656563095308,2.9608985772763035,24.7537901993,60.1244957603
39.0,394405457.5146964,7760.08094696477,394405459.2356431,11.343915719100002,11.267922663164082,0.0066354163,0.0584931731,2.940466973291443,2.9602980528842733,24.7537901993,60.1244957603
40.0,394405657.9948564,7959.057381502329,394405658.2120776,11.3401857851,11.264231213417753,0.006632031500000001,0.058482564400000006,2.941434130968346,2.961268184914532,24.7537901993,60.1244957603
41.0,394405857.58647966,8158.033816039887,394405857.18851215,11.3396376995,11.263688782616224,0.0070826239000000004,0.062458995999999996,2.9415763010917,2.9614107921106365,24.7537901993,60.1244957603
42.0,394406056.4132817,8357.010250577445,394406056.1649467,11.336909043299999,11.26098827830014,0.0063392920999999994,0.0559172884,2.942284302750803,2.962120969799144,24.7537901993,60.1244957603
43.0,394406256.8432528,8555.986685115004,394406255.1413812,11.3372863981,11.261361739948889,0.0067634004,0.0596562545,2.9421863705767692,2.9620227366896215,24.7537901993,60.1244957603
44.0,394406455.5734128,8754.963119652562,394406454.11781573,11.337129039,11.26120600431766,0.0064558313,0.0569441461,2.942227208058437,2.962063699662898,24.7537901993,60.1244957603
45.0,394406654.3498694,8953.93955419012,394406653.0942503,11.3384089495,11.262472709917043,0.0065415983,0.0576941466,2.9418950814334632,2.9617305523363084,24.7537901993,60.1244957603
46.0,394406852.4666306,9152.915988727678,394406852.07068485,11.3364153372,11.260499665710658,0.006591020699999999,0.0581402542,2.9424124405849406,2.9622495013599437,24.7537901993,60.1244957603
47.0,394407052.94679046,9351.892423265237,394407051.0471194,11.3345248725,11.258628704393221,0.0069823896,0.0616028432,2.942903200181337,2.9627417686133684,24.7537901993,60.1244957603
48.0,394407253.4269506,9550.868857802794,394407250.0235539,11.3342079398,11.258315041345854,0.0069516965,0.061333765199999994,2.942985491088829,2.962824312280719,24.7537901993,60.1244957603
49.0,394407450.8286913,9749.845292340353,394407448.99998844,11.3330930521,11.257211655325769,0.006758138100000001,0.0596318947,2.943275005902676,2.9631147162480813,24.7537901993,60.1244957603
50.0,394407651.3088513,9948.821726877912,394407647.97642297,11.332303681600001,11.256430428214694,0.0061867299,0.054593752800000006,2.9434800246286406,2.9633203645274646,24.7537901993,60.1244957603
51.0,394407848.8871069,10147.798161415469,394407846.9528575,11.3343196216,11.258425570976453,0.0063660328,0.0561659898,2.9429564926197553,2.96279522474315,24.7537901993,60.1244957603
52.0,394408046.4753559,10346.774595953028,394408045.9292921,11.333913335899998,11.258023476729074,0.0068053592000000005,0.060044213799999996,2.943061988497767,2.9629010446429302,24.7537901993,60.1244957603
53.0,394408245.6003207,10545.751030490586,394408244.9057266,11.3325124203,11.256637013510918,0.007386458,0.0651793507,2.943425807331449,2.963265980752401,24.7537901993,60.1244957603
54.0,394408445.1919442,10744.727465028143,394408443.88216114,11.3312581497,11.255395682202996,0.0069943984,0.061726582300000006,2.943751618676019,2.963592792438055,24.7537901993,60.1244957603
55.0,394408644.1721042,10943.703899565702,394408642.85859567,11.332037142699999,11.256166638991383,0.0065701638,0.057978664299999996,2.943549257716925,2.963389810192445,24.7537901993,60.1244957603
56.0,394408841.75402594,11142.680334103261,394408841.8350302,11.3301177971,11.254267093495612,0.0069569948,0.061402669400000005,2.9440479011041654,2.9638899843681066,24.7537901993,60.1244957603
57.0,394409041.3015389,11341.656768640818,394409040.8114647,11.3319814427,11.2561115136041,0.0064929220999999995,0.0572973238,2.9435637261216323,2.963404323020499,24.7537901993,60.1244957603
58.0,394409240.2816989,11540.633203178377,394409239.78789926,11.3273283002,11.251506372280351,0.0066800871999999996,0.0589731936,2.9447729098861073,2.964617218010324,24.7537901993,60.1244957603
59.0,394409439.2618589,11739.609637715936,394409438.76433384,11.328068992,11.252239423418033,0.0070055426,0.061842336799999995,2.9445803643473436,2.9644240816982816,24.7537901993,60.1244957603
60.0,394409639.2935147,11938.586072253493,394409637.7407684,11.3272235102,11.251402663243042,0.0071396652,0.0630310262,2.944800152462627,2.9646445441675042,24.7537901993,60.1244957603
61.0,394409837.0429185,12137.562506791051,394409836.7172029,11.3262123851,11.250401968335362,0.0066135097999999995,0.0583911862,2.945063043643491,2.9649082418297543,24.7537901993,60.1244957603
62.0,394410036.7730791,12336.53894132861,394410035.69363743,11.321251684100002,11.24549243694121,0.0066282191,0.0585466989,2.9463534996454697,2.96620265469568,24.7537901993,60.1244957603
63.0,394410235.0054327,12535.515375866167,394410234.67007196,11.3221124252,11.24634429975942,0.0062337569999999995,0.055058250700000005,2.946129508975087,2.9659779774418573,24.7537901993,60.1244957603
64.0,394410435.48559266,12734.491810403726,394410433.6465065,11.318249515,11.242521233450438,0.006654627099999999,0.058795550300000006,2.9471350208005385,2.9669865706429093,24.7537901993,60.1244957603
65.0,394410633.2704069,12933.468244941285,394410632.6229411,11.3178479085,11.242123769185309,0.0065326507999999995,0.0577199031,2.9472395979772505,2.9670914681837264,24.7537901993,60.1244957603
66.0,394410831.16553766,13132.444679478842,394410831.5993756,11.3154052276,11.239706281985503,0.0071385836,0.0630872993,2.9478758249376553,2.9677296437254204,24.7537901993,60.1244957603
67.0,394411030.53430927,13331.4211140164,394411030.57581013,11.3135581526,11.237878257053412,0.006921665400000001,0.0611802694,2.948357101266985,2.9682123935520646,24.7537901993,60.1244957603
68.0,394411231.0144692,13530.39754855396,394411229.55224466,11.3053378938,11.22974277299139,0.0066592593,0.0589036729,2.9505008902129597,2.9703627406355717,24.7537901993,60.1244957603
69.0,394411431.41476,13729.373983091516,394411428.5286792,11.3040591631,11.228477228828906,0.0069641294,0.0616073333,2.9508346549265245,2.9706975255890664,24.7537901993,60.1244957603
70.0,394411628.89492005,13928.350417629075,394411627.5051137,11.2983403187,11.222817355415051,0.0067780454,0.059991514100000004,2.952328269365959,2.972195703044264,24.7537901993,60.1244957603
71.0,394411824.8750801,14127.326852166634,394411826.48154825,11.292578150699999,11.217114600298377,0.0072560949,0.0642554318,2.9538347288522,2.9737067604647565,24.7537901993,60.1244957603
72.0,394412025.35524,14326.303286704191,394412025.45798284,11.284944277300001,11.20955943118042,0.006767511800000001,0.0599693857,2.9558328955963575,2.9757110192066323,24.7537901993,60.1244957603
73.0,394412224.2424266,14525.27972124175,394412224.43441737,11.2739709245,11.19869919733195,0.006413385,0.0568866552,2.9587099118134863,2.9785967934349245,24.7537901993,60.1244957603
74.0,394412423.862482,14724.256155779309,394412423.4108519,11.2643860072,11.189213071853763,0.006485523000000001,0.057575468600000006,2.961227491537876,2.981122024007441,24.7537901993,60.1244957603
75.0,394412624.3426422,14923.232590316866,394412622.3872864,11.251811179,11.176767832114228,0.0062089726,0.0551819837,2.9645369078064943,2.9844414790447886,24.7537901993,60.1244957603
76.0,394412821.8228022,15122.209024854425,394412821.36372095,11.234054048299999,11.159193656076694,0.0062100979,0.0552792241,2.9692228091837327,2.9891415587766157,24.7537901993,60.1244957603
77.0,394413022.3029622,15321.185459391983,394413020.3401555,11.210404473299999,11.135787674888277,0.0068683699,0.061267815499999996,2.975486709624145,2.9954243465898216,24.7537901993,60.1244957603
78.0,394413221.02546954,15520.16189392954,394413219.31659,11.180062330999998,11.10575794082659,0.0067187527,0.0600958427,2.98356203500984,3.0035239105285707,24.7537901993,60.1244957603
79.0,394413420.6455252,15719.1383284671,394413418.2930246,11.1351279544,11.061285969173012,0.0064539337,0.0579601219,2.9956018158403435,3.015599597802377,24.7537901993,60.1244957603
80.0,394413618.3756852,15918.114763004658,394413617.2694591,11.073166365999999,10.99996152233717,0.0061688956999999996,0.055710313600000005,3.0123641619108685,3.032411472720129,24.7536377958,60.1244957603
81.0,394413815.44087416,16117.091197542215,394413816.24589366,10.973976136700001,10.90179008095032,0.006710760400000001,0.061151585999999994,3.039591949563493,3.059718566595945,24.7536377958,60.1244957603
82.0,394414012.67797023,16316.067632079774,394414015.2223282,10.795888761099999,10.725528235267085,0.007058867,0.0653847695,3.089732606360841,3.1100015577913003,24.7536377958,60.1244957603
83.0,394414211.471568,16515.04406661733,394414214.1987627,10.4287655143,10.362153626851804,0.0069622301,0.0667598681,3.1985002898067516,3.2190614732228635,24.7536377958,60.1244957603
84.0,394414411.201728,16714.02050115489,394414413.17519724,9.670298820900001,9.611369025954726,0.0077839148,0.08049301190000001,3.4493669883006546,3.470515951446554,24.7536377958,60.1244957603
85.0,394414610.1213608,16912.99693569245,394414612.1516318,8.337247676,8.291615533352047,0.0089100199,0.1068700393,4.0008898399212205,4.022908368778434,24.7536377958,60.1244957603
86.0,394414810.6015207,17111.973370230007,394414811.12806636,6.6571201976,6.627877335710914,0.0104348861,0.1567477492,5.010636510940682,5.0327439435385015,24.7536377958,60.1244957603
87.0,394415009.82230735,17310.949804767566,394415010.1045009,5.2298057029,5.2141613194990555,0.0090331536,0.1727244585,6.3781355206597095,6.397272250682855,24.7536377958,60.1244957603
90.0,394415602.33933455,17907.87910838024,394415607.0338045,4.8874381913,4.8750113010417575,0.0085136998,0.1741955502,6.824927132417157,6.842324552701481,24.7536377958,60.1244957603
91.0,394415802.8194945,18106.855542917798,394415806.010239,6.1272489153,6.103089114413368,0.010594633000000001,0.172910113,5.443945558751961,5.465496061828591,24.7536377958,60.1244957603
92.0,394416003.29965454,18305.831977455357,394416004.98667353,7.7804819542,7.740326724182835,0.0094906996,0.1219808701,4.287190654276758,4.3094317214803,24.7536377958,60.1244957603
93.0,394416200.7798145,18504.808411992915,394416203.9631081,9.2812107536,9.226189133919448,0.0078351746,0.0844197469,3.5939717786148653,3.615404912650519,24.7536377958,60.1244957603
94.0,394416401.2599745,18703.784846530474,394416402.93954265,10.2261664282,10.161614799324836,0.0073711463,0.0720812279,3.2618684385803185,3.2825894484832756,24.7536377958,60.1244957603
95.0,394416601.7401345,18902.76128106803,394416601.9159772,10.7020082227,10.632608174199389,0.0067951453,0.063494114,3.1168364689781325,3.1371803581322952,24.7536377958,60.1244957603
96.0,394416800.72028416,19101.737715605588,394416800.8924117,10.928162273,10.856446287499415,0.0066331156,0.060697447800000005,3.0523347555176996,3.0724980013232535,24.7536377958,60.1244957603
97.0,394416998.9511322,19300.714150143147,394416999.86884624,11.046521663800002,10.973590630728152,0.0073839024,0.0668436872,3.0196301184223273,3.0396987314626887,24.7536377958,60.1244957603
98.0,394417199.4312922,19499.690584680706,394417198.84528077,11.1195854892,11.045903377584214,0.0065330397,0.0587525475,2.999788935676867,3.0197991399695185,24.7536377958,60.1244957603
99.0,394417396.91145295,19698.667019218265,394417397.82171535,11.1675212592,11.093345954824775,0.0065618628,0.05875845389999999,2.9869125605949134,3.006884456290454,24.7536377958,60.1244957603
100.0,394417594.39161295,19897.643453755823,394417596.7981499,11.2029628072,11.128422642016139,0.0069885342,0.0623811249,2.9774632027143277,2.9974067837678766,24.7536377958,60.1244957603
101.0,394417792.3902049,20096.61988829338,394417795.7745844,11.2237645139,11.149010115331311,0.0077283186,0.068856742,2.971944883421705,2.991871850034999,24.7536377958,60.1244957603
102.0,394417991.49928606,20295.596322830937,394417994.75101894,11.2386697575,11.163761813299457,0.008012874100000001,0.0712973536,2.96800335267038,2.9879184165392627,24.7536377958,60.1244957603
103.0,394418191.97944605,20494.572757368496,394418193.7274535,11.255947546600002,11.180861575403856,0.0065595039,0.0582758922,2.9634474913567734,2.98334876027748,24.7536377958,60.1244957603
104.0,394418391.4963693,20693.549191906055,394418392.703888,11.262771217300001,11.18761492428276,0.0069982156000000005,0.0621358232,2.9616520549204286,2.9815478764303007,24.7536377958,60.1244957603
105.0,394418590.9331409,20892.525626443614,394418591.6803225,11.2699123857,11.194682491566713,0.0066658742000000005,0.059147525,2.9597754071398104,2.9796655282491114,24.7536377958,60.1244957603
106.0,394418789.9133009,21091.502060981173,394418790.6567571,11.2772795305,11.201973698379861,0.0062563688,0.055477642199999996,2.9578418651059444,2.9777261059485918,24.7536377958,60.1244957603
107.0,394418990.10406494,21290.478495518728,394418989.63319165,11.287142403699999,11.211734896046195,0.006819163100000001,0.060415319,2.955257258815195,2.975133628211126,24.7536377958,60.1244957603
108.0,394419187.9068745,21489.454930056287,394419188.6096262,11.290242151700001,11.214802686062452,0.006832030699999999,0.0605127027,2.9544458897892327,2.9743197855161494,24.7536377958,60.1244957603
109.0,394419386.9800173,21688.431364593846,394419387.5860607,11.297188264,11.22167717977371,0.0070591102000000005,0.062485550099999995,2.9526293392940843,2.9724976922289126,24.7536377958,60.1244957603
110.0,394419585.2101773,21887.407799131404,394419586.56249523,11.301654060699999,11.226096927697617,0.0069338151,0.061352215300000006,2.9514626213704145,2.9713274110003915,24.7536377958,60.1244957603
111.0,394419784.6756338,22086.384233668963,394419785.53892976,11.30674882,11.231139149148532,0.0066651417,0.058948348899999996,2.950132708423889,2.969993433154469,24.7536377958,60.1244957603
112.0,394419985.15579385,22285.360668206522,394419984.5153643,11.3068282044,11.231217714895763,0.0069308389,0.06129781769999999,2.950111995761527,2.9699726571567746,24.7536377958,60.1244957603
113.0,394420185.6359538,22484.337102744077,394420183.4917989,11.3106441719,11.234994329087817,0.006323803100000001,0.0559101943,2.949116691574949,2.9689743085543197,24.7536377958,60.1244957603
114.0,394420384.6161138,22683.313537281636,394420382.4682334,11.308951486500002,11.233319100276148,0.0069863313,0.0617770028,2.9495581053322435,2.969417072732778,24.7536377958,60.1244957603
115.0,394420581.98268574,22882.289971819195,394420581.44466794,11.310901066400001,11.235248574209743,0.0061633505,0.0544903578,2.949049710893792,2.9689071229259745,24.7536377958,60.1244957603
116.0,394420782.46284574,23081.266406356754,394420780.42110246,11.3092670178,11.233631377547864,0.0066516864000000005,0.0588162472,2.9494758119438282,2.9693345276117133,24.7536377958,60.1244957603
117.0,394420978.44300574,23280.242840894312,394420979.397537,11.3108111702,11.235159605119133,0.0068897286,0.060912771399999996,2.949073149386278,2.9689306331364316,24.7536377958,60.1244957603
118.0,394421176.301187,23479.21927543187,394421178.3739715,11.3055635924,11.229966144115528,0.0060218628000000005,0.053264596100000006,2.9504419878933383,2.97030365824334,24.7536377958,60.1244957603
119.0,394421375.8166048,23678.195709969426,394421377.35040605,11.3034514956,11.227875827638918,0.0065702205000000005,0.0581257904,2.950993290217557,2.9708566457160086,24.7536377958,60.1244957603
120.0,394421574.4293126,23877.172144506985,394421576.32684064,11.295782233099999,11.220285646466763,0.0063277343,0.056018557999999996,2.952996864800652,2.972866339665697,24.7536377958,60.1244957603
121.0,394421770.4094726,24076.148579044544,394421775.30327517,11.2861358725,11.21073874174455,0.0063854028,0.05657740519999999,2.9555208174564007,2.9753979901082306,24.7536377958,60.1244957603
122.0,394421970.8896326,24275.125013582103,394421974.2797097,11.264978838800001,11.18979979352378,0.0081004263,0.0719080476,2.9610716537633985,2.980965712998779,24.7536377958,60.1244957603
123.0,394422169.7529524,24474.10144811966,394422173.2561442,11.2584240603,11.183312568004796,0.0067389901,0.0598573129,2.9627956222965697,2.9826949141390484,24.7536377958,60.1244957603
124.0,394422370.2331124,24673.07788265722,394422372.23257875,11.2556640565,11.18058100668365,0.0066447027,0.0590343017,2.9635221300472545,2.9834236252905866,24.7536377958,60.1244957603
125.0,394422569.0168778,24872.054317194776,394422571.2090133,11.2604568451,11.185324403773118,0.006588988100000001,0.0585143942,2.962260766030135,2.9821584350797345,24.7536377958,60.1244957603
126.0,394422767.77269727,25071.030751732334,394422770.1854478,11.2636725496,11.188506967329303,0.0066701942,0.0592186445,2.9614150600462694,2.981310162045453,24.7536377958,60.1244957603
127.0,394422966.0072958,25270.007186269893,394422969.1618824,11.2643500123,11.189177447928143,0.0063990227000000005,0.0568077406,2.961236954053451,2.9811315152564393,24.7536377958,60.1244957603
128.0,394423165.5731158,25468.983620807452,394423168.1383169,11.2546837527,11.179610804873114,0.0062543867000000005,0.055571411900000006,2.963780258313611,2.9836825361823314,24.7536377958,60.1244957603
129.0,394423366.05327576,25667.96005534501,394423367.11475146,11.241173033499999,11.16623929873524,0.0066238701,0.0589250787,2.9673424135016195,2.987255478538183,24.7536377958,60.1244957603
130.0,394423566.5334358,25866.93648988257,394423566.091186,11.2213055954,11.146576524133522,0.006914013399999999,0.061615053200000006,2.9725961240632417,2.99252505445013,24.7536377958,60.1244957603
131.0,394423764.30036527,26065.91292442013,394423765.0676205,11.1887307427,11.11433711472936,0.006528398100000001,0.0583479774,2.9812505356408128,3.0012054858053,24.7536377958,60.1244957603
132.0,394423963.7134655,26264.889358957684,394423964.04405504,11.1453016723,11.071355018562638,0.006624463299999999,0.0594372723,2.992867353489195,3.0128570047558436,24.7536377958,60.1244957603
133.0,394424164.1936255,26463.865793495243,394424163.0204896,11.067963886700001,10.994812513760703,0.007212301,0.0651637563,3.0137801190242843,3.0338315890396084,24.7536377958,60.1244957603
134.0,394424362.7853695,26662.8422280328,394424361.99692416,10.9188304996,10.847210224500323,0.006376936999999999,0.0584031137,3.054943431994588,3.075114138054955,24.7536377958,60.1244957603
135.0,394424558.7655295,26861.81866257036,394424560.9733587,10.6037565248,10.535360292461238,0.007427928100000001,0.0700499686,3.1457162791131092,3.1661384702413993,24.7536377958,60.1244957603
136.0,394424758.0923916,27060.79509710792,394424759.9497932,9.9341625661,9.872569793465546,0.0080981316,0.08151800940000001,3.357747499889206,3.378695741598418,24.7536377958,60.1244957603
137.0,394424957.0728114,27259.771531645478,394424958.92622775,8.7575130524,8.707716695983727,0.0094273633,0.1076488642,3.80889064283768,3.830672343210274,24.7536377958,60.1244957603
138.0,394425157.55297136,27458.747966183033,394425157.9026623,7.2919186907,7.256532080515949,0.0096521164,0.13236730689999998,4.574435198016875,4.5967425141519564,24.7536377958,60.1244957603
139.0,394425356.53313136,27657.72440072059,394425356.8790968,6.0698758817,6.046263994679513,0.008579938399999999,0.14135278210000002,5.495402240494088,5.516862900655282,24.7536377958,60.1244957603
140.0,394425557.0132914,27856.70083525815,394425555.8555314,5.4700709061,5.452158317087585,0.0075239725,0.1375479882,6.097984851095348,6.118019246666597,24.7536377958,60.1244957603
141.0,394425753.97434306,28055.67726979571,394425754.8319659,5.590797812999999,5.57174232050011,0.0073807814000000005,0.1320166044,5.966305818152328,5.986710727286683,24.7536377958,60.1244957603
142.0,394425954.3883161,28254.65370433327,394425953.80840045,6.4159185684,6.38899465315446,0.0076578567,0.1193571373,5.19900761897195,5.220916800007969,24.7536377958,60.1244957603
143.0,394426150.3684761,28453.630138870827,394426152.784835,7.7615263782,7.72155681561689,0.008873005,0.1143203609,4.297661039135835,4.31990728247336,24.7536377958,60.1244957603
144.0,394426349.78146976,28652.606573408382,394426351.7612695,9.175354498899999,9.121392311782282,0.0083912235,0.0914539432,3.6354355053871963,3.6569427538741066,24.7536377958,60.1244957603
145.0,394426550.2616298,28851.58300794594,394426550.73770404,10.1872995224,10.123142449561115,0.0074769363,0.0733946842,3.2743132217199062,3.295064717899071,24.7536377958,60.1244957603
146.0,394426748.49253416,29050.5594424835,394426749.71413857,10.7278040331,10.65814020019751,0.0060928839,0.056795257099999996,3.1093418016302308,3.129665109790643,24.7536377958,60.1244957603
147.0,394426946.5834541,29249.53587702106,394426948.69057316,10.9732613911,10.901082671311888,0.0060605386,0.0552300575,3.0397899339998715,3.0599171225073314,24.7536377958,60.1244957603
148.0,394427146.1780012,29448.512311558618,394427147.6670077,11.095418670099999,11.021985074069363,0.0072168727,0.0650437168,3.0063227455944728,3.026352267368829,24.7536377958,60.1244957603
149.0,394427344.6719792,29647.488746096176,394427346.6434422,11.1581838671,11.08410465795431,0.0067706549,0.0606788253,2.989412068944917,3.00939142575468,24.7536377958,60.1244957603
150.0,394427545.1521392,29846.46518063373,394427545.61987674,11.1977536796,11.123267152453534,0.0062157478,0.0555088813,2.9788483006715634,2.9987960428027263,24.7536377958,60.1244957603
151.0,394427743.7237048,30045.44161517129,394427744.5963113,11.2251683601,11.15039950126635,0.0071016252,0.0632652002,2.9715732049401575,2.9914990504176036,24.7536377958,60.1244957603
152.0,394427943.738192,30244.41804970885,394427943.5727458,11.2458369931,11.170855204395165,0.006197134399999999,0.055106030599999994,2.9661117745421155,2.986021115616211,24.7536377958,60.1244957603
153.0,394428139.718352,30443.394484246408,394428142.5491803,11.254143733,11.179076349993334,0.0068440214,0.060813346100000006,2.963922472573881,2.9838251815710244,24.7536377958,60.1244957603
154.0,394428338.84501207,30642.370918783967,394428341.5256149,11.259963893299998,11.184836532184175,0.0060711598,0.0539181105,2.9623904513284653,2.9822885139029713,24.7536377958,60.1244957603
