Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),Alpha (ppm/cm),Alpha + Noise (ppm/cm),CIA (ppm/cm),Noise (%),Pressure (Torr),Temperature (C)
0,602,602.0,162467,162467,0,0.0,760,22.850000000000023
0,603,603.0,192024,192024,0,0.0,760,22.850000000000023
0,604,604.0,225703,225703,0,0.0,760,22.850000000000023
0,605,605.0,265244,265244,0,0.0,760,22.850000000000023
0,606,606.0,302061,302061,0,0.0,760,22.850000000000023
0,607,607.0,340679,340679,0,0.0,760,22.850000000000023
0,608,608.0,380998,380998,0,0.0,760,22.850000000000023
0,609,609.0,408146,408146,0,0.0,760,22.850000000000023
0,610,610.0,429845,429845,0,0.0,760,22.850000000000023
0,611,611.0,438956,438956,0,0.0,760,22.850000000000023
0,612,612.0,410829,410829,0,0.0,760,22.850000000000023
0,613,613.0,349585,349585,0,0.0,760,22.850000000000023
0,614,614.0,287552,287552,0,0.0,760,22.850000000000023
0,615,615.0,228158,228158,0,0.0,760,22.850000000000023
0,616,616.0,191973,191973,0,0.0,760,22.850000000000023
0,617,617.0,172475,172475,0,0.0,760,22.850000000000023
0,618,618.0,149951,149951,0,0.0,760,22.850000000000023
0,619,619.0,147716,147716,0,0.0,760,22.850000000000023
0,620,620.0,145063,145063,0,0.0,760,22.850000000000023
0,621,621.0,142593,142593,0,0.0,760,22.850000000000023
0,622,622.0,172819,172819,0,0.0,760,22.850000000000023
0,623,623.0,176199,176199,0,0.0,760,22.850000000000023
0,624,624.0,200886,200886,0,0.0,760,22.850000000000023
0,625,625.0,282257,282257,0,0.0,760,22.850000000000023
0,626,626.0,240931,240931,0,0.0,760,22.850000000000023
0,627,627.0,121374,121374,0,0.0,760,22.850000000000023
0,628,628.0,57318,57318,0,0.0,760,22.850000000000023
0,629,629.0,14018,14018,0,0.0,760,22.850000000000023
0,630,630.0,2638,2638,0,0.0,760,22.850000000000023
0,631,631.0,5446429,5446429,0,0.0,760,22.850000000000023
0,632,632.0,458896,458896,0,0.0,760,22.850000000000023
0,633,633.0,17847,17847,0,0.0,760,22.850000000000023
0,634,634.0,13518,13518,0,0.0,760,22.850000000000023
0,635,635.0,39898,39898,0,0.0,760,22.850000000000023
0,636,636.0,71263,71263,0,0.0,760,22.850000000000023
0,637,637.0,210443,210443,0,0.0,760,22.850000000000023
0,638,638.0,428853,428853,0,0.0,760,22.850000000000023
0,639,639.0,346298,346298,0,0.0,760,22.850000000000023
0,640,640.0,240040,240040,0,0.0,760,22.850000000000023
0,641,641.0,184089,184089,0,0.0,760,22.850000000000023
0,642,642.0,143768,143768,0,0.0,760,22.850000000000023
0,643,643.0,145681,145681,0,0.0,760,22.850000000000023
0,644,644.0,160109,160109,0,0.0,760,22.850000000000023
0,645,645.0,226206,226206,0,0.0,760,22.850000000000023
0,646,646.0,379353,379353,0,0.0,760,22.850000000000023
0,647,647.0,679009,679009,0,0.0,760,22.850000000000023
0,648,648.0,985226,985226,0,0.0,760,22.850000000000023
0,649,649.0,739961,739961,0,0.0,760,22.850000000000023
0,650,650.0,402971,402971,0,0.0,760,22.850000000000023
0,651,651.0,250896,250896,0,0.0,760,22.850000000000023
0,652,652.0,186010,186010,0,0.0,760,22.850000000000023
0,653,653.0,169630,169630,0,0.0,760,22.850000000000023
0,654,654.0,202469,202469,0,0.0,760,22.850000000000023
0,655,655.0,282829,282829,0,0.0,760,22.850000000000023
0,656,656.0,499473,499473,0,0.0,760,22.850000000000023
0,657,657.0,544290,544290,0,0.0,760,22.850000000000023
0,658,658.0,385486,385486,0,0.0,760,22.850000000000023
0,659,659.0,265482,265482,0,0.0,760,22.850000000000023
0,660,660.0,172373,172373,0,0.0,760,22.850000000000023
0,661,661.0,110895,110895,0,0.0,760,22.850000000000023
0,662,662.0,89860,89860,0,0.0,760,22.850000000000023
0,663,663.0,94649,94649,0,0.0,760,22.850000000000023
0,664,664.0,144226,144226,0,0.0,760,22.850000000000023
0,665,665.0,163238,163238,0,0.0,760,22.850000000000023
0,666,666.0,123427,123427,0,0.0,760,22.850000000000023
0,667,667.0,84102,84102,0,0.0,760,22.850000000000023
0,668,668.0,57451,57451,0,0.0,760,22.850000000000023
0,669,669.0,40994,40994,0,0.0,760,22.850000000000023
0,670,670.0,31573,31573,0,0.0,760,22.850000000000023
0,671,671.0,26133,26133,0,0.0,760,22.850000000000023
0,672,672.0,29732,29732,0,0.0,760,22.850000000000023
0,673,673.0,31392,31392,0,0.0,760,22.850000000000023
0,674,674.0,23867,23867,0,0.0,760,22.850000000000023
0,675,675.0,15246,15246,0,0.0,760,22.850000000000023
0,676,676.0,9582,9582,0,0.0,760,22.850000000000023
0,677,677.0,6251,6251,0,0.0,760,22.850000000000023
0,678,678.0,4399,4399,0,0.0,760,22.850000000000023
0,679,679.0,3103,3103,0,0.0,760,22.850000000000023
0,680,680.0,2469,2469,0,0.0,760,22.850000000000023
0,681,681.0,1029,1029,0,0.0,760,22.850000000000023
0,682,682.0,895,895,0,0.0,760,22.850000000000023
0,683,683.0,0,0,0,0.0,760,22.850000000000023
0,684,684.0,0,0,0,0.0,760,22.850000000000023
0,685,685.0,0,0,0,0.0,760,22.850000000000023
0,686,686.0,0,0,0,0.0,760,22.850000000000023
0,687,687.0,0,0,0,0.0,760,22.850000000000023
0,688,688.0,0,0,0,0.0,760,22.850000000000023
0,689,689.0,0,0,0,0.0,760,22.850000000000023
0,690,690.0,0,0,0,0.0,760,22.850000000000023
0,691,691.0,0,0,0,0.0,760,22.850000000000023
0,692,692.0,0,0,0,0.0,760,22.850000000000023
0,693,693.0,0,0,0,0.0,760,22.850000000000023
0,694,694.0,0,0,0,0.0,760,22.850000000000023
0,695,695.0,0,0,0,0.0,760,22.850000000000023
0,696,696.0,0,0,0,0.0,760,22.850000000000023
0,697,697.0,0,0,0,0.0,760,22.850000000000023
0,698,698.0,0,0,0,0.0,760,22.850000000000023
0,699,699.0,0,0,0,0.0,760,22.850000000000023
0,700,700.0,0,0,0,0.0,760,22.850000000000023
0,701,701.0,0,0,0,0.0,760,22.850000000000023
0,702,702.0,0,0,0,0.0,760,22.850000000000023
0,703,703.0,0,0,0,0.0,760,22.850000000000023
0,704,704.0,0,0,0,0.0,760,22.850000000000023
0,705,705.0,0,0,0,0.0,760,22.850000000000023
0,706,706.0,0,0,0,0.0,760,22.850000000000023
0,707,707.0,0,0,0,0.0,760,22.850000000000023
0,708,708.0,0,0,0,0.0,760,22.850000000000023
0,709,709.0,0,0,0,0.0,760,22.850000000000023
0,710,710.0,0,0,0,0.0,760,22.850000000000023
0,711,711.0,0,0,0,0.0,760,22.850000000000023
0,712,712.0,0,0,0,0.0,760,22.850000000000023
0,713,713.0,0,0,0,0.0,760,22.850000000000023
0,714,714.0,0,0,0,0.0,760,22.850000000000023
0,715,715.0,0,0,0,0.0,760,22.850000000000023
0,716,716.0,0,0,0,0.0,760,22.850000000000023
0,717,717.0,0,0,0,0.0,760,22.850000000000023
0,718,718.0,0,0,0,0.0,760,22.850000000000023
0,719,719.0,0,0,0,0.0,760,22.850000000000023
0,720,720.0,0,0,0,0.0,760,22.850000000000023
0,721,721.0,0,0,0,0.0,760,22.850000000000023
0,722,722.0,0,0,0,0.0,760,22.850000000000023
0,723,723.0,0,0,0,0.0,760,22.850000000000023
0,724,724.0,0,0,0,0.0,760,22.850000000000023
0,725,725.0,0,0,0,0.0,760,22.850000000000023
0,726,726.0,0,0,0,0.0,760,22.850000000000023
0,727,727.0,0,0,0,0.0,760,22.850000000000023
0,728,728.0,0,0,0,0.0,760,22.850000000000023
0,729,729.0,0,0,0,0.0,760,22.850000000000023
0,730,730.0,0,0,0,0.0,760,22.850000000000023
0,731,731.0,0,0,0,0.0,760,22.850000000000023
0,732,732.0,0,0,0,0.0,760,22.850000000000023
0,733,733.0,0,0,0,0.0,760,22.850000000000023
0,734,734.0,0,0,0,0.0,760,22.850000000000023
0,735,735.0,0,0,0,0.0,760,22.850000000000023
0,736,736.0,0,0,0,0.0,760,22.850000000000023
0,737,737.0,0,0,0,0.0,760,22.850000000000023
0,738,738.0,0,0,0,0.0,760,22.850000000000023
0,739,739.0,0,0,0,0.0,760,22.850000000000023
0,740,740.0,0,0,0,0.0,760,22.850000000000023
0,741,741.0,0,0,0,0.0,760,22.850000000000023
0,742,742.0,0,0,0,0.0,760,22.850000000000023
0,743,743.0,0,0,0,0.0,760,22.850000000000023
0,744,744.0,0,0,0,0.0,760,22.850000000000023
0,745,745.0,0,0,0,0.0,760,22.850000000000023
0,746,746.0,0,0,0,0.0,760,22.850000000000023
0,747,747.0,0,0,0,0.0,760,22.850000000000023
0,748,748.0,0,0,0,0.0,760,22.850000000000023
0,749,749.0,0,0,0,0.0,760,22.850000000000023
0,750,750.0,0,0,0,0.0,760,22.850000000000023
0,751,751.0,0,0,0,0.0,760,22.850000000000023
0,752,752.0,0,0,0,0.0,760,22.850000000000023
0,753,753.0,0,0,0,0.0,760,22.850000000000023
0,754,754.0,0,0,0,0.0,760,22.850000000000023
0,755,755.0,0,0,0,0.0,760,22.850000000000023
0,756,756.0,0,0,0,0.0,760,22.850000000000023
0,757,757.0,0,0,0,0.0,760,22.850000000000023
0,758,758.0,0,0,0,0.0,760,22.850000000000023
0,759,759.0,0,0,0,0.0,760,22.850000000000023
0,760,760.0,0,0,0,0.0,760,22.850000000000023
0,761,761.0,0,0,0,0.0,760,22.850000000000023
0,762,762.0,0,0,0,0.0,760,22.850000000000023
0,763,763.0,0,0,0,0.0,760,22.850000000000023
0,764,764.0,0,0,0,0.0,760,22.850000000000023
0,765,765.0,0,0,0,0.0,760,22.850000000000023
0,766,766.0,0,0,0,0.0,760,22.850000000000023
0,767,767.0,0,0,0,0.0,760,22.850000000000023
0,768,768.0,0,0,0,0.0,760,22.850000000000023
0,769,769.0,0,0,0,0.0,760,22.850000000000023
0,770,770.0,0,0,0,0.0,760,22.850000000000023
0,771,771.0,0,0,0,0.0,760,22.850000000000023
0,772,772.0,0,0,0,0.0,760,22.850000000000023
0,773,773.0,0,0,0,0.0,760,22.850000000000023
0,774,774.0,0,0,0,0.0,760,22.850000000000023
0,775,775.0,0,0,0,0.0,760,22.850000000000023
0,776,776.0,0,0,0,0.0,760,22.850000000000023
0,777,777.0,0,0,0,0.0,760,22.850000000000023
0,778,778.0,0,0,0,0.0,760,22.850000000000023
0,779,779.0,0,0,0,0.0,760,22.850000000000023
0,780,780.0,0,0,0,0.0,760,22.850000000000023
0,781,781.0,0,0,0,0.0,760,22.850000000000023
0,782,782.0,0,0,0,0.0,760,22.850000000000023
0,783,783.0,0,0,0,0.0,760,22.850000000000023
0,784,784.0,0,0,0,0.0,760,22.850000000000023
0,785,785.0,0,0,0,0.0,760,22.850000000000023
0,786,786.0,0,0,0,0.0,760,22.850000000000023
0,787,787.0,0,0,0,0.0,760,22.850000000000023
0,788,788.0,0,0,0,0.0,760,22.850000000000023
0,789,789.0,0,0,0,0.0,760,22.850000000000023
0,790,790.0,0,0,0,0.0,760,22.850000000000023
0,791,791.0,0,0,0,0.0,760,22.850000000000023
0,792,792.0,0,0,0,0.0,760,22.850000000000023
0,793,793.0,0,0,0,0.0,760,22.850000000000023
0,794,794.0,0,0,0,0.0,760,22.850000000000023
0,795,795.0,0,0,0,0.0,760,22.850000000000023
0,796,796.0,0,0,0,0.0,760,22.850000000000023
0,797,797.0,0,0,0,0.0,760,22.850000000000023
0,798,798.0,0,0,0,0.0,760,22.850000000000023
0,799,799.0,0,0,0,0.0,760,22.850000000000023
0,800,800.0,0,0,0,0.0,760,22.850000000000023
