Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),Absorption,Absorption + Noise,Noise (%),Pressure (Torr),Temperature (C)
0,4820.0,4820.0,0.003573609156992452,0.003573609156992452,0.0,7600.0,126.85000000000002
0,4820.01,4820.01,0.003624674349385404,0.003624674349385404,0.0,7600.0,126.85000000000002
0,4820.02,4820.02,0.003676810338129277,0.003676810338129277,0.0,7600.0,126.85000000000002
0,4820.030000000001,4820.030000000001,0.003730031267606626,0.003730031267606626,0.0,7600.0,126.85000000000002
0,4820.040000000001,4820.040000000001,0.003784350188941854,0.003784350188941854,0.0,7600.0,126.85000000000002
0,4820.050000000001,4820.050000000001,0.003839778905682101,0.003839778905682101,0.0,7600.0,126.85000000000002
0,4820.060000000001,4820.060000000001,0.0038963278081108887,0.0038963278081108887,0.0,7600.0,126.85000000000002
0,4820.0700000000015,4820.0700000000015,0.0039540056959624925,0.0039540056959624925,0.0,7600.0,126.85000000000002
0,4820.080000000002,4820.080000000002,0.004012819589394034,0.004012819589394034,0.0,7600.0,126.85000000000002
0,4820.090000000002,4820.090000000002,0.00407277452819077,0.00407277452819077,0.0,7600.0,126.85000000000002
0,4820.100000000002,4820.100000000002,0.004133873359310036,0.004133873359310036,0.0,7600.0,126.85000000000002
0,4820.110000000002,4820.110000000002,0.004196116513024983,0.004196116513024983,0.0,7600.0,126.85000000000002
0,4820.120000000003,4820.120000000003,0.004259501768109963,0.004259501768109963,0.0,7600.0,126.85000000000002
0,4820.130000000003,4820.130000000003,0.004324024006712834,0.004324024006712834,0.0,7600.0,126.85000000000002
0,4820.140000000003,4820.140000000003,0.004389674959786483,0.004389674959786483,0.0,7600.0,126.85000000000002
0,4820.150000000003,4820.150000000003,0.004456442944205219,0.004456442944205219,0.0,7600.0,126.85000000000002
0,4820.1600000000035,4820.1600000000035,0.004524312592971591,0.004524312592971591,0.0,7600.0,126.85000000000002
0,4820.170000000004,4820.170000000004,0.004593699386677086,0.004593699386677086,0.0,7600.0,126.85000000000002
0,4820.180000000004,4820.180000000004,0.004663830254776236,0.004663830254776236,0.0,7600.0,126.85000000000002
0,4820.190000000004,4820.190000000004,0.004734872120363498,0.004734872120363498,0.0,7600.0,126.85000000000002
0,4820.200000000004,4820.200000000004,0.004806911810106618,0.004806911810106618,0.0,7600.0,126.85000000000002
0,4820.210000000005,4820.210000000005,0.004879911386274749,0.004879911386274749,0.0,7600.0,126.85000000000002
0,4820.220000000005,4820.220000000005,0.004953827581733683,0.004953827581733683,0.0,7600.0,126.85000000000002
0,4820.230000000005,4820.230000000005,0.0050286115480601135,0.0050286115480601135,0.0,7600.0,126.85000000000002
0,4820.240000000005,4820.240000000005,0.005104208619730377,0.005104208619730377,0.0,7600.0,126.85000000000002
0,4820.2500000000055,4820.2500000000055,0.005180558098696886,0.005180558098696886,0.0,7600.0,126.85000000000002
0,4820.260000000006,4820.260000000006,0.005257593063885402,0.005257593063885402,0.0,7600.0,126.85000000000002
0,4820.270000000006,4820.270000000006,0.005335240210316838,0.005335240210316838,0.0,7600.0,126.85000000000002
0,4820.280000000006,4820.280000000006,0.005413419722647639,0.005413419722647639,0.0,7600.0,126.85000000000002
0,4820.290000000006,4820.290000000006,0.005492045187925232,0.005492045187925232,0.0,7600.0,126.85000000000002
0,4820.300000000007,4820.300000000007,0.005571023552266685,0.005571023552266685,0.0,7600.0,126.85000000000002
0,4820.310000000007,4820.310000000007,0.005650255125963621,0.005650255125963621,0.0,7600.0,126.85000000000002
0,4820.320000000007,4820.320000000007,0.005730411720174744,0.005730411720174744,0.0,7600.0,126.85000000000002
0,4820.330000000007,4820.330000000007,0.005809825008012748,0.005809825008012748,0.0,7600.0,126.85000000000002
0,4820.340000000007,4820.340000000007,0.005889153484188614,0.005889153484188614,0.0,7600.0,126.85000000000002
0,4820.350000000008,4820.350000000008,0.00596827207220918,0.00596827207220918,0.0,7600.0,126.85000000000002
0,4820.360000000008,4820.360000000008,0.00604704994088423,0.00604704994088423,0.0,7600.0,126.85000000000002
0,4820.370000000008,4820.370000000008,0.006125350868988466,0.006125350868988466,0.0,7600.0,126.85000000000002
0,4820.380000000008,4820.380000000008,0.006203033674861302,0.006203033674861302,0.0,7600.0,126.85000000000002
0,4820.3900000000085,4820.3900000000085,0.006279952710046666,0.006279952710046666,0.0,7600.0,126.85000000000002
0,4820.400000000009,4820.400000000009,0.006355958415119711,0.006355958415119711,0.0,7600.0,126.85000000000002
0,4820.410000000009,4820.410000000009,0.0064308979349112505,0.0064308979349112505,0.0,7600.0,126.85000000000002
0,4820.420000000009,4820.420000000009,0.006504615789452495,0.006504615789452495,0.0,7600.0,126.85000000000002
0,4820.430000000009,4820.430000000009,0.0065769545961466,0.0065769545961466,0.0,7600.0,126.85000000000002
0,4820.44000000001,4820.44000000001,0.0066477558379642865,0.0066477558379642865,0.0,7600.0,126.85000000000002
0,4820.45000000001,4820.45000000001,0.006716860671859726,0.006716860671859726,0.0,7600.0,126.85000000000002
0,4820.46000000001,4820.46000000001,0.006784110771136942,0.006784110771136942,0.0,7600.0,126.85000000000002
0,4820.47000000001,4820.47000000001,0.006849349195156229,0.006849349195156229,0.0,7600.0,126.85000000000002
0,4820.4800000000105,4820.4800000000105,0.006912421279560155,0.006912421279560155,0.0,7600.0,126.85000000000002
0,4820.490000000011,4820.490000000011,0.006973175540093135,0.006973175540093135,0.0,7600.0,126.85000000000002
0,4820.500000000011,4820.500000000011,0.007031464583075464,0.007031464583075464,0.0,7600.0,126.85000000000002
0,4820.510000000011,4820.510000000011,0.007087146015644086,0.007087146015644086,0.0,7600.0,126.85000000000002
0,4820.520000000011,4820.520000000011,0.0071400833489508875,0.0071400833489508875,0.0,7600.0,126.85000000000002
0,4820.530000000012,4820.530000000012,0.007190146887597559,0.007190146887597559,0.0,7600.0,126.85000000000002
0,4820.540000000012,4820.540000000012,0.007237567727524596,0.007237567727524596,0.0,7600.0,126.85000000000002
0,4820.550000000012,4820.550000000012,0.00728152635052115,0.00728152635052115,0.0,7600.0,126.85000000000002
0,4820.560000000012,4820.560000000012,0.007322271402961933,0.007322271402961933,0.0,7600.0,126.85000000000002
0,4820.570000000012,4820.570000000012,0.0073597087493011415,0.0073597087493011415,0.0,7600.0,126.85000000000002
0,4820.580000000013,4820.580000000013,0.007393755054571294,0.007393755054571294,0.0,7600.0,126.85000000000002
0,4820.590000000013,4820.590000000013,0.007424338450129575,0.007424338450129575,0.0,7600.0,126.85000000000002
0,4820.600000000013,4820.600000000013,0.007451399137625492,0.007451399137625492,0.0,7600.0,126.85000000000002
0,4820.610000000013,4820.610000000013,0.00747488992380918,0.00747488992380918,0.0,7600.0,126.85000000000002
0,4820.6200000000135,4820.6200000000135,0.007494776678750981,0.007494776678750981,0.0,7600.0,126.85000000000002
0,4820.630000000014,4820.630000000014,0.007511038710139473,0.007511038710139473,0.0,7600.0,126.85000000000002
0,4820.640000000014,4820.640000000014,0.007523669046589965,0.007523669046589965,0.0,7600.0,126.85000000000002
0,4820.650000000014,4820.650000000014,0.007532674623375035,0.007532674623375035,0.0,7600.0,126.85000000000002
0,4820.660000000014,4820.660000000014,0.007538076364713486,0.007538076364713486,0.0,7600.0,126.85000000000002
0,4820.670000000015,4820.670000000015,0.007539909157731395,0.007539909157731395,0.0,7600.0,126.85000000000002
0,4820.680000000015,4820.680000000015,0.007538221714448734,0.007538221714448734,0.0,7600.0,126.85000000000002
0,4820.690000000015,4820.690000000015,0.00753307631962441,0.00753307631962441,0.0,7600.0,126.85000000000002
0,4820.700000000015,4820.700000000015,0.007524548463988867,0.007524548463988867,0.0,7600.0,126.85000000000002
0,4820.7100000000155,4820.7100000000155,0.007512726364250266,0.007512726364250266,0.0,7600.0,126.85000000000002
0,4820.720000000016,4820.720000000016,0.007497710373228994,0.007497710373228994,0.0,7600.0,126.85000000000002
0,4820.730000000016,4820.730000000016,0.0074796122854854374,0.0074796122854854374,0.0,7600.0,126.85000000000002
0,4820.740000000016,4820.740000000016,0.007458554545778484,0.007458554545778484,0.0,7600.0,126.85000000000002
0,4820.750000000016,4820.750000000016,0.007434669369562941,0.007434669369562941,0.0,7600.0,126.85000000000002
0,4820.760000000017,4820.760000000017,0.007408097786418377,0.007408097786418377,0.0,7600.0,126.85000000000002
0,4820.770000000017,4820.770000000017,0.007378988618750193,0.007378988618750193,0.0,7600.0,126.85000000000002
0,4820.780000000017,4820.780000000017,0.007347497409243675,0.007347497409243675,0.0,7600.0,126.85000000000002
0,4820.790000000017,4820.790000000017,0.007313785311361509,0.007313785311361509,0.0,7600.0,126.85000000000002
0,4820.8000000000175,4820.8000000000175,0.007278017957612959,0.007278017957612959,0.0,7600.0,126.85000000000002
0,4820.810000000018,4820.810000000018,0.0072403643203904355,0.0072403643203904355,0.0,7600.0,126.85000000000002
0,4820.820000000018,4820.820000000018,0.00720099557986964,0.00720099557986964,0.0,7600.0,126.85000000000002
0,4820.830000000018,4820.830000000018,0.007160084012822421,0.007160084012822421,0.0,7600.0,126.85000000000002
0,4820.840000000018,4820.840000000018,0.00711780191523792,0.00711780191523792,0.0,7600.0,126.85000000000002
0,4820.850000000019,4820.850000000019,0.007074320570430559,0.007074320570430559,0.0,7600.0,126.85000000000002
0,4820.860000000019,4820.860000000019,0.0070298092728804384,0.0070298092728804384,0.0,7600.0,126.85000000000002
0,4820.870000000019,4820.870000000019,0.006984434416476337,0.006984434416476337,0.0,7600.0,126.85000000000002
0,4820.880000000019,4820.880000000019,0.006938358654153043,0.006938358654153043,0.0,7600.0,126.85000000000002
0,4820.890000000019,4820.890000000019,0.006891740134208568,0.006891740134208568,0.0,7600.0,126.85000000000002
0,4820.90000000002,4820.90000000002,0.006844731816896488,0.006844731816896488,0.0,7600.0,126.85000000000002
0,4820.91000000002,4820.91000000002,0.006797480873264816,0.006797480873264816,0.0,7600.0,126.85000000000002
0,4820.92000000002,4820.92000000002,0.006750128166698732,0.006750128166698732,0.0,7600.0,126.85000000000002
0,4820.93000000002,4820.93000000002,0.006702807816248102,0.006702807816248102,0.0,7600.0,126.85000000000002
0,4820.9400000000205,4820.9400000000205,0.0066556468396116175,0.0066556468396116175,0.0,7600.0,126.85000000000002
0,4820.950000000021,4820.950000000021,0.006608764872615858,0.006608764872615858,0.0,7600.0,126.85000000000002
0,4820.960000000021,4820.960000000021,0.006562273961186582,0.006562273961186582,0.0,7600.0,126.85000000000002
0,4820.970000000021,4820.970000000021,0.0065162784211513225,0.0065162784211513225,0.0,7600.0,126.85000000000002
0,4820.980000000021,4820.980000000021,0.006470874760741152,0.006470874760741152,0.0,7600.0,126.85000000000002
0,4820.990000000022,4820.990000000022,0.00642615166035887,0.00642615166035887,0.0,7600.0,126.85000000000002
0,4821.000000000022,4821.000000000022,0.006382190004036725,0.006382190004036725,0.0,7600.0,126.85000000000002
0,4821.010000000022,4821.010000000022,0.006339062957007813,0.006339062957007813,0.0,7600.0,126.85000000000002
0,4821.020000000022,4821.020000000022,0.006296836083933277,0.006296836083933277,0.0,7600.0,126.85000000000002
0,4821.0300000000225,4821.0300000000225,0.006255567502554071,0.006255567502554071,0.0,7600.0,126.85000000000002
0,4821.040000000023,4821.040000000023,0.006215308067838876,0.006215308067838876,0.0,7600.0,126.85000000000002
0,4821.050000000023,4821.050000000023,0.006176101582073601,0.006176101582073601,0.0,7600.0,126.85000000000002
0,4821.060000000023,4821.060000000023,0.006137985026752779,0.006137985026752779,0.0,7600.0,126.85000000000002
0,4821.070000000023,4821.070000000023,0.0061009888125742595,0.0061009888125742595,0.0,7600.0,126.85000000000002
0,4821.080000000024,4821.080000000024,0.006065137044301561,0.006065137044301561,0.0,7600.0,126.85000000000002
0,4821.090000000024,4821.090000000024,0.006030447797708893,0.006030447797708893,0.0,7600.0,126.85000000000002
0,4821.100000000024,4821.100000000024,0.0059969334062695,0.0059969334062695,0.0,7600.0,126.85000000000002
0,4821.110000000024,4821.110000000024,0.005964600755666516,0.005964600755666516,0.0,7600.0,126.85000000000002
0,4821.120000000024,4821.120000000024,0.005933451584589244,0.005933451584589244,0.0,7600.0,126.85000000000002
0,4821.130000000025,4821.130000000025,0.005903482790623915,0.005903482790623915,0.0,7600.0,126.85000000000002
0,4821.140000000025,4821.140000000025,0.005874686740346857,0.005874686740346857,0.0,7600.0,126.85000000000002
0,4821.150000000025,4821.150000000025,0.005847051582970275,0.005847051582970275,0.0,7600.0,126.85000000000002
0,4821.160000000025,4821.160000000025,0.005820661034281138,0.005820661034281138,0.0,7600.0,126.85000000000002
0,4821.1700000000255,4821.1700000000255,0.0057952969098523655,0.0057952969098523655,0.0,7600.0,126.85000000000002
0,4821.180000000026,4821.180000000026,0.005771036002867214,0.005771036002867214,0.0,7600.0,126.85000000000002
0,4821.190000000026,4821.190000000026,0.005747852787119312,0.005747852787119312,0.0,7600.0,126.85000000000002
0,4821.200000000026,4821.200000000026,0.005725719128157003,0.005725719128157003,0.0,7600.0,126.85000000000002
