,molec_id,local_iso_id,elower,nu,nu_err,nu_vary,sw,sw_err,sw_vary,sw_scale_factor,gamma0_air,gamma0_air_err,gamma0_air_vary,n_gamma0_air,delta0_air,delta0_air_err,delta0_air_vary,n_delta0_air,nuVC_air,nuVC_air_err,nuVC_air_vary,n_nuVC_air,SD_gamma_air,SD_gamma_air_err,SD_gamma_air_vary,n_gamma2_air,SD_delta_air,SD_delta_air_err,SD_delta_air_vary,n_delta2_air,eta_air,eta_air_err,eta_air_vary,y_air_296,y_air_296_err,y_air_296_vary
10,7,1,664.26,13041.12,0,False,138.0,0,False,9.999999999999999e-27,0.04,0,False,0.72,-0.009026,0,False,3.5e-05,0,0,False,1,0.16,0,False,0.72,0,0,False,0,0,0,False,0.001239,0,False
11,7,1,662.44,13042.95,0,False,130.79999999999998,0,False,9.999999999999999e-27,0.04,0,False,0.61,-0.010047,0,False,2.3e-05,0,0,False,1,0.11,0,False,0.61,0,0,False,0,0,0,False,0.001166,0,False
12,7,1,546.7,13050.48,0,False,222.00000000000003,0,False,9.999999999999999e-27,0.04,0,False,0.75,-0.008536,0,False,3.3e-05,0,0,False,1,0.13,0,False,0.75,0,0,False,0,0,0,False,0.001064,0,False
13,7,1,544.86,13052.32,0,False,209.1,0,False,9.999999999999999e-27,0.04,0,False,0.73,-0.009236,0,False,2.8000000000000003e-05,0,0,False,1,0.13,0,False,0.73,0,0,False,0,0,0,False,0.000998,0,False
14,7,1,440.56,13059.47,0,False,334.29999999999995,0,False,9.999999999999999e-27,0.05,0,False,0.71,-0.008846,0,False,2.7e-05,0,0,False,1,0.13,0,False,0.71,0,0,False,0,0,0,False,0.000908,0,False
15,7,1,438.7,13061.33,0,False,312.6,0,False,9.999999999999999e-27,0.04,0,False,0.78,-0.008976,0,False,2.4e-05,0,0,False,1,0.11,0,False,0.78,0,0,False,0,0,0,False,0.0008439999999999,0,False
16,7,1,345.85,13068.08,0,False,470.6,0,False,9.999999999999999e-27,0.05,0,False,0.79,-0.007895,0,False,2.9e-05,0,0,False,1,0.11,0,False,0.79,0,0,False,0,0,0,False,0.000755,0,False
17,7,1,343.97,13069.96,0,False,435.69999999999993,0,False,9.999999999999999e-27,0.05,0,False,0.78,-0.008506,0,False,2.6e-05,0,0,False,1,0.1,0,False,0.78,0,0,False,0,0,0,False,0.000687,0,False
18,7,1,262.58,13076.33,0,False,616.5999999999999,0,False,9.999999999999999e-27,0.05,0,False,0.79,-0.007705,0,False,2.9e-05,0,0,False,1,0.1,0,False,0.79,0,0,False,0,0,0,False,0.00059,0,False
19,7,2,286.7679,13077.02267,0,False,1.09,0,False,9.999999999999999e-27,0.0463,0,False,0.67,-0.0074,0,False,0.0,0,0,False,1,0.101222799,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False
20,7,1,260.68,13078.23,0,False,563.7,0,False,9.999999999999999e-27,0.05,0,False,0.81,-0.008406,0,False,1.9e-05,0,0,False,1,0.09,0,False,0.81,0,0,False,0,0,0,False,0.000511,0,False
21,7,2,284.8744,13078.91621,0,False,1.01,0,False,9.999999999999999e-27,0.0463,0,False,0.7,-0.0074,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False
22,7,2,248.7954,13080.87212,0,False,1.22,0,False,9.999999999999999e-27,0.047,0,False,0.7,-0.0074,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False
23,7,2,246.8923,13082.77517,0,False,1.12,0,False,9.999999999999999e-27,0.047,0,False,0.72,-0.0074,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
24,7,1,190.77,13084.2,0,False,748.6999999999999,0,False,9.999999999999999e-27,0.05,0,False,0.82,-0.0076349999999999,0,False,2.4e-05,0,0,False,1,0.1,0,False,0.82,0,0,False,0,0,0,False,0.000396,0,False
25,7,2,213.5291,13084.63441,0,False,1.35,0,False,9.999999999999999e-27,0.0473,0,False,0.72,-0.0074,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
26,7,1,188.85,13086.13,0,False,672.8,0,False,9.999999999999999e-27,0.05,0,False,0.81,-0.008315,0,False,1.8e-05,0,0,False,1,0.09,0,False,0.81,0,0,False,0,0,0,False,0.000299,0,False
27,7,2,211.6163,13086.54725,0,False,1.2299999999999995,0,False,9.999999999999999e-27,0.0473,0,False,0.72,-0.00755,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
28,7,2,180.9705,13088.30957,0,False,1.4600000000000002,0,False,9.999999999999999e-27,0.048,0,False,0.72,-0.00755,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
29,7,2,179.0475,13090.23257,0,False,1.31,0,False,9.999999999999999e-27,0.048,0,False,0.73,-0.0075,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
30,7,1,130.44,13091.71,0,False,836.0,0,False,9.999999999999999e-27,0.05,0,False,0.84,-0.007955,0,False,2e-05,0,0,False,1,0.09,0,False,0.84,0,0,False,0,0,0,False,0.000153,0,False
31,7,2,151.1207,13091.89764,0,False,1.5400000000000005,0,False,9.999999999999999e-27,0.0483,0,False,0.73,-0.0075,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
32,7,1,128.49,13093.66,0,False,732.9,0,False,9.999999999999999e-27,0.05,0,False,0.86,-0.007955,0,False,1.9e-05,0,0,False,1,0.08,0,False,0.86,0,0,False,0,0,0,False,2.2e-05,0,False
33,7,2,149.1871,13093.83126,0,False,1.3799999999999997,0,False,9.999999999999999e-27,0.0483,0,False,0.74,-0.0075,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
34,7,2,123.9809,13095.39861,0,False,1.6,0,False,9.999999999999999e-27,0.049,0,False,0.74,-0.0075,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
35,7,2,122.036,13097.34349,0,False,1.41,0,False,9.999999999999999e-27,0.049,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
36,7,2,99.5521,13098.81248,0,False,1.6199999999999994,0,False,9.999999999999999e-27,0.0497,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
37,7,1,81.58,13098.85,0,False,847.4,0,False,9.999999999999999e-27,0.05,0,False,0.82,-0.007856,0,False,2e-05,0,0,False,1,0.1,0,False,0.82,0,0,False,0,0,0,False,-0.0001699999999999,0,False
38,7,2,97.595,13100.76953,0,False,1.4,0,False,9.999999999999999e-27,0.0497,0,False,0.73,-0.0069999999999999,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
39,7,1,79.61,13100.82,0,False,715.0,0,False,9.999999999999999e-27,0.05,0,False,0.85,-0.007856,0,False,1.7e-05,0,0,False,1,0.08,0,False,0.85,0,0,False,0,0,0,False,-0.00037,0,False
40,7,1,44.21,13105.61713,0,False,761.6,0,False,9.999999999999999e-27,0.05,0,False,0.82,-0.007626,0,False,1.7e-05,0,0,False,1,0.09,0,False,0.82,0,0,False,0,0,0,False,-0.00064,0,False
41,7,2,77.8353,13102.13924,0,False,1.6,0,False,9.999999999999999e-27,0.0507,0,False,0.73,-0.0069999999999999,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
42,7,2,75.8648,13104.10977,0,False,1.36,0,False,9.999999999999999e-27,0.0507,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
43,7,2,58.8313,13105.37888,0,False,1.5299999999999998,0,False,9.999999999999999e-27,0.0517,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
44,7,2,56.8452,13107.3649,0,False,1.27,0,False,9.999999999999999e-27,0.0517,0,False,0.74,-0.0071,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
45,7,1,42.2,13107.63,0,False,600.7999999999998,0,False,9.999999999999999e-27,0.05,0,False,0.84,-0.007546,0,False,1.4e-05,0,0,False,1,0.08,0,False,0.84,0,0,False,0,0,0,False,-0.00098,0,False
46,7,2,42.5407,13108.53134,0,False,1.42,0,False,9.999999999999999e-27,0.0531,0,False,0.74,-0.0071,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
47,7,2,40.5358,13110.53625,0,False,1.13,0,False,9.999999999999999e-27,0.0531,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
48,7,2,28.9644,13111.59659,0,False,1.27,0,False,9.999999999999999e-27,0.0544,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
49,7,1,18.34,13112.02,0,False,575.4,0,False,9.999999999999999e-27,0.06,0,False,0.79,-0.006526,0,False,1.5e-05,0,0,False,1,0.1,0,False,0.79,0,0,False,0,0,0,False,-0.00137,0,False
50,7,1,16.25,13114.1,0,False,391.0,0,False,9.999999999999999e-27,0.06,0,False,0.76,-0.006248,0,False,1e-05,0,0,False,1,0.12,0,False,0.76,0,0,False,0,0,0,False,-0.00221,0,False
51,7,2,18.1026,13114.57457,0,False,1.0699999999999998,0,False,9.999999999999999e-27,0.0564,0,False,0.7,-0.0056,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False
52,7,1,3.96,13118.04,0,False,308.29999999999995,0,False,9.999999999999999e-27,0.06,0,False,0.82,-0.004309,0,False,-3.9e-06,0,0,False,1,0.08,0,False,0.82,0,0,False,0,0,0,False,-0.00246,0,False
53,7,1,3.96,13126.39,0,False,153.99999999999997,0,False,9.999999999999999e-27,0.06,0,False,0.79,-0.0032814,0,False,-9.9e-06,0,0,False,1,0.07,0,False,0.79,0,0,False,0,0,0,False,0.003364,0,False
54,7,1,2.08,13128.27,0,False,358.7,0,False,9.999999999999999e-27,0.06,0,False,0.81,-0.004668,0,False,-4.4e-06,0,0,False,1,0.08,0,False,0.81,0,0,False,0,0,0,False,0.003386,0,False
55,7,1,18.34,13131.49,0,False,430.60000000000014,0,False,9.999999999999999e-27,0.05,0,False,0.82,-0.004847,0,False,-1.7e-06,0,0,False,1,0.08,0,False,0.82,0,0,False,0,0,0,False,0.002551,0,False
56,7,1,16.39,13133.44,0,False,624.3999999999999,0,False,9.999999999999999e-27,0.05,0,False,0.82,-0.005386,0,False,-8.2e-07,0,0,False,1,0.09,0,False,0.82,0,0,False,0,0,0,False,0.00206,0,False
57,7,2,16.1461,13134.92601,0,False,1.15,0,False,9.999999999999999e-27,0.0531,0,False,0.72,-0.00645,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
58,7,2,28.9644,13135.24577,0,False,1.01,0,False,9.999999999999999e-27,0.0517,0,False,0.74,-0.006,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
59,7,1,44.21,13136.22,0,False,632.5,0,False,9.999999999999999e-27,0.05,0,False,0.82,-0.005856,0,False,4.2e-06,0,0,False,1,0.09,0,False,0.82,0,0,False,0,0,0,False,0.0016809999999999,0,False
60,7,2,26.9889,13137.22126,0,False,1.34,0,False,9.999999999999999e-27,0.0517,0,False,0.74,-0.0071,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
61,7,2,42.5407,13137.43378,0,False,1.18,0,False,9.999999999999999e-27,0.0507,0,False,0.73,-0.0061,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
62,7,1,42.22,13138.21,0,False,805.9,0,False,9.999999999999999e-27,0.05,0,False,0.83,-0.006246,0,False,7.2e-06,0,0,False,1,0.09,0,False,0.83,0,0,False,0,0,0,False,0.001354,0,False
63,7,2,40.5497,13139.42481,0,False,1.5,0,False,9.999999999999999e-27,0.0507,0,False,0.73,-0.0071,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
64,7,2,58.8313,13139.53332,0,False,1.31,0,False,9.999999999999999e-27,0.0497,0,False,0.73,-0.0061,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
65,7,1,81.58,13140.57,0,False,730.8000000000001,0,False,9.999999999999999e-27,0.05,0,False,0.84,-0.006286,0,False,1.1e-05,0,0,False,1,0.09,0,False,0.84,0,0,False,0,0,0,False,0.001068,0,False
66,7,2,56.8267,13141.53788,0,False,1.6,0,False,9.999999999999999e-27,0.0497,0,False,0.73,-0.0069999999999999,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
67,7,2,77.8353,13141.5442,0,False,1.3899999999999997,0,False,9.999999999999999e-27,0.049,0,False,0.74,-0.00615,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
68,7,1,79.56,13142.58,0,False,884.7,0,False,9.999999999999999e-27,0.05,0,False,0.83,-0.006586,0,False,1.2e-05,0,0,False,1,0.09,0,False,0.83,0,0,False,0,0,0,False,0.000831,0,False
69,7,2,99.5521,13143.46622,0,False,1.43,0,False,9.999999999999999e-27,0.0483,0,False,0.74,-0.0062,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
70,7,2,75.8185,13143.56097,0,False,1.66,0,False,9.999999999999999e-27,0.049,0,False,0.74,-0.0073,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
71,7,1,130.44,13144.54,0,False,747.8999999999999,0,False,9.999999999999999e-27,0.05,0,False,0.83,-0.006686,0,False,1.5e-05,0,0,False,1,0.09,0,False,0.83,0,0,False,0,0,0,False,0.0005679999999999,0,False
72,7,2,123.9809,13145.29917,0,False,1.43,0,False,9.999999999999999e-27,0.048,0,False,0.73,-0.0062,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
73,7,2,97.524,13145.49432,0,False,1.6799999999999995,0,False,9.999999999999999e-27,0.0483,0,False,0.74,-0.0075,0,False,0.0,0,0,False,1,0.079751296,0,False,0.74,0,0,False,0,0,0,False,0.0,0,False
74,7,1,128.4,13146.58,0,False,865.2,0,False,9.999999999999999e-27,0.05,0,False,0.84,-0.006876,0,False,1.4e-05,0,0,False,1,0.09,0,False,0.84,0,0,False,0,0,0,False,0.0003779999999999,0,False
75,7,2,151.1207,13147.04285,0,False,1.3899999999999997,0,False,9.999999999999999e-27,0.0473,0,False,0.72,-0.0064,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
76,7,2,121.9421,13147.33798,0,False,1.65,0,False,9.999999999999999e-27,0.048,0,False,0.73,-0.0075,0,False,0.0,0,0,False,1,0.082818654,0,False,0.73,0,0,False,0,0,0,False,0.0,0,False
77,7,1,190.77,13148.14,0,False,681.3999999999999,0,False,9.999999999999999e-27,0.05,0,False,0.82,-0.0070459999999999,0,False,1.8e-05,0,0,False,1,0.09,0,False,0.82,0,0,False,0,0,0,False,0.00011,0,False
78,7,2,180.9705,13148.69702,0,False,1.3199999999999998,0,False,9.999999999999999e-27,0.047,0,False,0.72,-0.00665,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
79,7,2,149.0716,13149.09189,0,False,1.58,0,False,9.999999999999999e-27,0.0473,0,False,0.72,-0.00755,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
80,7,1,188.71,13150.2,0,False,770.2000000000002,0,False,9.999999999999999e-27,0.05,0,False,0.83,-0.0072159999999999,0,False,1.9e-05,0,0,False,1,0.08,0,False,0.83,0,0,False,0,0,0,False,-5.7e-05,0,False
81,7,2,213.5291,13150.26145,0,False,1.2299999999999995,0,False,9.999999999999999e-27,0.0463,0,False,0.7,-0.0069,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False
82,7,2,178.9115,13150.75594,0,False,1.49,0,False,9.999999999999999e-27,0.047,0,False,0.72,-0.0074,0,False,0.0,0,0,False,1,0.085886011,0,False,0.72,0,0,False,0,0,0,False,0.0,0,False
83,7,1,262.58,13151.35,0,False,567.8,0,False,9.999999999999999e-27,0.05,0,False,0.82,-0.007556,0,False,2.2e-05,0,0,False,1,0.09,0,False,0.82,0,0,False,0,0,0,False,-0.00035,0,False
84,7,2,248.7954,13151.73588,0,False,1.12,0,False,9.999999999999999e-27,0.046,0,False,0.67,-0.0072,0,False,0.0,0,0,False,1,0.101222799,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False
85,7,2,211.4606,13152.32997,0,False,1.3799999999999997,0,False,9.999999999999999e-27,0.0463,0,False,0.7,-0.0074,0,False,0.0,0,0,False,1,0.092020726,0,False,0.7,0,0,False,0,0,0,False,0.0,0,False
86,7,2,286.7679,13153.12004,0,False,1.01,0,False,9.999999999999999e-27,0.0453,0,False,0.66,-0.0072,0,False,0.0,0,0,False,1,0.104290156,0,False,0.66,0,0,False,0,0,0,False,0.0,0,False
87,7,1,260.5,13153.43,0,False,631.3,0,False,9.999999999999999e-27,0.05,0,False,0.81,-0.007536,0,False,2.1e-05,0,0,False,1,0.08,0,False,0.81,0,0,False,0,0,0,False,-0.0005099999999999,0,False
88,7,2,246.7175,13153.81379,0,False,1.25,0,False,9.999999999999999e-27,0.046,0,False,0.67,-0.0074,0,False,0.0,0,0,False,1,0.101222799,0,False,0.67,0,0,False,0,0,0,False,0.0,0,False
89,7,1,345.85,13154.18,0,False,436.8999999999999,0,False,9.999999999999999e-27,0.04,0,False,0.8,-0.007977,0,False,2.5e-05,0,0,False,1,0.1,0,False,0.8,0,0,False,0,0,0,False,-0.00086,0,False
90,7,2,284.6808,13155.20717,0,False,1.11,0,False,9.999999999999999e-27,0.0453,0,False,0.66,-0.0074,0,False,0.0,0,0,False,1,0.104290156,0,False,0.66,0,0,False,0,0,0,False,0.0,0,False
91,7,1,343.75,13156.28,0,False,479.9,0,False,9.999999999999999e-27,0.04,0,False,0.81,-0.007967,0,False,2.4e-05,0,0,False,1,0.08,0,False,0.81,0,0,False,0,0,0,False,-0.00103,0,False
92,7,1,440.56,13156.62,0,False,312.29999999999995,0,False,9.999999999999999e-27,0.04,0,False,0.8,-0.0085469999999999,0,False,2.8000000000000003e-05,0,0,False,1,0.1,0,False,0.8,0,0,False,0,0,0,False,-0.00143,0,False
93,7,1,546.7,13158.68,0,False,208.3,0,False,9.999999999999999e-27,0.04,0,False,0.77,-0.0087411,0,False,3.3e-05,0,0,False,1,0.09,0,False,0.77,0,0,False,0,0,0,False,-0.00207,0,False
94,7,1,438.44,13158.74,0,False,339.9,0,False,9.999999999999999e-27,0.04,0,False,0.82,-0.008568,0,False,2.9e-05,0,0,False,1,0.1,0,False,0.82,0,0,False,0,0,0,False,-0.00164,0,False
95,7,1,664.26,13160.34,0,False,129.99999999999997,0,False,9.999999999999999e-27,0.04,0,False,0.74,-0.0095512,0,False,2.5e-05,0,0,False,1,0.13,0,False,0.74,0,0,False,0,0,0,False,-0.00218,0,False
96,7,1,544.57,13160.82,0,False,225.0,0,False,9.999999999999999e-27,0.04,0,False,0.77,-0.009099,0,False,2.9e-05,0,0,False,1,0.1,0,False,0.77,0,0,False,0,0,0,False,-0.0024,0,False
97,7,1,793.21,13161.61,0,False,76.02999999999999,0,False,9.999999999999999e-27,0.04,0,False,0.79,-0.0100917,0,False,3.6e-05,0,0,False,1,0.13,0,False,0.79,0,0,False,0,0,0,False,-0.00295,0,False
98,7,1,1608.07,13161.92,0,False,2.075,0,False,9.999999999999999e-27,0.03,0,False,0.63,-0.0074099999999999,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,-0.06827,0,False
99,7,1,933.53,13162.49,0,False,41.77,0,False,9.999999999999999e-27,0.03,0,False,0.63,-0.0139338,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,-0.00159,0,False
100,7,1,662.1,13162.5,0,False,139.49999999999997,0,False,9.999999999999999e-27,0.04,0,False,0.86,-0.0076521,0,False,4e-05,0,0,False,1,0.14,0,False,0.86,0,0,False,0,0,0,False,-0.00325,0,False
101,7,1,1422.5,13162.67,0,False,4.806,0,False,9.999999999999999e-27,0.03,0,False,0.63,-0.02336,0,False,5e-05,0,0,False,1,0.115323868,0,False,0.63,0,0,False,0,0,0,False,-0.03878,0,False
102,7,1,1085.2,13162.96,0,False,21.58,0,False,9.999999999999999e-27,0.03,0,False,0.63,-0.0118824,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,0.031994,0,False
103,7,1,1248.2,13163.02,0,False,10.49,0,False,9.999999999999999e-27,0.03,0,False,0.63,-0.0133328,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,-0.2118199999999999,0,False
104,7,1,791.03,13163.79,0,False,81.22,0,False,9.999999999999999e-27,0.03,0,False,0.86,-0.0100116,0,False,3.8e-05,0,0,False,1,0.08,0,False,0.86,0,0,False,0,0,0,False,-0.00327,0,False
105,7,1,1605.8,13164.18,0,False,2.182,0,False,9.999999999999999e-27,0.03,0,False,0.63,-0.0111799999999999,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,-0.05157,0,False
106,7,1,931.34,13164.68,0,False,44.42999999999999,0,False,9.999999999999999e-27,0.03,0,False,0.63,-0.0101521,0,False,7.7e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,-0.0036899999999999,0,False
107,7,1,1420.25,13164.92,0,False,5.065,0,False,9.999999999999999e-27,0.01,0,False,0.63,-0.0090568,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,-0.0188,0,False
108,7,1,1082.99,13165.17,0,False,22.87,0,False,9.999999999999999e-27,0.03,0,False,0.63,-0.0096622999999999,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,0.0148849999999999,0,False
109,7,1,1245.97,13165.25,0,False,11.09,0,False,9.999999999999999e-27,0.03,0,False,0.63,-0.0103828999999999,0,False,5e-05,0,0,False,1,0.1,0,False,0.63,0,0,False,0,0,0,False,-0.17607,0,False
