Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),Alpha (ppm/cm),Alpha + Noise (ppm/cm),CIA (ppm/cm),Noise (%),Pressure (Torr),Temperature (C)
0,6359.310599999986,6359.31060059798,0.00033062913741012433,0.0007322996786018654,0.0,0.05190988619206651,268.99999999999994,22.850000000000023
0,6359.317371999986,6359.3173717028385,-0.001818314400126407,-0.0022798039096026453,0.0,-0.059640589635147234,268.99999999999994,22.850000000000023
0,6359.324143999986,6359.324143853391,-0.0004919743626958365,-0.0002737588534659159,0.0,0.02820107796768126,268.99999999999994,22.850000000000023
0,6359.330915999985,6359.330915695963,0.001067712604857668,0.0007366983833889812,0.0,-0.04277861780307313,268.99999999999994,22.850000000000023
0,6359.337687999985,6359.337688228492,-0.0008550924009922784,-0.0007487035030889327,0.0,0.013749167578674339,268.99999999999994,22.850000000000023
0,6359.344459999985,6359.34445947772,0.001478650340087278,0.0014031081938757324,0.0,-0.009762688099832217,268.99999999999994,22.850000000000023
0,6359.3512319999845,6359.351233337515,-0.0007288050724734122,-0.0009327583271262977,0.0,-0.02635789571752278,268.99999999999994,22.850000000000023
0,6359.358003999984,6359.3580038477785,0.0008029557617543483,0.0007895477033555708,0.0,-0.0017327902202439061,268.99999999999994,22.850000000000023
0,6359.364775999984,6359.364776000136,0.002203651699674173,0.0021273791370214983,0.0,-0.009857083457329247,268.99999999999994,22.850000000000023
0,6359.371547999984,6359.371548180056,0.0003805139385447327,0.0005395428076411283,0.0,0.020552093443432933,268.99999999999994,22.850000000000023
0,6359.378319999983,6359.378319948751,0.0027137743085458967,0.0036652019739281255,0.0,0.12295773965260497,268.99999999999994,22.850000000000023
0,6359.385091999983,6359.385092229284,0.00044634292235239516,0.000762352562051207,0.0,0.040839500909604066,268.99999999999994,22.850000000000023
0,6359.391863999983,6359.391864016955,0.0021668809843748476,0.0013185965520391778,0.0,-0.10962802552160819,268.99999999999994,22.850000000000023
0,6359.398635999983,6359.398636346107,0.0033928060710863013,0.00366800575525304,0.0,0.035565426936223096,268.99999999999994,22.850000000000023
0,6359.405407999982,6359.405407197301,0.0016665887054491692,0.001971999714061185,0.0,0.03946978698466714,268.99999999999994,22.850000000000023
0,6359.412179999982,6359.412180218069,0.003977136883406188,0.0035436682748918947,0.0,-0.05601930893176749,268.99999999999994,22.850000000000023
0,6359.418951999982,6359.41895165868,0.0016486595972874944,0.0006233863685748699,0.0,-0.1325011698899746,268.99999999999994,22.850000000000023
0,6359.4257239999815,6359.425724150557,0.0035407904014630024,0.003956941255307292,0.0,0.053781249174248764,268.99999999999994,22.850000000000023
0,6359.432495999981,6359.432496587655,0.004577351154221286,0.005039155721754533,0.0,0.05968130615828251,268.99999999999994,22.850000000000023
0,6359.439267999981,6359.439268621575,0.0029454383625842993,0.002455511538061929,0.0,-0.06331568560627046,268.99999999999994,22.850000000000023
0,6359.446039999981,6359.446040653562,0.005211940097767072,0.005106971357084992,0.0,-0.013565633582100915,268.99999999999994,22.850000000000023
0,6359.45281199998,6359.452811966042,0.0028226612288632,0.0026613989155588273,0.0,-0.020840732571182834,268.99999999999994,22.850000000000023
0,6359.45958399998,6359.459583836907,0.004869659990715595,0.005094622243400332,0.0,0.029072993253944242,268.99999999999994,22.850000000000023
0,6359.46635599998,6359.466355714857,0.005704449495249557,0.005774441616252589,0.0,0.009045430677661651,268.99999999999994,22.850000000000023
0,6359.47312799998,6359.473128243746,0.004165317622199065,0.005166242954528521,0.0,0.12935456987664884,268.99999999999994,22.850000000000023
0,6359.479899999979,6359.479900031151,0.0063683917778694955,0.005704279625654121,0.0,-0.0858265237425315,268.99999999999994,22.850000000000023
0,6359.486671999979,6359.486671878104,0.003920841277964784,0.0037631924712194704,0.0,-0.02037374110678895,268.99999999999994,22.850000000000023
0,6359.493443999979,6359.493443697743,0.006107497995714575,0.006099694129917537,0.0,-0.0010085324758457395,268.99999999999994,22.850000000000023
0,6359.5002159999785,6359.500216352842,0.006731343466000926,0.006014359299191027,0.0,-0.0926594377326986,268.99999999999994,22.850000000000023
0,6359.506987999978,6359.506988560703,0.005285576015125898,0.004693025384308167,0.0,-0.07657827162909228,268.99999999999994,22.850000000000023
0,6359.513759999978,6359.513759327649,0.007408905023076161,0.007782427980460898,0.0,0.04827223363316064,268.99999999999994,22.850000000000023
0,6359.520531999978,6359.520531887568,0.004908925734475189,0.005108701934798632,0.0,0.02581807416572039,268.99999999999994,22.850000000000023
0,6359.527303999977,6359.527303763028,0.0072226659294999315,0.006750004872311014,0.0,-0.06108434443138857,268.99999999999994,22.850000000000023
0,6359.534075999977,6359.534074909624,0.007630742805202497,0.008286586019050888,0.0,0.08475788762028616,268.99999999999994,22.850000000000023
0,6359.540847999977,6359.540848921976,0.006282127699712644,0.00615354217485845,0.0,-0.016617748320113982,268.99999999999994,22.850000000000023
0,6359.547619999977,6359.547619473004,0.008313659213902508,0.007917873435074075,0.0,-0.05114936901886201,268.99999999999994,22.850000000000023
0,6359.554391999976,6359.554392809862,0.005771540363414749,0.005730238447066869,0.0,-0.005337652521819512,268.99999999999994,22.850000000000023
0,6359.561163999976,6359.561163737213,0.008203674767755777,0.008527525363540627,0.0,0.04185282674837643,268.99999999999994,22.850000000000023
0,6359.567935999976,6359.567936472779,0.008396765839042227,0.007622722869486402,0.0,-0.10003343122499873,268.99999999999994,22.850000000000023
0,6359.5747079999755,6359.574707336515,0.007153570808029959,0.006419193204357846,0.0,-0.09490727827715968,268.99999999999994,22.850000000000023
0,6359.581479999975,6359.581480392896,0.009086925705437968,0.008628476278712984,0.0,-0.059247704587705355,268.99999999999994,22.850000000000023
0,6359.588251999975,6359.588252285243,0.006518780697337417,0.0063682493563325775,0.0,-0.019453915531660218,268.99999999999994,22.850000000000023
0,6359.595023999975,6359.595024485201,0.009066047357663408,0.008718344972650787,0.0,-0.04493531236113055,268.99999999999994,22.850000000000023
0,6359.6017959999745,6359.601795762807,0.00905214012503703,0.009156331039288031,0.0,0.013465111195284422,268.99999999999994,22.850000000000023
0,6359.608567999974,6359.608567930287,0.007923634094971928,0.007965361210639729,0.0,0.005392603149367416,268.99999999999994,22.850000000000023
0,6359.615339999974,6359.6153399699415,0.009759708363619677,0.009406022913747493,0.0,-0.04570853365592155,268.99999999999994,22.850000000000023
0,6359.622111999974,6359.622112414859,0.00718910863750109,0.0069987976330378975,0.0,-0.024594839724794086,268.99999999999994,22.850000000000023
0,6359.628883999973,6359.628883915574,0.009855547695600127,0.010709718400784904,0.0,0.1103887379024216,268.99999999999994,22.850000000000023
0,6359.635655999973,6359.635655666228,0.009651845396426214,0.00959333799530035,0.0,-0.007561203081575792,268.99999999999994,22.850000000000023
0,6359.642427999973,6359.642428088032,0.008671141151740664,0.00891591589587712,0.0,0.031633460280947635,268.99999999999994,22.850000000000023
0,6359.649199999973,6359.64920000754,0.010421744153444438,0.01055047506031496,0.0,0.016636536762750537,268.99999999999994,22.850000000000023
0,6359.655971999972,6359.65597190979,0.00788364498882229,0.008127502396718663,0.0,0.03151490834611733,268.99999999999994,22.850000000000023
0,6359.662743999972,6359.6627436721865,0.010685061416226015,0.01130882756254617,0.0,0.08061240829330935,268.99999999999994,22.850000000000023
0,6359.669515999972,6359.66951570289,0.010322914499323257,0.010415177811428367,0.0,0.011923647716034757,268.99999999999994,22.850000000000023
0,6359.6762879999715,6359.676287874011,0.009521534782094795,0.009221572325122286,0.0,-0.0387656434976212,268.99999999999994,22.850000000000023
0,6359.683059999971,6359.683060557151,0.011214008192758505,0.01094737456946788,0.0,-0.034458392191095644,268.99999999999994,22.850000000000023
0,6359.689831999971,6359.689831206175,0.008759970059351781,0.00863811101015915,0.0,-0.015748452341799415,268.99999999999994,22.850000000000023
0,6359.696603999971,6359.6966046745565,0.011730075642384536,0.011576781331819849,0.0,-0.019810987860087084,268.99999999999994,22.850000000000023
0,6359.70337599997,6359.703376687867,0.011262050874042891,0.010890073330287919,0.0,-0.04807251212656788,268.99999999999994,22.850000000000023
0,6359.71014799997,6359.710148311128,0.0106987999955587,0.010066895545369534,0.0,-0.08166416186822525,268.99999999999994,22.850000000000023
0,6359.71691999997,6359.716920294432,0.012386821908351657,0.012424156749118516,0.0,0.004824967570328803,268.99999999999994,22.850000000000023
0,6359.72369199997,6359.723691341592,0.010108318067624814,0.009578118212664898,0.0,-0.06852037007334631,268.99999999999994,22.850000000000023
0,6359.730463999969,6359.730464440252,0.013314120935388493,0.01382536034779686,0.0,0.06607001757280727,268.99999999999994,22.850000000000023
0,6359.737235999969,6359.737235963085,0.012831921730438511,0.01355171501322018,0.0,0.09302247379195822,268.99999999999994,22.850000000000023
0,6359.744007999969,6359.744007684742,0.01260876244208357,0.012254893621145471,0.0,-0.04573223161279516,268.99999999999994,22.850000000000023
0,6359.7507799999685,6359.750779964334,0.014396917949043896,0.014754965423315329,0.0,0.04627225981184083,268.99999999999994,22.850000000000023
0,6359.757551999968,6359.757552698567,0.012411010193691806,0.01237081340855786,0.0,-0.005194830906441738,268.99999999999994,22.850000000000023
0,6359.764323999968,6359.764324383278,0.015984592885370033,0.015930847204815385,0.0,-0.006945822197040715,268.99999999999994,22.850000000000023
0,6359.771095999968,6359.771095385501,0.015657274900753564,0.015483454343152661,0.0,-0.022463697079037705,268.99999999999994,22.850000000000023
0,6359.777867999967,6359.777868105864,0.01596558458720898,0.016100930501798717,0.0,0.017491427183255928,268.99999999999994,22.850000000000023
0,6359.784639999967,6359.784638746183,0.018065644320312487,0.01815414572658033,0.0,0.01143747787321193,268.99999999999994,22.850000000000023
0,6359.791411999967,6359.7914125266,0.016648643978070338,0.01727853543398771,0.0,0.08140401258457602,268.99999999999994,22.850000000000023
0,6359.798183999967,6359.7981844564665,0.02087585576938686,0.020711023527551827,0.0,-0.021302092229748996,268.99999999999994,22.850000000000023
0,6359.804955999966,6359.804956491608,0.021058623730953047,0.021531859567818692,0.0,0.06115862607404005,268.99999999999994,22.850000000000023
0,6359.811727999966,6359.811727883142,0.02231361941033338,0.020861673380649374,0.0,-0.1876422227388116,268.99999999999994,22.850000000000023
0,6359.818499999966,6359.81849974356,0.025211767062006785,0.02519552077140084,0.0,-0.0020995891157354453,268.99999999999994,22.850000000000023
0,6359.8252719999655,6359.825271914893,0.02496526843953241,0.02456792106329165,0.0,-0.05135118203634445,268.99999999999994,22.850000000000023
0,6359.832043999965,6359.832044161364,0.030547231491791636,0.030481328743144593,0.0,-0.008516940704345393,268.99999999999994,22.850000000000023
0,6359.838815999965,6359.838816203827,0.032114598204362806,0.03200689146844444,0.0,-0.013919478354207851,268.99999999999994,22.850000000000023
0,6359.845587999965,6359.845587320772,0.03538352637922014,0.035447007068438695,0.0,0.008203925891483539,268.99999999999994,22.850000000000023
0,6359.852359999964,6359.85235951715,0.04039568873406677,0.04112389917392019,0.0,0.09411026495622639,268.99999999999994,22.850000000000023
0,6359.859131999964,6359.859131317425,0.042984493160199665,0.04297775691697395,0.0,-0.0008705582893174063,268.99999999999994,22.850000000000023
0,6359.865903999964,6359.8659044015385,0.052000424884578844,0.05214617645868282,0.0,0.01883620242999208,268.99999999999994,22.850000000000023
0,6359.872675999964,6359.872676439678,0.05763395085289587,0.05800769288777252,0.0,0.048300546109447534,268.99999999999994,22.850000000000023
0,6359.879447999963,6359.879447948485,0.06637887794040158,0.06671570636783367,0.0,0.043530016621024445,268.99999999999994,22.850000000000023
0,6359.886219999963,6359.886219679947,0.07803863223448619,0.07808621828356313,0.0,0.006149782318078535,268.99999999999994,22.850000000000023
0,6359.892991999963,6359.892991523654,0.0895045497955426,0.09031964016462367,0.0,0.10533819126917189,268.99999999999994,22.850000000000023
0,6359.8997639999625,6359.899763516194,0.11007036787468263,0.11014620472975965,0.0,0.00980077479551352,268.99999999999994,22.850000000000023
0,6359.906535999962,6359.906535408683,0.13088858346422705,0.13130842056529174,0.0,0.05425764127688866,268.99999999999994,22.850000000000023
0,6359.913307999962,6359.913306945632,0.1605002627166103,0.16108202052501425,0.0,0.07518346139100843,268.99999999999994,22.850000000000023
0,6359.920079999962,6359.920080724618,0.2003479968280781,0.20093443112805612,0.0,0.0757878277074124,268.99999999999994,22.850000000000023
0,6359.926851999961,6359.926852099192,0.2509717100770562,0.25065756107441317,0.0,-0.040599041508415756,268.99999999999994,22.850000000000023
0,6359.933623999961,6359.933623994177,0.3251374069430685,0.3252394485941018,0.0,0.013187351196518182,268.99999999999994,22.850000000000023
0,6359.940395999961,6359.940396449709,0.41714251092594373,0.416788262825207,0.0,-0.045781247831721,268.99999999999994,22.850000000000023
0,6359.947167999961,6359.947166922614,0.534068968013128,0.534071587666829,0.0,0.00033855090563014966,268.99999999999994,22.850000000000023
0,6359.95393999996,6359.953939822214,0.6596701157561022,0.659598190573847,0.0,-0.00929524981875119,268.99999999999994,22.850000000000023
0,6359.96071199996,6359.960711594081,0.7528450399728944,0.7522339255504432,0.0,-0.07897736295435592,268.99999999999994,22.850000000000023
0,6359.96748399996,6359.967483741907,0.7735360011646032,0.7737842839908387,0.0,0.0320868272168729,268.99999999999994,22.850000000000023
0,6359.9742559999595,6359.974255616813,0.7006347796690112,0.7002844124056008,0.0,-0.04527970787974429,268.99999999999994,22.850000000000023
0,6359.981027999959,6359.981027987129,0.58090222990899,0.5812558385828849,0.0,0.04569861151368076,268.99999999999994,22.850000000000023
0,6359.987799999959,6359.987799163098,0.45805185876455096,0.45849550747976847,0.0,0.05733493486445218,268.99999999999994,22.850000000000023
0,6359.994571999959,6359.994572246142,0.35301673890149765,0.35250269886344204,0.0,-0.06643195638510715,268.99999999999994,22.850000000000023
0,6360.001343999958,6360.001343631456,0.276910888022147,0.27746868695350096,0.0,0.07208713628520741,268.99999999999994,22.850000000000023
0,6360.008115999958,6360.008116452494,0.21575119653718913,0.21536500533415565,0.0,-0.04990941416407202,268.99999999999994,22.850000000000023
0,6360.014887999958,6360.014887630864,0.17243961261183915,0.17300539343388435,0.0,0.07311867580550348,268.99999999999994,22.850000000000023
0,6360.021659999958,6360.021660095233,0.13973060090557324,0.13960523381957882,0.0,-0.01620181342374039,268.99999999999994,22.850000000000023
0,6360.028431999957,6360.028432222152,0.11303649677814616,0.11315837375585895,0.0,0.015750769333825805,268.99999999999994,22.850000000000023
0,6360.035203999957,6360.035203931647,0.096935254379265,0.09680304769263275,0.0,-0.017085729106618305,268.99999999999994,22.850000000000023
0,6360.041975999957,6360.041976233789,0.07967117555311908,0.07979350527316356,0.0,0.015809279482075275,268.99999999999994,22.850000000000023
0,6360.0487479999565,6360.048748256538,0.06840493184842233,0.06780096636913417,0.0,-0.07805346939500692,268.99999999999994,22.850000000000023
0,6360.055519999956,6360.055519595944,0.05876665743594701,0.05839935536385527,0.0,-0.047468277618324436,268.99999999999994,22.850000000000023
0,6360.062291999956,6360.0622918845565,0.049325421856009175,0.049415269081412146,0.0,0.011611404788370566,268.99999999999994,22.850000000000023
0,6360.069063999956,6360.069064077639,0.045978648346614893,0.04544520515072607,0.0,-0.06893952318823994,268.99999999999994,22.850000000000023
0,6360.075835999955,6360.075836774331,0.03831116594738998,0.03776016238527488,0.0,-0.0712089368464897,268.99999999999994,22.850000000000023
0,6360.082607999955,6360.0826079379685,0.03465424054994844,0.03457276522508822,0.0,-0.010529462350928831,268.99999999999994,22.850000000000023
0,6360.089379999955,6360.0893801532975,0.030690851629384404,0.03063242264038578,0.0,-0.007551069491522147,268.99999999999994,22.850000000000023
0,6360.096151999955,6360.096151396591,0.02601584239835211,0.02559568264824289,0.0,-0.054299338821178766,268.99999999999994,22.850000000000023
0,6360.102923999954,6360.102924103644,0.02632216281110356,0.025692585035752363,0.0,-0.08136347408144692,268.99999999999994,22.850000000000023
0,6360.109695999954,6360.109695559875,0.02155646039371961,0.021521963246645546,0.0,-0.004458238269733465,268.99999999999994,22.850000000000023
0,6360.116467999954,6360.1164677242,0.020486335019536926,0.020208173663345156,0.0,-0.03594817857467145,268.99999999999994,22.850000000000023
0,6360.1232399999535,6360.123239914743,0.01839071094561693,0.018819855532981447,0.0,0.055460494125207434,268.99999999999994,22.850000000000023
0,6360.130011999953,6360.1300118467425,0.015562473479527075,0.015405135181524249,0.0,-0.020333612514245418,268.99999999999994,22.850000000000023
0,6360.136783999953,6360.136784178458,0.01723206711067986,0.017458591163913132,0.0,0.029274832523731215,268.99999999999994,22.850000000000023
0,6360.143555999953,6360.143555649444,0.01358607105121773,0.01324523207500893,0.0,-0.04404831983028936,268.99999999999994,22.850000000000023
0,6360.150327999952,6360.150329171035,0.013670638360160893,0.014042882442578473,0.0,0.04810695824651663,268.99999999999994,22.850000000000023
0,6360.157099999952,6360.15710002295,0.012296702686738964,0.01199523173175584,0.0,-0.0389605942147428,268.99999999999994,22.850000000000023
0,6360.163871999952,6360.163872025073,0.010391244488171412,0.01048374405535108,0.0,0.011954180136949167,268.99999999999994,22.850000000000023
0,6360.170643999952,6360.170644121888,0.012650446218664783,0.012537718085306085,0.0,-0.014568418574915537,268.99999999999994,22.850000000000023
0,6360.177415999951,6360.177416195104,0.009506714469924536,0.009969629882973135,0.0,0.059824866261315675,268.99999999999994,22.850000000000023
0,6360.184187999951,6360.184187762012,0.010217028455020583,0.009949539516276855,0.0,-0.03456892887047772,268.99999999999994,22.850000000000023
0,6360.190959999951,6360.190959827114,0.009127889706339013,0.009884392455809425,0.0,0.09776662115295284,268.99999999999994,22.850000000000023
0,6360.1977319999505,6360.197732327208,0.007780986984596681,0.008079744827559417,0.0,0.038609965224658475,268.99999999999994,22.850000000000023
0,6360.20450399995,6360.204504424795,0.010303599327369966,0.009838219217929328,0.0,-0.06014339126150414,268.99999999999994,22.850000000000023
0,6360.21127599995,6360.211275987949,0.007404611270662056,0.007578274779481231,0.0,0.022443400882154713,268.99999999999994,22.850000000000023
0,6360.21804799995,6360.218047989937,0.008492466839113944,0.008383240845188464,0.0,-0.014115819639310814,268.99999999999994,22.850000000000023
0,6360.224819999949,6360.22481983843,0.007490381488456527,0.007658989661317166,0.0,0.02179007461757068,268.99999999999994,22.850000000000023
0,6360.231591999949,6360.231591792382,0.006533011909165413,0.007396703718271524,0.0,0.11161919762075921,268.99999999999994,22.850000000000023
0,6360.238363999949,6360.238363515395,0.009155176213723673,0.0092773908308119,0.0,0.015794404153299357,268.99999999999994,22.850000000000023
0,6360.245135999949,6360.245135426728,0.006378382333303419,0.005896727865590902,0.0,-0.06224660770161358,268.99999999999994,22.850000000000023
0,6360.251907999948,6360.25190836236,0.0077381964773545146,0.008446800981603693,0.0,0.09157649217098449,268.99999999999994,22.850000000000023
0,6360.258679999948,6360.258680009221,0.006719288479339174,0.007089820115450922,0.0,0.04788565027461008,268.99999999999994,22.850000000000023
0,6360.265451999948,6360.2654528919775,0.006060331496031708,0.006733147551996904,0.0,0.0869513726093152,268.99999999999994,22.850000000000023
0,6360.2722239999475,6360.272223582469,0.008685300143725313,0.00851886444020733,0.0,-0.021509315575599555,268.99999999999994,22.850000000000023
0,6360.278995999947,6360.278996530675,0.00596520620132297,0.005971429718899088,0.0,0.0008042961979041149,268.99999999999994,22.850000000000023
0,6360.285767999947,6360.285768654121,0.0075092386613160545,0.006610627771665552,0.0,-0.11613196445601913,268.99999999999994,22.850000000000023
0,6360.292539999947,6360.292540775136,0.00641405087353046,0.005818118108687777,0.0,-0.07701536166761153,268.99999999999994,22.850000000000023
0,6360.299311999946,6360.29931197971,0.005999548821312267,0.005569888196328446,0.0,-0.05552718423897427,268.99999999999994,22.850000000000023
0,6360.306083999946,6360.306083646865,0.008564064424359238,0.00852396177638365,0.0,-0.0051826650922342996,268.99999999999994,22.850000000000023
0,6360.312855999946,6360.312855406883,0.005864242759078663,0.0062206857033941815,0.0,0.04606489840775036,268.99999999999994,22.850000000000023
0,6360.319627999946,6360.319628389949,0.007539925765319465,0.007532424681270652,0.0,-0.0009694024812866184,268.99999999999994,22.850000000000023
0,6360.326399999945,6360.326400113939,0.006338196276089874,0.005872941906507275,0.0,-0.060127141272890906,268.99999999999994,22.850000000000023
0,6360.333171999945,6360.333173369873,0.0061326548744614915,0.0056982875830307814,0.0,-0.056135450204601575,268.99999999999994,22.850000000000023
0,6360.339943999945,6360.339943624353,0.008591107879831333,0.008119105871931338,0.0,-0.06099917220670562,268.99999999999994,22.850000000000023
0,6360.3467159999445,6360.346715876868,0.0058905920535409426,0.006315644279518244,0.0,0.05493161786448664,268.99999999999994,22.850000000000023
0,6360.353487999944,6360.3534880111565,0.0076588356699760435,0.00760374164655835,0.0,-0.007120075266137836,268.99999999999994,22.850000000000023
