Wavenumber,Alpha,Stats,Pressure,Temperature,Segment,Chunk,Baseline,Baseline + Etalons,Background Corrected Alpha
6358.968285,1.969050657,0.040472696,83.20669428,23.17815907,0,23.0,1.9732455959895792,1.9690220913311984,2.856566880149458e-05
6358.975059,1.970917817,0.045459362,83.20669428,23.17815907,0,23.0,1.9732238260636843,1.9706432326687624,0.0002745843312375
6358.981832,1.970448207,0.043520156,83.20669428,23.17815907,0,23.0,1.9732020580607608,1.9711012610633791,-0.0006530540633791
6358.988606,1.970298297,0.041568324,83.20669428,23.17815907,0,23.0,1.9731802855529343,1.9694650895174384,0.0008332074825616
6358.99538,1.973242832,0.038091368,83.20669428,23.17815907,0,23.0,1.9731585117540424,1.971596716391979,0.0016461156080209
6359.002153,1.969880383,0.037914755,83.20669428,23.17815907,0,23.0,1.9731367398786936,1.9697024192515824,0.0001779637484176
6359.008927,1.971935905,0.044475624,83.20669428,23.17815907,0,23.0,1.9731149634978693,1.971481065142724,0.0004548398572761
6359.015701,1.971123813,0.036619162,83.20669428,23.17815907,0,23.0,1.97309318582598,1.971810365280579,-0.000686552280579
6359.022474,1.971035488,0.040768988,83.20669428,23.17815907,0,23.0,1.9730714100782047,1.97030874752888,0.0007267404711199
6359.029248,1.973708838,0.034432738,83.20669428,23.17815907,0,23.0,1.973049629824384,1.972436910040388,0.001271927959612
6359.036022,1.970680645,0.037268599,83.20669428,23.17815907,0,23.0,1.9730278482794967,1.970533056696866,0.0001475883031341
6359.042795,1.973188223,0.04852742,83.20669428,23.17815907,0,23.0,1.9730060686592967,1.972451991243068,0.0007362317569319
6359.049569,1.971984644,0.038872487,83.20669428,23.17815907,0,23.0,1.9729842845324777,1.9726405153092288,-0.0006558713092288
6359.056343,1.972156965,0.041698007,83.20669428,23.17815907,0,23.0,1.972962499114593,1.971267083077329,0.000889881922671
6359.063116,1.97421893,0.041048726,83.20669428,23.17815907,0,23.0,1.972940715621968,1.9733707651454333,0.0008481648545666
6359.06989,1.971022387,0.037319653,83.20669428,23.17815907,0,23.0,1.972918927622152,1.971453195170633,-0.000430808170633
6359.076664,1.973872661,0.039273653,83.20669428,23.17815907,0,23.0,1.9728971383312697,1.9734934196310567,0.0003792413689431
6359.083437,1.972742265,0.047119778,83.20669428,23.17815907,0,23.0,1.9728753509662185,1.9735275914218708,-0.0007853264218709
6359.090211,1.972952829,0.04177432,83.20669428,23.17815907,0,23.0,1.9728535590934049,1.9722743638033429,0.0006784651966571
6359.096985,1.975400309,0.037025066,83.20669428,23.17815907,0,23.0,1.9728317659295256,1.9743322731056885,0.0010680358943115
6359.103758,1.971847771,0.03826437,83.20669428,23.17815907,0,23.0,1.9728099746920489,1.9723960306867567,-0.0005482596867567
6359.103758,1.971673397,0.039852745,83.20669428,23.17815907,0,23.0,1.9728099746920489,1.9723960306867567,-0.0007226336867567
6359.110532,1.973931468,0.047330245,83.20669428,23.17815907,0,23.0,1.9727881789462376,1.9745367633914208,-0.0006052953914208
6359.117306,1.973008209,0.042526562,83.20669428,23.17815907,0,23.0,1.972766381909361,1.9744037450706875,-0.0013955360706874
6359.124079,1.972805889,0.036844542,83.20669428,23.17815907,0,23.0,1.9727445867994584,1.973262717969028,-0.0004568289690281
6359.130853,1.975751808,0.0365159,83.20669428,23.17815907,0,23.0,1.97272278718065,1.975253517241436,0.000498290758564
6359.137627,1.972571995,0.042283001,83.20669428,23.17815907,0,23.0,1.972700986270776,1.9732936908006893,-0.0007216958006892
6359.1444,1.975258508,0.048419043,83.20669428,23.17815907,0,23.0,1.972679187288448,1.975514624529889,-0.0002561165298888
6359.151174,1.974322388,0.044770124,83.20669428,23.17815907,0,23.0,1.9726573837966423,1.975203023070125,-0.0008806350701249
6359.157948,1.974150235,0.042598078,83.20669428,23.17815907,0,23.0,1.9726355790137708,1.974165759659697,-1.5524659697119247e-05
6359.164721,1.976653865,0.040369631,83.20669428,23.17815907,0,23.0,1.972613776159017,1.976068810762014,0.0005850542379861
6359.171495,1.973278065,0.037871121,83.20669428,23.17815907,0,23.0,1.972591968794214,1.97408176683455,-0.0008037018345501
6359.178269,1.976243883,0.037857483,83.20669428,23.17815907,0,23.0,1.9725701601383447,1.9763635069651588,-0.0001196239651588
6359.185042,1.975193437,0.040056882,83.20669428,23.17815907,0,23.0,1.9725483534111656,1.975862942334872,-0.0006695053348719
6359.191816,1.975652545,0.036133348,83.20669428,23.17815907,0,23.0,1.972526542173365,1.974921752531503,0.0007307924684969
6359.19859,1.978014214,0.04008827,83.20669428,23.17815907,0,23.0,1.9725047296444995,1.976718778786464,0.0012954352135361
6359.205363,1.974806977,0.04215149,83.20669428,23.17815907,0,23.0,1.972482919044894,1.974702640842476,0.0001043361575241
6359.212137,1.977424307,0.038437172,83.20669428,23.17815907,0,23.0,1.972461103934093,1.9770265749669995,0.0003977320330004
6359.218911,1.975840605,0.050081926,83.20669428,23.17815907,0,23.0,1.9724392875322323,1.976329701756953,-0.000489096756953
6359.225684,1.976252805,0.039884267,83.20669428,23.17815907,0,23.0,1.972417473060202,1.975479313773856,0.0007734912261438
6359.232458,1.978075194,0.038130815,83.20669428,23.17815907,0,23.0,1.972395654076404,1.9771545503440555,0.0009206436559445
6359.239232,1.974943101,0.045412684,83.20669428,23.17815907,0,23.0,1.9723738338015453,1.975109586916822,-0.000166485916822
6359.246005,1.978107254,0.051779895,83.20669428,23.17815907,0,23.0,1.9723520154570893,1.977459810332984,0.000647443667016
6359.252779,1.976516279,0.041143383,83.20669428,23.17815907,0,23.0,1.972330192600294,1.9765629991873392,-4.6720187339310826e-05
6359.259553,1.97658861,0.040112418,83.20669428,23.17815907,0,23.0,1.9723083684524385,1.9757997770275508,0.0007888329724492
6359.266326,1.977967982,0.044215184,83.20669428,23.17815907,0,23.0,1.9722865462355563,1.977340196394847,0.000627785605153
6359.2731,1.974830318,0.041279507,83.20669428,23.17815907,0,23.0,1.972264719505764,1.9752697856463928,-0.0004394676463927
