Spectrum Number,Spectrum Name,Wavenumber (cm-1),Pressure (atm),Temperature (K),alpha10^-6 cm^-1,Model10^-6 cm^-1,Residuals10^-6 cm^-1,QF,Background,CIA (cm-1)
2,spectrum_CO2_Air_1%Ar_83Torr_02_formatted_R16e,6360.499134,0.10948164585526315,296.31544811,1.965584095,1.9656121902447978,-2.809524479774339e-05,1642.0,1.9652989885280845,0.0
2,spectrum_CO2_Air_1%Ar_83Torr_02_formatted_R16e,6360.505908,0.10948164585526315,296.31544811,1.963028018,1.9634181632674195,-0.00039014526741953937,1642.0,1.963107401266364,0.0
2,spectrum_CO2_Air_1%Ar_83Torr_02_formatted_R16e,6360.512682,0.10948164585526315,296.31544811,1.965288125,1.965105519208705,0.00018260579129503185,1642.0,1.9647967863529103,0.0
2,spectrum_CO2_Air_1%Ar_83Torr_02_formatted_R16e,6360.519455,0.10948164585526315,296.31544811,1.963432293,1.9632614595072548,0.00017083349274527038,1642.0,1.9629542523997274,0.0
2,spectrum_CO2_Air_1%Ar_83Torr_02_formatted_R16e,6360.526229,0.10948164585526315,296.31544811,1.96478236,1.9649584625058758,-0.0001761025058757415,1642.0,1.9646520832523608,0.0
2,spectrum_CO2_Air_1%Ar_83Torr_02_formatted_R16e,6360.533003,0.10948164585526315,296.31544811,1.965041214,1.9650270070809501,1.4206919049852829e-05,1642.0,1.9647202985869847,0.0
2,spectrum_CO2_Air_1%Ar_83Torr_02_formatted_R16e,6360.539776,0.10948164585526315,296.31544811,1.9629411,1.9629965641599632,-5.5464159963047877e-05,1642.0,1.9626871518441373,0.0
2,spectrum_CO2_Air_1%Ar_83Torr_02_formatted_R16e,6360.54655,0.10948164585526315,296.31544811,1.965335314,1.9647274522963012,0.0006078617036988643,1642.0,1.9644100694963247,0.0
2,spectrum_CO2_Air_1%Ar_83Torr_02_formatted_R16e,6360.553324,0.10948164585526315,296.31544811,1.96363851,1.9629190434278938,0.0007194665721061977,1642.0,1.9625872442455166,0.0
2,spectrum_CO2_Air_1%Ar_83Torr_02_formatted_R16e,6360.560097,0.10948164585526315,296.31544811,1.964669304,1.9647978289389796,-0.000128524938979524,1642.0,1.9644578788139178,0.0
2,spectrum_CO2_Air_1%Ar_83Torr_02_formatted_R16e,6360.566871,0.10948164585526315,296.31544811,1.964516823,1.964726568508423,-0.0002097455084228983,1642.0,1.9643925694539448,0.0
2,spectrum_CO2_Air_1%Ar_83Torr_02_formatted_R16e,6360.573645,0.10948164585526315,296.31544811,1.962312585,1.9628624947609281,-0.0005499097609280579,1642.0,1.9625285556083767,0.0
2,spectrum_CO2_Air_1%Ar_83Torr_02_formatted_R16e,6360.580419,0.10948164585526315,296.31544811,1.964930209,1.9646295587036475,0.0003006502963525115,1642.0,1.9642775268767991,0.0
