Wavenumber,Alpha,Stats,Pressure,Temperature,Segment,Chunk,Baseline,Baseline + Etalons,Background Corrected Alpha
6359.303947,1.971372192,0.039471076,56.04798627,23.1257137,0,23.0,1.9683300494844167,1.972085465401224,-0.000713273401224
6359.31072,1.974760506,0.039438778,56.04798627,23.1257137,0,23.0,1.968307807753468,1.9736134553406104,0.0011470506593895
6359.317494,1.973319578,0.041116585,56.04798627,23.1257137,0,23.0,1.9682855619217696,1.9723695227757927,0.0009500552242072
6359.324268,1.973016896,0.03941657,56.04798627,23.1257137,0,23.0,1.9682633152731388,1.9711445696215404,0.0018723263784596
6359.331042,1.976380019,0.040748279,56.04798627,23.1257137,0,23.0,1.9682410678075808,1.973359875830008,0.0030201431699921
6359.337815,1.976593577,0.035751371,56.04798627,23.1257137,0,23.0,1.968218822809516,1.9717380593931424,0.0048555176068576
6359.344589,1.979950876,0.040693648,56.04798627,23.1257137,0,23.0,1.968196573710216,1.9732907836919509,0.006660092308049
6359.351363,1.974881961,0.041767125,56.04798627,23.1257137,0,23.0,1.9681743237939888,1.9718216410770744,0.0030603199229255
6359.358137,1.972980393,0.036388273,56.04798627,23.1257137,0,23.0,1.9681520730608288,1.970736509254088,0.002243883745912
6359.36491,1.973782742,0.038692651,56.04798627,23.1257137,0,23.0,1.9681298247956471,1.9728241596343672,0.0009585823656328
6359.371684,1.970756914,0.041964986,56.04798627,23.1257137,0,23.0,1.968107572428752,1.971140179211332,-0.000383265211332
6359.378458,1.973193446,0.03969645,56.04798627,23.1257137,0,23.0,1.968085319244923,1.9727116342561368,0.0004818117438631
6359.385232,1.970892802,0.043567869,56.04798627,23.1257137,0,23.0,1.9680630652441675,1.971028286409878,-0.0001354844098779
6359.392005,1.970397519,0.040632242,56.04798627,23.1257137,0,23.0,1.9680408137118688,1.9700932969413705,0.0003042220586295
6359.398779,1.971770152,0.038615647,56.04798627,23.1257137,0,23.0,1.968018558077372,1.9720482884585795,-0.0002781364585795
6359.405553,1.969137368,0.042296137,56.04798627,23.1257137,0,23.0,1.967996301625948,1.9703217745947,-0.0011844065946999
6359.412327,1.972514086,0.034759583,56.04798627,23.1257137,0,23.0,1.9679740443575904,1.971908302949828,0.000605783050172
6359.412327,1.972412206,0.035414753,56.04798627,23.1257137,0,23.0,1.9679740443575904,1.971908302949828,0.0005039030501718
6359.4191,1.96917468,0.045783548,56.04798627,23.1257137,0,23.0,1.9679517895581764,1.9700262791733163,-0.0008515991733162
6359.425874,1.970411956,0.042966542,56.04798627,23.1257137,0,23.0,1.967929530656084,1.969253657904675,0.0011582980953248
6359.432648,1.970573436,0.037986879,56.04798627,23.1257137,0,23.0,1.967907270937057,1.9710737045464144,-0.0005002685464143
6359.439421,1.968701482,0.039093346,56.04798627,23.1257137,0,23.0,1.967885013687336,1.9693268910745367,-0.0006254090745367
6359.446195,1.970781134,0.04480164,56.04798627,23.1257137,0,23.0,1.9678627523345709,1.9709266963306904,-0.0001455623306902
6359.452969,1.967306415,0.038796897,56.04798627,23.1257137,0,23.0,1.967840490164879,1.9688640164752984,-0.0015576014752984
6359.459743,1.969346008,0.045113703,56.04798627,23.1257137,0,23.0,1.9678182271782545,1.9682678943559648,0.0010781136440352
6359.466516,1.969550958,0.047180228,56.04798627,23.1257137,1,23.0,1.9677959666614169,1.969954114417052,-0.0004031564170521
6359.47329,1.967986986,0.042894688,56.04798627,23.1257137,1,23.0,1.967773702041056,1.9682108686998527,-0.0002238826998526
6359.480064,1.969938368,0.040313531,56.04798627,23.1257137,1,23.0,1.9677514366037625,1.9698240863203489,0.0001142816796511
6359.486838,1.966364559,0.04321877,56.04798627,23.1257137,1,23.0,1.9677291703495416,1.967601673540148,-0.0012371145401479
6359.493611,1.967827771,0.040886946,56.04798627,23.1257137,1,23.0,1.967706906565588,1.967195676607813,0.0006320943921871
6359.500385,1.968369561,0.043784332,56.04798627,23.1257137,1,23.0,1.9676846386776248,1.9687515413691088,-0.0003819803691087
6359.507159,1.967269252,0.040762296,56.04798627,23.1257137,1,23.0,1.967662369972736,1.9670371426453288,0.0002321093546711
6359.513933,1.96936607,0.036070217,56.04798627,23.1257137,1,23.0,1.967640100450914,1.9686644595194096,0.0007016104805903
6359.520706,1.965683828,0.043411748,56.04798627,23.1257137,1,23.0,1.9676178333998435,1.9663058209813569,-0.0006219929813569
6359.52748,1.967351283,0.042150744,56.04798627,23.1257137,1,23.0,1.9675955622442856,1.966103512650752,0.0012477703492479
6359.534254,1.967371111,0.040142269,56.04798627,23.1257137,1,23.0,1.9675732902717944,1.967533296278858,-0.000162185278858
6359.541028,1.966198646,0.040691054,56.04798627,23.1257137,1,23.0,1.9675510174823767,1.965873051411884,0.0003255945881159
6359.547801,1.96788416,0.046490537,56.04798627,23.1257137,1,23.0,1.96752874716419,1.967515137195779,0.000369022804221
6359.554575,1.964308604,0.038266425,56.04798627,23.1257137,1,23.0,1.9675064727410303,1.9650437822578828,-0.0007351782578828
6359.561349,1.966416963,0.04019665,56.04798627,23.1257137,1,23.0,1.967484197500944,1.9650581731054817,0.0013587898945182
6359.568123,1.966381383,0.045317236,56.04798627,23.1257137,1,23.0,1.967461921443924,1.9663672235236016,1.41594763984898e-05
6359.574896,1.965386317,0.039640016,56.04798627,23.1257137,1,23.0,1.967439647858621,1.964785580663002,0.0006007363369981
6359.58167,1.967192629,0.039968669,56.04798627,23.1257137,1,23.0,1.9674173701678648,1.966442626166782,0.0007500028332179
6359.588444,1.963284843,0.037330918,56.04798627,23.1257137,1,23.0,1.9673950916601768,1.963882502612168,-0.0005976596121679
6359.595217,1.965001753,0.040575492,56.04798627,23.1257137,1,23.0,1.967372815624567,1.964123587312509,0.0008781656874909
6359.601991,1.964786929,0.041444639,56.04798627,23.1257137,1,23.0,1.9673505354831395,1.965317838250408,-0.0005309092504079
6359.608765,1.964585986,0.037262071,56.04798627,23.1257137,1,23.0,1.9673282545247848,1.9638374394259213,0.0007485465740786
6359.615539,1.966268429,0.044227403,56.04798627,23.1257137,1,23.0,1.967305972749498,1.9655079530455968,0.0007604759544033
6359.622312,1.962448723,0.042899833,56.04798627,23.1257137,1,23.0,1.967283693446772,1.9628827473331247,-0.0004340243331246
6359.629086,1.964458541,0.039841709,56.04798627,23.1257137,1,23.0,1.9672614100377488,1.9633581469751795,0.0011003940248204
6359.63586,1.963815155,0.044760995,56.04798627,23.1257137,1,23.0,1.9672391258117927,1.964441307678378,-0.0006261526783779
6359.642634,1.963452351,0.038465024,56.04798627,23.1257137,1,23.0,1.96721684076891,1.9630827285355068,0.0003696224644931
6359.649407,1.965015533,0.038779006,56.04798627,23.1257137,1,23.0,1.9671945581990675,1.9647631879692675,0.0002523450307325
6359.656181,1.961360346,0.040644799,56.04798627,23.1257137,1,23.0,1.9671722715224425,1.9620940748689184,-0.0007337288689184
6359.662955,1.964109551,0.03839701,56.04798627,23.1257137,1,23.0,1.9671499840288909,1.96280841049874,0.0013011405012599
6359.669729,1.963323837,0.041074411,56.04798627,23.1257137,1,23.0,1.9671276957184065,1.963783388273214,-0.0004595512732141
6359.676502,1.963453795,0.044324016,56.04798627,23.1257137,1,23.0,1.967105409881447,1.9625635796985137,0.0008902153014862
6359.683276,1.96505095,0.041135828,56.04798627,23.1257137,1,23.0,1.9670831199372267,1.964248012482697,0.0008029375173028
6359.69005,1.961134124,0.038156276,56.04798627,23.1257137,1,23.0,1.9670608291760727,1.9615544319546656,-0.0004203079546656
6359.696824,1.963655004,0.041833612,56.04798627,23.1257137,1,23.0,1.967038537597993,1.962507869712523,0.0011471342874771
6359.703597,1.962832124,0.043327046,56.04798627,23.1257137,1,23.0,1.967016248493917,1.96337591263,-0.0005437886300001
6359.710371,1.963159665,0.03965424,56.04798627,23.1257137,1,23.0,1.966993955282096,1.962308125345158,0.000851539654842
6359.717145,1.96466059,0.038509507,56.04798627,23.1257137,1,23.0,1.9669716612533463,1.9639872635553053,0.0006733264446947
6359.723919,1.961403094,0.038641341,56.04798627,23.1257137,1,23.0,1.9669493664076645,1.9612859742675988,0.0001171197324012
6359.730692,1.963886858,0.038512605,56.04798627,23.1257137,1,23.0,1.9669270740364728,1.962473898613944,0.0014129593860559
6359.737466,1.962923418,0.046338266,56.04798627,23.1257137,1,23.0,1.9669047775570547,1.9632339193923685,-0.0003105013923685
6359.74424,1.962963613,0.04563282,56.04798627,23.1257137,1,23.0,1.966882480260704,1.962327753757647,0.0006358592423532
6359.751013,1.964382513,0.03823553,56.04798627,23.1257137,1,23.0,1.9668601854392047,1.963989471882132,0.000393041117868
6359.757787,1.961186844,0.041310585,56.04798627,23.1257137,1,23.0,1.9668378865091185,1.961294466849668,-0.0001076228496679
6359.764561,1.963727277,0.042142557,56.04798627,23.1257137,1,23.0,1.9668155867620989,1.9627085064668337,0.0010187705331663
6359.771335,1.963123965,0.051862708,56.04798627,23.1257137,1,23.0,1.9667932861981487,1.9633564093481564,-0.0002324443481562
6359.778108,1.964107227,0.038688196,56.04798627,23.1257137,1,23.0,1.966770988109534,1.962616717469025,0.0014905095309749
6359.784882,1.964964281,0.042415047,56.04798627,23.1257137,1,23.0,1.9667486859118488,1.9642459386461049,0.0007183423538952
6359.791656,1.961642194,0.038561807,56.04798627,23.1257137,1,23.0,1.9667263828972303,1.9615677327186265,7.44612813734502e-05
6359.79843,1.964669877,0.043309965,56.04798627,23.1257137,1,23.0,1.966704079065685,1.9631953803596536,0.0014744966403463
6359.805203,1.963277406,0.046906053,56.04798627,23.1257137,1,23.0,1.9666817777099528,1.963725623081377,-0.0004482170813771
6359.805203,1.962245996,0.037722975,56.04798627,23.1257137,1,23.0,1.9666817777099528,1.963725623081377,-0.001479627081377
6359.811977,1.964463379,0.045147066,56.04798627,23.1257137,1,23.0,1.9666594722446664,1.963153381120064,0.0013099978799357
6359.818751,1.965657329,0.044135109,56.04798627,23.1257137,1,23.0,1.9666371659624524,1.9647318111713443,0.0009255178286555
6359.825525,1.962981412,0.03821503,56.04798627,23.1257137,1,23.0,1.9666148588633048,1.962078306606244,0.000903105393756
6359.832298,1.965531167,0.037188212,56.04798627,23.1257137,1,23.0,1.9665925542404576,1.9639022753839628,0.0016288916160371
6359.839072,1.96403485,0.045841417,56.04798627,23.1257137,1,23.0,1.9665702455075744,1.964307278034662,-0.0002724280346619
6359.845846,1.965926966,0.037224556,56.04798627,23.1257137,1,23.0,1.9665479359577591,1.9639000340773287,0.0020269319226713
6359.85262,1.967709921,0.045059311,56.04798627,23.1257137,1,23.0,1.966525625591016,1.965407322207888,0.0023025987921119
6359.859393,1.965711006,0.043477187,56.04798627,23.1257137,1,23.0,1.966503317701052,1.9627840678413933,0.0029269381586067
6359.866167,1.968682861,0.04021741,56.04798627,23.1257137,1,23.0,1.966481005700568,1.9647844012559368,0.0038984597440632
6359.872941,1.966601608,0.041888779,56.04798627,23.1257137,1,23.0,1.966458692883156,1.9650545185346664,0.0015470894653335
6359.879715,1.969217559,0.039242025,56.04798627,23.1257137,1,23.0,1.966436379248812,1.9648062325772675,0.0044113264227325
6359.886488,1.970130906,0.038358731,56.04798627,23.1257137,1,23.0,1.966414068091732,1.9662205896236675,0.0039103163763325
6359.893262,1.968289479,0.035812065,56.04798627,23.1257137,1,23.0,1.966391752823651,1.9636305041897928,0.0046589748102072
6359.900036,1.971179305,0.040632985,56.04798627,23.1257137,1,23.0,1.9663694367386373,1.965784411370116,0.0053948936298839
6359.90681,1.9706565,0.045282001,56.04798627,23.1257137,1,23.0,1.9663471198366949,1.965909707102712,0.0047467928972879
6359.913583,1.975022794,0.042566822,56.04798627,23.1257137,1,23.0,1.966324805412501,1.965811341133831,0.009211452866169
6359.920357,1.978468563,0.049403941,56.04798627,23.1257137,1,23.0,1.9663024868768189,1.9671100596890017,0.0113585033109984
6359.927131,1.980498043,0.044417689,56.04798627,23.1257137,1,23.0,1.9662801675242072,1.964555308859344,0.0159427341406561
6359.933904,1.989958385,0.04374879,56.04798627,23.1257137,1,23.0,1.966257850649704,1.96683742266858,0.0231209623314199
6359.940678,2.002028532,0.04454372,56.04798627,23.1257137,1,23.0,1.966235529663356,1.9668086773855813,0.0352198546144189
6359.947452,2.038280254,0.042088465,56.04798627,23.1257137,1,23.0,1.9662132078600747,1.966849725331456,0.0714305286685439
6359.954226,2.133814037,0.042144534,56.04798627,23.1257137,1,23.0,1.966190885239867,1.968009576695377,0.1658044603046231
6359.960999,2.364716505,0.040954562,56.04798627,23.1257137,1,23.0,1.966168565098247,1.9654915536767767,0.3992249513232233
6359.967773,2.517107216,0.041145458,56.04798627,23.1257137,2,23.0,1.966146240844297,1.9678763011476568,0.5492309148523431
6359.974547,2.289881635,0.038800303,56.04798627,23.1257137,2,23.0,1.9661239157734207,1.967683601720427,0.3221980332795731
6359.981321,2.097948425,0.047348099,56.04798627,23.1257137,2,23.0,1.966101589885612,1.967852771155564,0.1300956538444357
6359.988094,2.027005698,0.042854255,56.04798627,23.1257137,2,23.0,1.966079266476875,1.9688520966776943,0.0581536013223056
6359.994868,1.999098567,0.038546548,56.04798627,23.1257137,2,23.0,1.9660569389553293,1.966371842814317,0.032726724185683
6360.001642,1.98946744,0.035960163,56.04798627,23.1257137,2,23.0,1.966034610616852,1.968833265993254,0.0206341740067461
6360.008416,1.981018562,0.04242987,56.04798627,23.1257137,2,23.0,1.966012281461447,1.9684690645628768,0.0125494974371231
6360.015189,1.979959806,0.038033504,56.04798627,23.1257137,2,23.0,1.9659899547855928,1.9687541619875788,0.0112056440124213
6360.021963,1.977626754,0.046241132,56.04798627,23.1257137,2,23.0,1.9659676239964468,1.969572912282376,0.0080538417176241
6360.028737,1.974437074,0.043516354,56.04798627,23.1257137,2,23.0,1.9659452923903729,1.9671330224311168,0.0073040515688831
6360.035511,1.975428951,0.036011651,56.04798627,23.1257137,2,23.0,1.965922959967366,1.969645872676153,0.005783078323847
6360.042284,1.972041865,0.039837964,56.04798627,23.1257137,2,23.0,1.9659006300243969,1.969105304668316,0.0029365603316839
6360.049058,1.973745125,0.039491357,56.04798627,23.1257137,2,23.0,1.9658782959676544,1.9694951820439588,0.0042499429560411
6360.055832,1.972841497,0.040813324,56.04798627,23.1257137,2,23.0,1.9658559610939788,1.9701154713292304,0.0027260256707697
6360.062606,1.971085912,0.045270582,56.04798627,23.1257137,2,23.0,1.9658336254033733,1.9677198021832536,0.0033661098167463
6360.069379,1.972803379,0.040601184,56.04798627,23.1257137,2,23.0,1.9658112921932904,1.9702601459381064,0.0025432330618935
6360.076153,1.970571651,0.033616723,56.04798627,23.1257137,2,23.0,1.9657889548689464,1.9695411268408487,0.0010305241591512
6360.082927,1.973314489,0.044783708,56.04798627,23.1257137,2,23.0,1.965766616727672,1.9700261272380108,0.0032883617619892
6360.0897,1.972764764,0.042132624,56.04798627,23.1257137,2,23.0,1.96574428106728,1.970434226153637,0.0023305378463629
6360.096474,1.972058713,0.041393937,56.04798627,23.1257137,2,23.0,1.9657219412922693,1.9680882572163267,0.0039704557836732
6360.103248,1.976149079,0.045003417,56.04798627,23.1257137,2,23.0,1.965699600700326,1.9706352393596949,0.0055138396403051
6360.110022,1.977394949,0.04199959,56.04798627,23.1257137,2,23.0,1.965677259291456,1.969738904373355,0.0076560446266449
6360.116795,1.979419422,0.039218213,56.04798627,23.1257137,2,23.0,1.965654920363947,1.9703105316693068,0.0091088903306932
6360.123569,1.974676059,0.046062526,56.04798627,23.1257137,2,23.0,1.965632577321335,1.9704962320926864,0.0041798269073136
6360.130343,1.971922459,0.043960049,56.04798627,23.1257137,2,23.0,1.965610233461796,1.9682088403236533,0.0037136186763466
6360.137117,1.972169292,0.044587545,56.04798627,23.1257137,2,23.0,1.9655878887853249,1.970744007751836,0.0014252842481641
6360.14389,1.969896208,0.041391075,56.04798627,23.1257137,2,23.0,1.9655655465907,1.969676073675982,0.000220134324018
6360.150664,1.972051502,0.039199796,56.04798627,23.1257137,2,23.0,1.965543200280492,1.970328515788592,0.001722986211408
6360.157438,1.970461533,0.047652233,56.04798627,23.1257137,2,23.0,1.965520853153351,1.9702855357628613,0.0001759972371386
6360.164212,1.969758581,0.03787232,56.04798627,23.1257137,2,23.0,1.965498505209284,1.9680679001559624,0.0016906808440375
6360.170985,1.97144237,0.037311229,56.04798627,23.1257137,2,23.0,1.965476159747542,1.9705758419799453,0.0008665280200548
6360.177759,1.969146864,0.044244578,56.04798627,23.1257137,2,23.0,1.9654538101697328,1.9693457552714904,-0.0001988912714903
6360.184533,1.971723854,0.040313744,56.04798627,23.1257137,2,23.0,1.9654314597749964,1.9700758027938925,0.0016480512061074
6360.191307,1.969850015,0.042908131,56.04798627,23.1257137,2,23.0,1.965409108563328,1.9698026987304105,4.731626958953683e-05
6360.19808,1.969076091,0.043596078,56.04798627,23.1257137,2,23.0,1.9653867598344688,1.967668564990768,0.0014075260092321
6360.19808,1.968429242,0.042035762,56.04798627,23.1257137,2,23.0,1.9653867598344688,1.967668564990768,0.0007606770092321
6360.204854,1.969988572,0.044173653,56.04798627,23.1257137,2,23.0,1.9653644069890643,1.9701378247030912,-0.000149252703091
6360.211628,1.967283895,0.0375009,56.04798627,23.1257137,2,23.0,1.9653420533267263,1.968758896902779,-0.0014750019027789
6360.218402,1.970008945,0.043363688,56.04798627,23.1257137,2,23.0,1.9653196988474584,1.969565439604665,0.0004435053953351
6360.225175,1.969135938,0.0394969,56.04798627,23.1257137,2,23.0,1.965297346851488,1.969065673870835,7.026412916499858e-05
6360.231949,1.967790053,0.042649883,56.04798627,23.1257137,2,23.0,1.9652749907384808,1.967031098695284,0.0007589543047161
6360.238723,1.969153449,0.0430071,56.04798627,23.1257137,2,23.0,1.965252633808544,1.969452938412507,-0.000299489412507
6360.245496,1.966590681,0.037107135,56.04798627,23.1257137,2,23.0,1.9652302793622656,1.9679427236615497,-0.0013520426615496
6360.25227,1.96886072,0.045428923,56.04798627,23.1257137,2,23.0,1.96520792079859,1.96882625478037,3.446521962979787e-05
6360.259044,1.967745407,0.042038832,56.04798627,23.1257137,2,23.0,1.9651855614179845,1.968106724976215,-0.0003613179762149
6360.265818,1.966960746,0.040208567,56.04798627,23.1257137,2,23.0,1.965163201220452,1.9661907571852224,0.0007699888147776
6360.272591,1.968324982,0.042051476,56.04798627,23.1257137,2,23.0,1.9651408435070543,1.9685594502072328,-0.0002344682072328
6360.279365,1.966089708,0.039285943,56.04798627,23.1257137,2,23.0,1.96511848167578,1.966938339570863,-0.0008486315708631
6360.286139,1.968421911,0.034384227,56.04798627,23.1257137,2,23.0,1.9650961190275789,1.9679022708502885,0.0005196401497116
6360.292913,1.967001951,0.043024396,56.04798627,23.1257137,2,23.0,1.965073755562445,1.9669733600634265,2.8590936573591463e-05
6360.299686,1.96645539,0.043414341,56.04798627,23.1257137,2,23.0,1.9650513945819303,1.9651958599802173,0.0012595300197826
6360.30646,1.967094459,0.038393867,56.04798627,23.1257137,2,23.0,1.9650290294830608,1.967508651976137,-0.0004141929761369
6360.313234,1.965108521,0.038965426,56.04798627,23.1257137,2,23.0,1.9650066635672576,1.9657996782530187,-0.0006911572530186
6360.320008,1.967614273,0.045362067,56.04798627,23.1257137,2,23.0,1.964984296834528,1.966848013016362,0.0007662599836379
6360.326781,1.965747555,0.043238346,56.04798627,23.1257137,2,23.0,1.9649619325868977,1.9657239860396285,2.35689603715894e-05
6360.333555,1.965497338,0.046089757,56.04798627,23.1257137,2,23.0,1.964939564220426,1.964105544871128,0.001391793128872
6360.340329,1.966445797,0.03725319,56.04798627,23.1257137,2,23.0,1.9649171950370272,1.9663609823640664,8.481463593357219e-05
6360.347103,1.963886762,0.041612894,56.04798627,23.1257137,2,23.0,1.964894825036696,1.9645891066179224,-0.0007023446179224
6360.353876,1.966157095,0.041268487,56.04798627,23.1257137,2,23.0,1.9648724575219487,1.9657260809769903,0.0004310140230097
6360.36065,1.964155044,0.041204099,56.04798627,23.1257137,2,23.0,1.9648500858878817,1.964422606702338,-0.000267562702338
6360.367424,1.964094242,0.042236224,56.04798627,23.1257137,2,23.0,1.9648277134368808,1.962984672784869,0.001109569215131
6360.374198,1.96507794,0.037389212,56.04798627,23.1257137,2,23.0,1.9648053401689511,1.9651826990517376,-0.0001047590517375
6360.380971,1.963016728,0.040843666,56.04798627,23.1257137,2,23.0,1.964782969387091,1.9633739489332755,-0.0003572209332756
6360.387745,1.965162724,0.043787404,56.04798627,23.1257137,2,23.0,1.9647605944854216,1.964603898380764,0.0005588256192359
6360.394519,1.962663381,0.04247689,56.04798627,23.1257137,2,23.0,1.964738218766823,1.9631380367070683,-0.0004746557070682
6360.401292,1.96269695,0.038879809,56.04798627,23.1257137,2,23.0,1.964715845534656,1.961900282515825,0.000796667484175
6360.408066,1.963626232,0.043692039,56.04798627,23.1257137,2,23.0,1.9646934681823176,1.964041627501825,-0.0004153955018251
6360.41484,1.961461849,0.039541417,56.04798627,23.1257137,2,23.0,1.9646710900130493,1.9622216024720875,-0.0007597534720875
6360.421614,1.963718142,0.033444768,56.04798627,23.1257137,2,23.0,1.9646487110268551,1.9635478687634689,0.0001702732365311
6360.428387,1.961498574,0.043549821,56.04798627,23.1257137,2,23.0,1.9646263345275687,1.9619380222715848,-0.0004394482715848
6360.435161,1.962081701,0.040506321,56.04798627,23.1257137,2,23.0,1.964603953907632,1.9609184173600007,0.0011632836399992
