Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),alpha10^-6 cm^-1,alpha + Noise10^-6 cm^-1,CIA (cm-1),Noise (%),Pressure (atm),Temperature (K)
0,6320.0,6320.0,0.03196698031202474,0.030685807294791374,0.0,-0.04364528180527187,0.20000000000000004,296.0
0,6320.01,6320.01,0.0358705973104699,0.0366598361406434,0.0,0.026886728561433086,0.20000000000000004,296.0
0,6320.02,6320.02,0.03981606210623755,0.03975527928679654,0.0,-0.0020706674646884453,0.20000000000000004,296.0
0,6320.030000000001,6320.030000000001,0.04370493209562773,0.04359062953909372,0.0,-0.0038939059938702947,0.20000000000000004,296.0
0,6320.040000000001,6320.040000000001,0.047436738829501425,0.04680976342095594,0.0,-0.0213589562243791,0.20000000000000004,296.0
0,6320.050000000001,6320.050000000001,0.05091333464080092,0.05185091458753084,0.0,0.03194021450620799,0.20000000000000004,296.0
0,6320.060000000001,6320.060000000001,0.05404321793405408,0.05493482101139932,0.0,0.030373936264450993,0.20000000000000004,296.0
0,6320.0700000000015,6320.0700000000015,0.05674560814949794,0.05754392908947161,0.0,0.027196125681324672,0.20000000000000004,296.0
0,6320.080000000002,6320.080000000002,0.058954050535903406,0.059314218149216336,0.0,0.01226970656478609,0.20000000000000004,296.0
0,6320.090000000002,6320.090000000002,0.060619352702995635,0.06114410190895625,0.0,0.01787645123896014,0.20000000000000004,296.0
0,6320.100000000002,6320.100000000002,0.06171168856767935,0.06142381124190712,0.0,-0.009807018130782504,0.20000000000000004,296.0
0,6320.110000000002,6320.110000000002,0.062221749218335225,0.06236842831303513,0.0,0.004996866416172266,0.20000000000000004,296.0
0,6320.120000000003,6320.120000000003,0.06216087159646414,0.06290921230247795,0.0,0.025493466191521885,0.20000000000000004,296.0
0,6320.130000000003,6320.130000000003,0.06156012698694927,0.06072969850868076,0.0,-0.028289922177271647,0.20000000000000004,296.0
0,6320.140000000003,6320.140000000003,0.06046840664313202,0.05946961368787491,0.0,-0.03402553707496381,0.20000000000000004,296.0
0,6320.150000000003,6320.150000000003,0.05894961642189296,0.05961092936413501,0.0,0.02252872120890926,0.20000000000000004,296.0
0,6320.1600000000035,6320.1600000000035,0.05707914274032774,0.05684078898676279,0.0,-0.008119915580294866,0.20000000000000004,296.0
0,6320.170000000004,6320.170000000004,0.05493977833240657,0.05601401636641318,0.0,0.036595698699155105,0.20000000000000004,296.0
0,6320.180000000004,6320.180000000004,0.052617333258579216,0.05305405616814551,0.0,0.014877689587937294,0.20000000000000004,296.0
0,6320.190000000004,6320.190000000004,0.05019618129134483,0.04908049348245731,0.0,-0.03800775396499966,0.20000000000000004,296.0
0,6320.200000000004,6320.200000000004,0.047754997487033206,0.048373941313776356,0.0,0.021085347081515677,0.20000000000000004,296.0
0,6320.210000000005,6320.210000000005,0.045362933388375805,0.045752057715282936,0.0,0.013256164996218426,0.20000000000000004,296.0
0,6320.220000000005,6320.220000000005,0.04307645247271951,0.0433515540320092,0.0,0.009371790475416501,0.20000000000000004,296.0
0,6320.230000000005,6320.230000000005,0.04093701114091474,0.041530315464890784,0.0,0.02021189493370668,0.20000000000000004,296.0
0,6320.240000000005,6320.240000000005,0.03896972160773632,0.03954218716582194,0.0,0.019501987842683453,0.20000000000000004,296.0
0,6320.2500000000055,6320.2500000000055,0.037183075145400236,0.03692964348909398,0.0,-0.008633569322080611,0.20000000000000004,296.0
0,6320.260000000006,6320.260000000006,0.03556974047706596,0.035049438890438336,0.0,-0.01772493571643516,0.20000000000000004,296.0
0,6320.270000000006,6320.270000000006,0.03410838646778293,0.03361917322459163,0.0,-0.01666585978220449,0.20000000000000004,296.0
0,6320.280000000006,6320.280000000006,0.03276641451891804,0.03220664270668967,0.0,-0.0190695543558304,0.20000000000000004,296.0
0,6320.290000000006,6320.290000000006,0.03150342792539535,0.03129351171206597,0.0,-0.007151143649622706,0.20000000000000004,296.0
0,6320.300000000007,6320.300000000007,0.030275216603470427,0.0299579077549449,0.0,-0.010809651723004046,0.20000000000000004,296.0
0,6320.310000000007,6320.310000000007,0.029037999394016682,0.029199949544633636,0.0,0.005517100240954954,0.20000000000000004,296.0
0,6320.320000000007,6320.320000000007,0.027752645115490346,0.027219615985411713,0.0,-0.018158520574324037,0.20000000000000004,296.0
0,6320.330000000007,6320.330000000007,0.026388589051184127,0.026032775183242287,0.0,-0.012121389014327561,0.20000000000000004,296.0
0,6320.340000000007,6320.340000000007,0.02492717437762602,0.025263028661695427,0.0,0.011441432715599472,0.20000000000000004,296.0
0,6320.350000000008,6320.350000000008,0.023364177698683444,0.02333842700550423,0.0,-0.0008772400334459631,0.20000000000000004,296.0
0,6320.360000000008,6320.360000000008,0.021711323773075,0.02254288015424078,0.0,0.028328346058463492,0.20000000000000004,296.0
0,6320.370000000008,6320.370000000008,0.01999665524567217,0.01953989709040043,0.0,-0.015560223432382775,0.20000000000000004,296.0
0,6320.380000000008,6320.380000000008,0.018263692385745482,0.019443640794282457,0.0,0.04019689777535943,0.20000000000000004,296.0
0,6320.3900000000085,6320.3900000000085,0.016569392705606735,0.016220385387216475,0.0,-0.011889512625031018,0.20000000000000004,296.0
0,6320.400000000009,6320.400000000009,0.01498099876363042,0.014408407527846383,0.0,-0.01950626926173478,0.20000000000000004,296.0
0,6320.410000000009,6320.410000000009,0.013571937937064751,0.013191805365727196,0.0,-0.012949845942913886,0.20000000000000004,296.0
0,6320.420000000009,6320.420000000009,0.012417005747956886,0.012196049301852495,0.0,-0.007527247473368319,0.20000000000000004,296.0
0,6320.430000000009,6320.430000000009,0.011587120321645012,0.011554388877572055,0.0,-0.0011150508801243933,0.20000000000000004,296.0
0,6320.44000000001,6320.44000000001,0.011143975910892192,0.010870330419276538,0.0,-0.00932218711731728,0.20000000000000004,296.0
0,6320.45000000001,6320.45000000001,0.011134945096098414,0.01156659361477804,0.0,0.014704822053841942,0.20000000000000004,296.0
0,6320.46000000001,6320.46000000001,0.011588580223616404,0.011009275735784505,0.0,-0.019734967316968163,0.20000000000000004,296.0
0,6320.47000000001,6320.47000000001,0.012511043950915736,0.012309637836875992,0.0,-0.006861233015624923,0.20000000000000004,296.0
0,6320.4800000000105,6320.4800000000105,0.013883756875763879,0.013338899449503453,0.0,-0.01856147108388549,0.20000000000000004,296.0
0,6320.490000000011,6320.490000000011,0.015662488926111176,0.016266840049253564,0.0,0.02058822245245393,0.20000000000000004,296.0
0,6320.500000000011,6320.500000000011,0.017778043048718842,0.017903873792525563,0.0,0.004286632796147142,0.20000000000000004,296.0
0,6320.510000000011,6320.510000000011,0.020138584179963212,0.020351528994054548,0.0,0.007254317953134566,0.20000000000000004,296.0
0,6320.520000000011,6320.520000000011,0.022633561589682417,0.0229086988699424,0.0,0.009373007369461112,0.20000000000000004,296.0
0,6320.530000000012,6320.530000000012,0.025139089080735543,0.02550282590992233,0.0,0.012391297817913491,0.20000000000000004,296.0
0,6320.540000000012,6320.540000000012,0.02752455372595545,0.02813912749335783,0.0,0.020936473768646914,0.20000000000000004,296.0
0,6320.550000000012,6320.550000000012,0.029660115391862838,0.02959985869861533,0.0,-0.0020527441040871864,0.20000000000000004,296.0
