Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),alpha10^-6 cm^-1,alpha + Noise10^-6 cm^-1,CIA (cm-1),Noise (%),Pressure (atm),Temperature (K)
0,6320.0,6320.0,0.03070792743825949,0.030996240144534244,0.0,0.009438997951412413,0.20000000000000004,296.0
0,6320.01,6320.01,0.03623225255506241,0.03666923634278603,0.0,0.014306303493932604,0.20000000000000004,296.0
0,6320.02,6320.02,0.039824556506301546,0.0398722990611705,0.0,0.001563031624328734,0.20000000000000004,296.0
0,6320.030000000001,6320.030000000001,0.04220590742376673,0.04354453223267315,0.0,0.043824904535898226,0.20000000000000004,296.0
0,6320.040000000001,6320.040000000001,0.04442886019442412,0.044854539789636313,0.0,0.01393621834806307,0.20000000000000004,296.0
0,6320.050000000001,6320.050000000001,0.04746521301465521,0.04710923634495045,0.0,-0.011654231613683334,0.20000000000000004,296.0
0,6320.060000000001,6320.060000000001,0.052122036571303404,0.05164839591888552,0.0,-0.015506403466025493,0.20000000000000004,296.0
0,6320.0700000000015,6320.0700000000015,0.05673627190910893,0.05693095725085468,0.0,0.0063737549608963474,0.20000000000000004,296.0
0,6320.080000000002,6320.080000000002,0.05948944750293352,0.05959860393016527,0.0,0.0035736451103272186,0.20000000000000004,296.0
0,6320.090000000002,6320.090000000002,0.06101631141745788,0.06085630336180173,0.0,-0.00523846392017352,0.20000000000000004,296.0
0,6320.100000000002,6320.100000000002,0.061973600712050186,0.06125278340203919,0.0,-0.023598658555313845,0.20000000000000004,296.0
0,6320.110000000002,6320.110000000002,0.06264871326390137,0.06363528276367202,0.0,0.03229905337015171,0.20000000000000004,296.0
0,6320.120000000003,6320.120000000003,0.06316681291893665,0.06277453368431524,0.0,-0.012842732253515692,0.20000000000000004,296.0
0,6320.130000000003,6320.130000000003,0.06316002439280735,0.06355037225490073,0.0,0.012779501528893573,0.20000000000000004,296.0
0,6320.140000000003,6320.140000000003,0.06296508052025195,0.06318790856136677,0.0,0.007295111792942455,0.20000000000000004,296.0
0,6320.150000000003,6320.150000000003,0.06251531483468334,0.061599458000751006,0.0,-0.029984008998327507,0.20000000000000004,296.0
0,6320.1600000000035,6320.1600000000035,0.061640521465707164,0.062062752999718765,0.0,0.013823333130379697,0.20000000000000004,296.0
0,6320.170000000004,6320.170000000004,0.05995261372378334,0.05964906600876743,0.0,-0.009937773111742952,0.20000000000000004,296.0
0,6320.180000000004,6320.180000000004,0.05690996295245876,0.056960042584041345,0.0,0.0016395445973340181,0.20000000000000004,296.0
0,6320.190000000004,6320.190000000004,0.053075406886346495,0.05307587383812985,0.0,1.5287418246231002e-05,0.20000000000000004,296.0
0,6320.200000000004,6320.200000000004,0.049838353670428076,0.05086359877750041,0.0,0.03356524445415592,0.20000000000000004,296.0
0,6320.210000000005,6320.210000000005,0.04753164436644555,0.04838938315064107,0.0,0.028081296629199025,0.20000000000000004,296.0
0,6320.220000000005,6320.220000000005,0.04578226216599662,0.045937670011117364,0.0,0.0050878587721006775,0.20000000000000004,296.0
0,6320.230000000005,6320.230000000005,0.043880393133390885,0.043687873964849015,0.0,-0.006302837155371883,0.20000000000000004,296.0
0,6320.240000000005,6320.240000000005,0.04090780945360156,0.040958398198072454,0.0,0.001656212317504403,0.20000000000000004,296.0
0,6320.2500000000055,6320.2500000000055,0.03592900797978408,0.03512462547289404,0.0,-0.02633447874285346,0.20000000000000004,296.0
0,6320.260000000006,6320.260000000006,0.030602824855184334,0.030631646303710222,0.0,0.0009435782318013682,0.20000000000000004,296.0
0,6320.270000000006,6320.270000000006,0.027205134221060717,0.02618045645135379,0.0,-0.03354667053731754,0.20000000000000004,296.0
0,6320.280000000006,6320.280000000006,0.025016995156925487,0.02410878515827043,0.0,-0.029733661160906154,0.20000000000000004,296.0
0,6320.290000000006,6320.290000000006,0.0229873401046872,0.02233147314074993,0.0,-0.021472265336455163,0.20000000000000004,296.0
0,6320.300000000007,6320.300000000007,0.02014585006295615,0.019697057771485872,0.0,-0.014692899159847379,0.20000000000000004,296.0
