,molec_id,local_iso_id,elower,nu,nu_err,nu_vary,sw,sw_err,sw_vary,sw_scale_factor,gamma0_air,gamma0_air_err,gamma0_air_vary,n_gamma0_air,delta0_air,delta0_air_err,delta0_air_vary,n_delta0_air,SD_gamma_air,SD_gamma_air_err,SD_gamma_air_vary,n_gamma2_air,SD_delta_air,SD_delta_air_err,SD_delta_air_vary,n_delta2_air,nuOptRe_air,nuOptRe_air_err,nuOptRe_air_vary,n_nuOptRe_air,nuOptIm_air,nuOptIm_air_err,nuOptIm_air_vary,n_nuOptIm_air,y_air,y_air_err,y_air_vary,n_y_air,BIA_slope_air,BIA_collision_duration_air
761,2,1,1391.6078,6320.058614,0.0,False,0.0801,0.0,False,1.0000000000000001e-24,0.0752,0.0,False,0.69,-0.006524,0.0,False,0.0,0.082060681,0.0,False,0.69,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
762,2,1,2218.0293,6320.068642,0.0,False,7.29e-06,0.0,False,1.0000000000000001e-24,0.0675,0.0,False,0.74,-0.006947,0.0,False,0.0,0.068825087,0.0,False,0.74,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
763,2,1,2589.7256,6320.068761,0.0,False,1.9000000000000004e-05,0.0,False,1.0000000000000001e-24,0.0885,0.0,False,0.78,-0.004676,0.0,False,0.0,0.058236612,0.0,False,0.78,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
764,2,1,3069.0044,6320.072428,0.0,False,1.53e-06,0.0,False,1.0000000000000001e-24,0.0684,0.0,False,0.76,-0.006778,0.0,False,0.0,0.06353085,0.0,False,0.76,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
765,2,1,1750.9606,6320.073695,0.0,False,0.0239,0.0,False,1.0000000000000001e-24,0.0693,0.0,False,0.75,-0.007273,0.0,False,0.0,0.066177969,0.0,False,0.75,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
766,2,1,2820.1377,6320.114468,0.0,False,1.22e-06,0.0,False,1.0000000000000001e-24,0.0707,0.0,False,0.73,-0.007088,0.0,False,0.0,0.071472206,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
767,2,1,1276.4476,6320.127475,0.0,False,0.124,0.0,False,1.0000000000000001e-24,0.0683,0.0,False,0.76,-0.00742,0.0,False,0.0,0.06353085,0.0,False,0.76,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
768,2,1,1367.4026,6320.135396,0.0,False,5.630000000000001e-05,0.0,False,1.0000000000000001e-24,0.078,0.0,False,0.69,-0.005718,0.0,False,0.0,0.082060681,0.0,False,0.69,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
769,2,1,1308.6716,6320.186706,0.0,False,0.108,0.0,False,1.0000000000000001e-24,0.0682,0.0,False,0.76,-0.007427,0.0,False,0.0,0.06353085,0.0,False,0.76,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
770,2,1,2554.6528,6320.239781,0.0,False,6.4900000000000005e-06,0.0,False,1.0000000000000001e-24,0.0685,0.0,False,0.76,-0.008011,0.0,False,0.0,0.06353085,0.0,False,0.76,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
771,2,1,2142.8418,6320.256847,0.0,False,1.0900000000000002e-05,0.0,False,1.0000000000000001e-24,0.0656,0.0,False,0.7,-0.008039,0.0,False,0.0,0.079413562,0.0,False,0.7,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
772,2,1,2801.3284,6320.300345,0.0,False,1.4e-06,0.0,False,1.0000000000000001e-24,0.0712,0.0,False,0.73,-0.007028,0.0,False,0.0,0.071472206,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
773,2,1,3174.0405,6320.315495,0.0,False,1.89e-05,0.0,False,1.0000000000000001e-24,0.069,0.0,False,0.76,-0.007314,0.0,False,0.0,0.06353085,0.0,False,0.76,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
774,2,1,1521.6154,6320.318015,0.0,False,5.950000000000001e-06,0.0,False,1.0000000000000001e-24,0.0736,0.0,False,0.7,-0.006735,0.0,False,0.0,0.079413562,0.0,False,0.7,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0
